Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Renzo Saravia,ar ARG,DF,31-004,8.0,0,8,1,12.5,1.0,0.12,0.0,0.0,24.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Paulinho,br BRA,FW,23-341,7.4,3,18,9,50.0,2.42,1.21,0.11,0.22,16.3,0,1,1,2.7,1.9,0.11,0.3,0.1,Matches
Éverson,br BRA,GK,33-334,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Scarpa,br BRA,"DF,MF",30-167,6.3,2,12,5,41.7,1.89,0.79,0.17,0.4,24.1,4,0,0,0.5,0.5,0.04,1.5,1.5,Matches
Federico Zaracho,ar ARG,MF,26-102,5.3,2,5,2,40.0,0.94,0.38,0.4,1.0,18.9,0,0,0,0.5,0.5,0.11,1.5,1.5,Matches
Hulk,br BRA,FW,37-331,5.0,1,14,1,7.1,2.81,0.2,0.07,1.0,25.2,5,0,0,0.5,0.5,0.04,0.5,0.5,Matches
Otávio,br BRA,MF,30-047,5.0,0,4,2,50.0,0.8,0.4,0.0,0.0,32.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Alan Franco,ec ECU,MF,25-304,5.0,0,3,0,0.0,0.6,0.0,0.0,0.0,20.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Rodrigo Battaglia,ar ARG,"DF,MF",32-344,4.4,0,1,0,0.0,0.23,0.0,0.0,0.0,31.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Guilherme Arana,br BRA,DF,27-067,5.1,1,7,3,42.9,1.36,0.58,0.14,0.33,26.4,0,0,0,0.2,0.2,0.02,0.8,0.8,Matches
Igor Gomes,br BRA,MF,25-095,4.2,0,6,2,33.3,1.43,0.48,0.0,0.0,23.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Bruno Fuchs,br BRA,DF,25-080,3.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Alisson,br BRA,"DF,MF",18-273,3.4,0,7,1,14.3,2.07,0.3,0.0,0.0,24.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Mauricio Lemos,uy URU,DF,28-175,3.0,0,2,0,0.0,0.67,0.0,0.0,0.0,22.7,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Jemerson,br BRA,DF,31-301,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Igor Rabello,br BRA,"DF,MF",29-053,3.1,0,2,1,50.0,0.65,0.33,0.0,0.0,11.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Rômulo,br BRA,DF,20-141,2.3,0,3,0,0.0,1.32,0.0,0.0,0.0,18.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Carlos Eduardo,br BRA,FW,20-027,1.9,0,3,2,66.7,1.59,1.06,0.0,0.0,12.1,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
Eduardo Vargas,cl CHI,"FW,MF",34-213,1.7,3,11,4,36.4,6.56,2.38,0.27,0.75,10.9,0,0,0,2.0,2.0,0.18,1.0,1.0,Matches
Matheus Mendes,br BRA,GK,25-102,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Rubens,br BRA,DF,22-365,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Pedrinho,br BRA,"MF,DF",26-068,0.8,0,2,0,0.0,2.37,0.0,0.0,0.0,24.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Brahian Palacios,co COL,"FW,MF",21-209,0.4,0,1,1,100.0,2.5,2.5,0.0,0.0,23.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Alan Kardec,br BRA,"FW,DF",35-160,0.2,0,2,1,50.0,10.0,5.0,0.0,0.0,14.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Squad Total,0,0,28.5,8.0,12,111,35,31.5,13.87,4.37,0.1,0.31,20.9,10,1,1,8.2,7.4,0.07,3.8,3.6,0
Opponent Total,0,0,28.4,8.0,9,89,26,29.2,11.12,3.25,0.09,0.31,19.7,9,1,1,8.1,7.3,0.08,0.9,0.7,0
