Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Renzo Saravia,ar ARG,DF,31-004,8,720.0,90.0,100.0,8.0,8,90.0,8,0,0.0,0,1.63,12.0,9.0,3.0,0.37,0.0,8.2,8.1,0.1,0.02,0.0,Matches
Paulinho,br BRA,FW,23-341,8,670.0,84.0,93.1,7.4,8,84.0,1,0,0.0,0,1.63,12.0,8.0,4.0,0.54,2.34,7.5,7.3,0.2,0.03,0.18,Matches
Éverson,br BRA,GK,33-334,7,630.0,90.0,87.5,7.0,7,90.0,7,0,0.0,0,1.86,12.0,5.0,7.0,1.0,5.0,7.8,5.3,2.6,0.37,2.77,Matches
Gustavo Scarpa,br BRA,"DF,MF",30-167,8,570.0,71.0,79.2,6.3,7,80.0,2,1,9.0,0,1.63,11.0,7.0,4.0,0.63,1.23,6.4,5.8,0.7,0.11,0.43,Matches
Federico Zaracho,ar ARG,MF,26-102,8,477.0,60.0,66.3,5.3,7,65.0,0,1,25.0,0,1.63,8.0,8.0,0.0,0.0,-1.11,5.2,5.7,-0.6,-0.11,-0.37,Matches
Hulk,br BRA,FW,37-331,6,448.0,75.0,62.2,5.0,6,75.0,1,0,0.0,0,1.17,5.0,4.0,1.0,0.2,-0.46,3.4,3.9,-0.5,-0.1,-0.32,Matches
Otávio,br BRA,MF,30-047,5,450.0,90.0,62.5,5.0,5,90.0,5,0,0.0,0,1.8,9.0,3.0,6.0,1.2,2.2,5.8,3.7,2.1,0.43,1.1,Matches
Alan Franco,ec ECU,MF,25-304,6,447.0,75.0,62.1,5.0,5,85.0,4,1,22.0,0,1.67,9.0,4.0,5.0,1.01,1.67,5.8,3.7,2.2,0.44,1.1,Matches
Rodrigo Battaglia,ar ARG,"DF,MF",32-344,5,395.0,79.0,54.9,4.4,5,79.0,2,0,0.0,1,1.8,8.0,4.0,4.0,0.91,1.19,4.5,4.0,0.5,0.11,0.19,Matches
Guilherme Arana,br BRA,DF,27-067,6,462.0,77.0,64.2,5.1,4,90.0,4,2,51.0,0,1.67,8.0,4.0,4.0,0.78,1.13,5.4,4.1,1.3,0.26,0.68,Matches
Igor Gomes,br BRA,MF,25-095,7,378.0,54.0,52.5,4.2,4,73.0,2,3,29.0,1,1.71,6.0,5.0,1.0,0.24,-0.29,3.7,5.1,-1.5,-0.35,-0.77,Matches
Bruno Fuchs,br BRA,DF,25-080,4,355.0,89.0,49.3,3.9,4,89.0,3,0,0.0,0,1.75,6.0,6.0,0.0,0.0,-0.74,4.5,4.4,0.1,0.03,0.02,Matches
Alisson,br BRA,"DF,MF",18-273,7,304.0,43.0,42.2,3.4,3,76.0,1,4,19.0,1,1.71,6.0,6.0,0.0,0.0,-0.65,4.3,4.4,-0.1,-0.02,-0.07,Matches
Mauricio Lemos,uy URU,DF,28-175,5,268.0,54.0,37.2,3.0,3,75.0,2,2,22.0,2,2.2,2.0,1.0,1.0,0.34,-0.06,2.3,1.4,0.9,0.31,0.46,Matches
Jemerson,br BRA,DF,31-301,3,203.0,68.0,28.2,2.3,3,68.0,1,0,0.0,1,1.67,3.0,1.0,2.0,0.89,0.71,1.7,2.0,-0.3,-0.15,-0.24,Matches
