Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Renzo Saravia,ar ARG,DF,31-004,8.0,16,2.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Paulinho,br BRA,FW,23-341,7.4,20,2.69,15,0,2,3,0,0,1,0.13,1,0,0,0,0,0,Matches
Éverson,br BRA,GK,33-334,7.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Scarpa,br BRA,"DF,MF",30-167,6.3,26,4.11,18,5,0,1,2,0,2,0.32,2,0,0,0,0,0,Matches
Federico Zaracho,ar ARG,MF,26-102,5.3,16,3.02,12,1,1,1,1,0,1,0.19,0,0,0,0,1,0,Matches
Hulk,br BRA,FW,37-331,5.0,19,3.82,7,3,1,2,6,0,3,0.6,2,0,0,1,0,0,Matches
Otávio,br BRA,MF,30-047,5.0,6,1.2,4,1,0,0,0,1,2,0.4,1,1,0,0,0,0,Matches
Alan Franco,ec ECU,MF,25-304,5.0,15,3.02,14,0,0,1,0,0,1,0.2,1,0,0,0,0,0,Matches
Rodrigo Battaglia,ar ARG,"DF,MF",32-344,4.4,4,0.91,4,0,0,0,0,0,1,0.23,1,0,0,0,0,0,Matches
Guilherme Arana,br BRA,DF,27-067,5.1,19,3.7,18,0,0,1,0,0,2,0.39,2,0,0,0,0,0,Matches
Igor Gomes,br BRA,MF,25-095,4.2,15,3.57,11,2,1,0,1,0,2,0.48,2,0,0,0,0,0,Matches
Bruno Fuchs,br BRA,DF,25-080,3.9,6,1.52,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alisson,br BRA,"DF,MF",18-273,3.4,12,3.55,6,4,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Mauricio Lemos,uy URU,DF,28-175,3.0,1,0.34,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jemerson,br BRA,DF,31-301,2.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Igor Rabello,br BRA,"DF,MF",29-053,3.1,2,0.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rômulo,br BRA,DF,20-141,2.3,4,1.76,3,0,0,0,0,1,1,0.44,1,0,0,0,0,0,Matches
Carlos Eduardo,br BRA,FW,20-027,1.9,5,2.63,3,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Eduardo Vargas,cl CHI,"FW,MF",34-213,1.7,13,7.75,8,0,2,0,3,0,2,1.19,0,0,0,0,2,0,Matches
Matheus Mendes,br BRA,GK,25-102,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rubens,br BRA,DF,22-365,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedrinho,br BRA,"MF,DF",26-068,0.8,3,3.55,3,0,0,0,0,0,1,1.18,1,0,0,0,0,0,Matches
Brahian Palacios,co COL,"FW,MF",21-209,0.4,1,2.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alan Kardec,br BRA,"FW,DF",35-160,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.5,8.0,203,25.37,151,18,8,10,13,3,19,2.37,14,1,0,1,3,0,0
Opponent Total,0,0,28.4,8.0,160,20.0,108,15,6,7,18,6,16,2.0,9,1,2,0,3,1,0
