Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Renzo Saravia,ar ARG,DF,31-004,8.0,459,538,85.3,7786,2865,197,210,93.8,215,236,91.1,37,61,60.7,0,0.3,0.6,-0.3,7,52,7,6,51,Matches
Paulinho,br BRA,FW,23-341,7.4,214,258,82.9,2935,624,127,137,92.7,65,76,85.5,10,14,71.4,1,0.5,0.7,0.5,8,20,6,1,22,Matches
Éverson,br BRA,GK,33-334,7.0,181,227,79.7,4648,3081,37,38,97.4,91,93,97.8,53,96,55.2,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Gustavo Scarpa,br BRA,"DF,MF",30-167,6.3,283,399,70.9,5644,1689,124,138,89.9,106,137,77.4,48,103,46.6,2,1.4,1.5,0.6,17,22,13,6,38,Matches
Federico Zaracho,ar ARG,MF,26-102,5.3,194,229,84.7,3017,598,94,107,87.9,82,89,92.1,10,19,52.6,0,0.2,0.2,-0.2,5,15,1,0,15,Matches
Hulk,br BRA,FW,37-331,5.0,103,140,73.6,1602,274,50,61,82.0,41,44,93.2,5,15,33.3,2,0.6,0.5,1.4,7,6,5,0,10,Matches
Otávio,br BRA,MF,30-047,5.0,290,320,90.6,5203,1374,111,119,93.3,141,147,95.9,28,34,82.4,0,0.1,0.3,-0.1,2,33,2,1,31,Matches
Alan Franco,ec ECU,MF,25-304,5.0,212,246,86.2,3346,788,111,123,90.2,87,98,88.8,9,11,81.8,0,0.7,1.0,-0.7,3,14,1,0,19,Matches
Rodrigo Battaglia,ar ARG,"DF,MF",32-344,4.4,209,244,85.7,3736,982,92,101,91.1,100,109,91.7,16,26,61.5,0,0.0,0.1,0.0,2,13,0,0,16,Matches
Guilherme Arana,br BRA,DF,27-067,5.1,331,394,84.0,5570,1849,175,190,92.1,132,153,86.3,22,35,62.9,1,0.3,0.5,0.7,7,27,10,3,36,Matches
Igor Gomes,br BRA,MF,25-095,4.2,183,224,81.7,2953,935,91,99,91.9,69,77,89.6,15,30,50.0,2,0.8,0.7,1.2,8,17,6,1,25,Matches
Bruno Fuchs,br BRA,DF,25-080,3.9,232,263,88.2,4676,2020,73,77,94.8,127,139,91.4,31,43,72.1,0,0.1,0.3,-0.1,1,22,2,0,17,Matches
Alisson,br BRA,"DF,MF",18-273,3.4,97,131,74.0,2045,497,36,44,81.8,42,48,87.5,17,33,51.5,0,0.2,0.5,-0.2,6,7,3,1,15,Matches
Mauricio Lemos,uy URU,DF,28-175,3.0,163,188,86.7,3250,1093,56,64,87.5,86,92,93.5,21,30,70.0,0,0.1,0.0,-0.1,1,16,0,0,9,Matches
Jemerson,br BRA,DF,31-301,2.3,109,127,85.8,1864,747,46,50,92.0,54,60,90.0,8,13,61.5,0,0.0,0.0,0.0,0,7,0,0,7,Matches
Igor Rabello,br BRA,"DF,MF",29-053,3.1,136,150,90.7,2649,865,43,48,89.6,74,78,94.9,16,21,76.2,0,0.0,0.1,0.0,1,4,1,0,4,Matches
Rômulo,br BRA,DF,20-141,2.3,66,93,71.0,1136,465,34,42,81.0,23,33,69.7,7,14,50.0,0,0.0,0.0,0.0,0,6,1,0,11,Matches
Carlos Eduardo,br BRA,FW,20-027,1.9,35,40,87.5,486,88,22,25,88.0,10,11,90.9,1,1,100.0,0,0.0,0.0,0.0,2,2,0,0,5,Matches
Eduardo Vargas,cl CHI,"FW,MF",34-213,1.7,42,52,80.8,843,177,15,19,78.9,21,23,91.3,6,6,100.0,0,0.4,0.2,-0.4,5,3,3,1,7,Matches
Matheus Mendes,br BRA,GK,25-102,1.0,20,33,60.6,564,470,5,5,100.0,7,8,87.5,8,20,40.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rubens,br BRA,DF,22-365,0.1,6,8,75.0,81,9,5,5,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Pedrinho,br BRA,"MF,DF",26-068,0.8,50,62,80.6,861,246,28,30,93.3,16,21,76.2,5,8,62.5,0,0.2,0.4,-0.2,1,6,3,0,7,Matches
Brahian Palacios,co COL,"FW,MF",21-209,0.4,10,11,90.9,154,24,6,6,100.0,4,4,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Alan Kardec,br BRA,"FW,DF",35-160,0.2,1,3,33.3,8,0,1,1,100.0,0,1,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,28.5,8.0,3626,4380,82.8,65057,21760,1579,1739,90.8,1594,1779,89.6,373,634,58.8,8,6.0,7.7,2.0,83,295,64,20,346,0
Opponent Total,0,0,28.4,8.0,2473,3167,78.1,44679,17599,1079,1226,88.0,1040,1230,84.6,282,537,52.5,5,6.1,4.9,-1.1,61,200,46,9,226,0
