Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Antonio Candreva,it ITA,"MF,FW",36.0,30.6,6,64,20,31.3,2.09,0.65,0.08,0.25,21.2,3,1,1,4.9,4.1,0.06,1.1,0.9,Matches
Domagoj Bradarić,hr CRO,DF,23.0,30.5,0,19,4,21.1,0.62,0.13,0.0,0.0,22.3,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
Lassana Coulibaly,ml MLI,MF,27.0,23.1,0,13,3,23.1,0.56,0.13,0.0,0.0,20.5,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Lorenzo Pirola,it ITA,DF,21.0,22.1,1,15,4,26.7,0.68,0.18,0.07,0.25,13.8,0,0,0,0.9,0.9,0.06,0.1,0.1,Matches
Loum Tchaouna,fr FRA,"FW,MF",19.0,23.3,4,44,15,34.1,1.89,0.64,0.09,0.27,20.3,0,0,0,2.6,2.6,0.06,1.4,1.4,Matches
Guillermo Ochoa,mx MEX,GK,38.0,21.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Giulio Maggiore,it ITA,MF,25.0,20.0,4,23,10,43.5,1.15,0.5,0.17,0.4,14.2,0,0,0,2.3,2.3,0.1,1.7,1.7,Matches
Norbert Gyömbér,sk SVK,DF,31.0,19.6,0,4,0,0.0,0.2,0.0,0.0,0.0,13.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Grigoris Kastanos,cy CYP,"MF,DF",25.0,16.4,3,30,10,33.3,1.82,0.61,0.1,0.3,20.6,1,0,0,2.9,2.9,0.1,0.1,0.1,Matches
Pasquale Mazzocchi,it ITA,DF,28.0,14.1,0,8,1,12.5,0.57,0.07,0.0,0.0,28.6,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Federico Fazio,ar ARG,DF,36.0,15.1,1,8,2,25.0,0.53,0.13,0.13,0.5,11.5,0,0,0,0.4,0.4,0.05,0.6,0.6,Matches
Toma Bašić,hr CRO,MF,26.0,12.9,0,12,1,8.3,0.93,0.08,0.0,0.0,27.0,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Benoît Costil,fr FRA,GK,36.0,13.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Boulaye Dia,sn SEN,"FW,MF",26.0,12.7,4,28,9,32.1,2.2,0.71,0.11,0.33,16.0,0,1,1,3.9,3.1,0.11,0.1,-0.1,Matches
Chukwubuikem Ikwuemesi,ng NGA,FW,21.0,11.8,1,22,8,36.4,1.87,0.68,0.05,0.13,16.1,0,0,0,2.4,2.4,0.11,-1.4,-1.4,Matches
Matteo Lovato,it ITA,DF,23.0,10.5,0,1,0,0.0,0.1,0.0,0.0,0.0,10.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Niccolò Pierozzi,it ITA,DF,21.0,9.7,1,8,2,25.0,0.83,0.21,0.13,0.5,15.8,0,0,0,0.2,0.2,0.03,0.8,0.8,Matches
Mateusz Łęgowski,pl POL,MF,20.0,12.7,0,7,1,14.3,0.55,0.08,0.0,0.0,20.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Junior Sambia,fr FRA,"DF,MF",26.0,11.5,1,12,4,33.3,1.05,0.35,0.08,0.25,25.9,5,0,0,0.5,0.5,0.04,0.5,0.5,Matches
Alessandro Zanoli,it ITA,DF,22.0,10.2,0,3,1,33.3,0.29,0.1,0.0,0.0,12.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Flavius Daniliuc,at AUT,DF,22.0,8.3,0,2,0,0.0,0.24,0.0,0.0,0.0,15.4,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Jovane Cabral,cv CPV,"MF,FW",25.0,7.5,1,25,9,36.0,3.32,1.19,0.04,0.11,20.2,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Emil Bohinen,no NOR,MF,24.0,5.9,0,4,0,0.0,0.67,0.0,0.0,0.0,24.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Agustín Martegani,ar ARG,MF,23.0,8.1,1,15,4,26.7,1.85,0.49,0.07,0.25,24.3,0,0,0,0.6,0.6,0.04,0.4,0.4,Matches
