Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Antonio Candreva,it ITA,"MF,FW",36.0,30.6,119,3.89,72,30,6,10,1,0,13,0.43,8,2,1,2,0,0,Matches
Domagoj Bradarić,hr CRO,DF,23.0,30.5,61,2.0,46,9,1,1,2,2,3,0.1,3,0,0,0,0,0,Matches
Lassana Coulibaly,ml MLI,MF,27.0,23.1,40,1.73,35,0,0,1,2,2,0,0.0,0,0,0,0,0,0,Matches
Lorenzo Pirola,it ITA,DF,21.0,22.1,9,0.41,5,0,0,1,1,2,0,0.0,0,0,0,0,0,0,Matches
Loum Tchaouna,fr FRA,"FW,MF",19.0,23.3,56,2.4,42,1,5,6,2,0,7,0.3,4,0,2,1,0,0,Matches
Guillermo Ochoa,mx MEX,GK,38.0,21.0,1,0.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Giulio Maggiore,it ITA,MF,25.0,20.0,32,1.6,22,0,1,6,2,1,3,0.15,3,0,0,0,0,0,Matches
Norbert Gyömbér,sk SVK,DF,31.0,19.6,9,0.46,8,0,1,0,0,0,1,0.05,1,0,0,0,0,0,Matches
Grigoris Kastanos,cy CYP,"MF,DF",25.0,16.4,57,3.46,34,15,1,2,5,0,6,0.36,2,2,0,1,1,0,Matches
Pasquale Mazzocchi,it ITA,DF,28.0,14.1,30,2.12,26,1,0,2,1,0,2,0.14,2,0,0,0,0,0,Matches
Federico Fazio,ar ARG,DF,36.0,15.1,9,0.6,7,0,0,2,0,0,2,0.13,1,0,0,1,0,0,Matches
Toma Bašić,hr CRO,MF,26.0,12.9,27,2.09,20,4,2,1,0,0,1,0.08,1,0,0,0,0,0,Matches
Benoît Costil,fr FRA,GK,36.0,13.0,4,0.31,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Boulaye Dia,sn SEN,"FW,MF",26.0,12.7,26,2.05,21,0,1,3,1,0,0,0.0,0,0,0,0,0,0,Matches
Chukwubuikem Ikwuemesi,ng NGA,FW,21.0,11.8,18,1.53,10,0,2,2,4,0,2,0.17,2,0,0,0,0,0,Matches
Matteo Lovato,it ITA,DF,23.0,10.5,10,0.95,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Niccolò Pierozzi,it ITA,DF,21.0,9.7,9,0.93,5,0,0,2,2,0,2,0.21,0,0,0,1,1,0,Matches
Mateusz Łęgowski,pl POL,MF,20.0,12.7,18,1.41,15,0,0,1,1,1,0,0.0,0,0,0,0,0,0,Matches
Junior Sambia,fr FRA,"DF,MF",26.0,11.5,27,2.36,18,4,1,3,1,0,4,0.35,2,2,0,0,0,0,Matches
Alessandro Zanoli,it ITA,DF,22.0,10.2,24,2.34,20,2,0,1,1,0,2,0.2,2,0,0,0,0,0,Matches
Flavius Daniliuc,at AUT,DF,22.0,8.3,10,1.21,9,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Jovane Cabral,cv CPV,"MF,FW",25.0,7.5,25,3.31,20,1,2,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Emil Bohinen,no NOR,MF,24.0,5.9,12,2.02,10,0,0,0,1,1,1,0.17,1,0,0,0,0,0,Matches
Agustín Martegani,ar ARG,MF,23.0,8.1,19,2.34,16,1,0,0,1,1,2,0.25,2,0,0,0,0,0,Matches
Simeon Nwankwo,ng NGA,FW,31.0,7.6,7,0.92,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Kostas Manolas,gr GRE,DF,32.0,5.4,4,0.74,2,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Marco Pellegrino,0,DF,0.0,6.1,3,0.49,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Shon Weissman,il ISR,"FW,DF",27.0,5.5,3,0.55,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Triantafyllos Pasaridīs,gr GRE,DF,27.0,5.0,6,1.2,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vincenzo Fiorillo,it ITA,GK,33.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Erik Botheim,no NOR,"FW,MF",23.0,3.5,1,0.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jérôme Boateng,de GER,DF,34.0,2.6,3,1.13,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Emanuel Vignato,it ITA,"MF,FW",22.0,3.5,7,2.03,6,0,0,0,0,1,1,0.29,1,0,0,0,0,0,Matches
Iron Gomis,fr FRA,MF,23.0,1.5,7,4.7,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Trivante Stewart,jm JAM,"FW,MF",23.0,1.1,3,2.7,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Dylan Bronn,tn TUN,"DF,MF",28.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
