Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Antonio Candreva,it ITA,"MF,FW",36.0,30.6,1611,39,187,733,705,59,1610,40,15,37.5,21,52.5,940,4962,2127,67,48,18,31,18,1167,182,Matches
Domagoj Bradarić,hr CRO,DF,23.0,30.5,1792,85,529,817,461,23,1792,49,20,40.8,24,49.0,925,5175,2622,57,38,8,32,17,1046,120,Matches
Lassana Coulibaly,ml MLI,MF,27.0,23.1,1092,48,215,694,201,23,1092,36,15,41.7,18,50.0,650,4062,1750,29,35,1,38,33,711,38,Matches
Lorenzo Pirola,it ITA,DF,21.0,22.1,1280,198,664,567,53,21,1280,6,0,0.0,4,66.7,644,2936,1499,13,7,0,5,5,786,7,Matches
Loum Tchaouna,fr FRA,"FW,MF",19.0,23.3,1026,12,120,474,448,72,1026,55,16,29.1,31,56.4,619,3635,1648,72,48,26,63,27,760,151,Matches
Guillermo Ochoa,mx MEX,GK,38.0,21.0,718,602,714,4,0,0,718,0,0,0.0,0,0.0,311,1876,1194,0,0,0,1,0,248,0,Matches
Giulio Maggiore,it ITA,MF,25.0,20.0,1013,63,293,592,139,31,1013,16,6,37.5,7,43.8,470,2152,825,8,3,2,19,8,585,25,Matches
Norbert Gyömbér,sk SVK,DF,31.0,19.6,961,137,491,442,34,8,961,9,5,55.6,3,33.3,427,2249,799,4,3,0,16,2,460,2,Matches
Grigoris Kastanos,cy CYP,"MF,DF",25.0,16.4,819,15,119,389,325,31,819,26,13,50.0,11,42.3,445,2451,1086,28,24,5,30,28,534,69,Matches
Pasquale Mazzocchi,it ITA,DF,28.0,14.1,780,47,253,327,210,12,780,40,17,42.5,19,47.5,384,2438,1358,36,29,5,31,13,440,62,Matches
Federico Fazio,ar ARG,DF,36.0,15.1,773,134,403,346,27,17,773,2,2,100.0,0,0.0,325,1521,825,2,0,0,8,3,370,2,Matches
Toma Bašić,hr CRO,MF,26.0,12.9,679,43,175,394,121,6,679,15,10,66.7,5,33.3,366,1843,758,11,15,0,23,3,439,16,Matches
Benoît Costil,fr FRA,GK,36.0,13.0,463,394,454,9,0,0,463,0,0,0.0,0,0.0,223,1219,676,0,0,0,1,0,182,0,Matches
Boulaye Dia,sn SEN,"FW,MF",26.0,12.7,382,14,44,185,162,35,381,43,14,32.6,27,62.8,276,1722,648,18,17,6,37,28,296,57,Matches
Chukwubuikem Ikwuemesi,ng NGA,FW,21.0,11.8,311,10,19,159,137,48,311,31,15,48.4,15,48.4,202,928,325,11,11,6,52,23,248,70,Matches
Matteo Lovato,it ITA,DF,23.0,10.5,523,69,247,255,25,4,523,1,0,0.0,1,100.0,222,772,383,1,2,0,6,3,258,1,Matches
Niccolò Pierozzi,it ITA,DF,21.0,9.7,463,46,192,220,53,9,463,2,1,50.0,1,50.0,188,922,401,3,5,0,8,0,217,20,Matches
Mateusz Łęgowski,pl POL,MF,20.0,12.7,504,31,120,283,111,11,504,21,6,28.6,12,57.1,265,1526,757,16,13,3,20,12,294,17,Matches
