Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Antonio Candreva,it ITA,"MF,FW",36.0,30.6,18,13,8,8,2,9,25,36.0,16,9,0,9,7,25,23,0,Matches
Domagoj Bradarić,hr CRO,DF,23.0,30.5,29,20,13,10,6,15,25,60.0,10,22,7,15,32,61,62,1,Matches
Lassana Coulibaly,ml MLI,MF,27.0,23.1,47,32,20,21,6,22,49,44.9,27,23,5,18,16,63,29,0,Matches
Lorenzo Pirola,it ITA,DF,21.0,22.1,39,23,25,14,0,15,28,53.6,13,46,30,16,25,64,93,1,Matches
Loum Tchaouna,fr FRA,"FW,MF",19.0,23.3,20,10,5,13,2,10,20,50.0,10,20,1,19,4,24,16,1,Matches
Guillermo Ochoa,mx MEX,GK,38.0,21.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1,Matches
Giulio Maggiore,it ITA,MF,25.0,20.0,49,29,26,22,1,20,42,47.6,22,27,5,22,24,73,38,0,Matches
Norbert Gyömbér,sk SVK,DF,31.0,19.6,36,18,30,6,0,20,26,76.9,6,33,23,10,23,59,77,2,Matches
Grigoris Kastanos,cy CYP,"MF,DF",25.0,16.4,23,14,8,9,6,9,20,45.0,11,13,4,9,8,31,9,0,Matches
Pasquale Mazzocchi,it ITA,DF,28.0,14.1,25,19,14,10,1,16,29,55.2,13,14,6,8,5,30,31,0,Matches
Federico Fazio,ar ARG,DF,36.0,15.1,18,11,14,4,0,8,14,57.1,6,22,19,3,17,35,99,1,Matches
Toma Bašić,hr CRO,MF,26.0,12.9,20,13,10,9,1,10,27,37.0,17,18,6,12,14,34,29,0,Matches
Benoît Costil,fr FRA,GK,36.0,13.0,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,5,1,Matches
Boulaye Dia,sn SEN,"FW,MF",26.0,12.7,4,2,2,2,0,1,3,33.3,2,5,0,5,3,7,7,0,Matches
Chukwubuikem Ikwuemesi,ng NGA,FW,21.0,11.8,3,1,0,2,1,2,6,33.3,4,1,1,0,1,4,8,0,Matches
Matteo Lovato,it ITA,DF,23.0,10.5,27,14,17,8,2,16,24,66.7,8,14,7,7,18,45,41,1,Matches
Niccolò Pierozzi,it ITA,DF,21.0,9.7,17,11,13,4,0,11,22,50.0,11,24,7,17,11,28,36,0,Matches
