Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Alban Lafont,fr FRA,GK,24.0,28,28,2496,27.7,43,1.55,118,75,70.3,7,4,17,7,25.0,8,8,0,0,0.0,Matches
Rémy Descamps,fr FRA,GK,27.0,6,6,540,6.0,11,1.83,37,26,73.0,2,2,2,1,16.7,2,1,0,1,0.0,Matches
Denis Petrić,rs SRB,GK,35.0,1,0,24,0.3,1,3.75,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.8,34,34,3060,34.0,55,1.62,156,101,70.5,9,6,19,8,23.5,10,9,0,1,0.0,0
Opponent Total,0,0,25.8,34,34,3060,34.0,30,0.88,134,103,80.6,19,6,9,14,41.2,5,4,1,0,20.0,0
