Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Alban Lafont,fr FRA,GK,24.0,27.7,43,8,0,2,0,42.4,0.31,-0.6,-0.02,123,388,31.7,839,145,34.2,34.0,166,60.8,46.9,385,33,8.6,33,1.19,13.0,Matches
Rémy Descamps,fr FRA,GK,27.0,6.0,11,1,0,0,0,12.5,0.35,1.5,0.26,51,125,40.8,141,28,51.1,40.3,71,74.6,49.8,116,8,6.9,0,0.0,7.8,Matches
Denis Petrić,rs SRB,GK,35.0,0.3,1,0,0,1,0,0.3,0.28,-0.7,-2.71,1,2,50.0,7,2,28.6,30.7,0,0.0,0.0,4,0,0.0,0,0.0,0.0,Matches
Squad Total,0,0,26.8,34.0,55,9,0,3,0,55.2,0.32,0.2,0.01,175,515,34.0,965,175,37.0,0.0,259,61.0,45.6,505,41,8.1,33,0.97,0.0,0
Opponent Total,0,0,25.8,34.0,30,4,2,3,0,34.5,0.22,4.5,0.13,128,317,40.4,903,166,26.4,30.4,219,36.1,32.2,480,37,7.7,37,1.09,12.2,0
