Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Steve Mandanda,fr FRA,GK,38.0,34.0,1286,976,1267,19,0,0,1286,1,1,100.0,0,0.0,919,4432,2525,0,1,1,1,0,641,0,Matches
Benjamin Bourigeaud,fr FRA,"MF,FW",29.0,26.9,1803,61,292,868,659,66,1796,24,10,41.7,14,58.3,1290,6311,2388,27,39,4,31,12,1216,139,Matches
Arthur Theate,be BEL,DF,23.0,25.5,1882,201,810,949,135,28,1882,14,7,50.0,6,42.9,1413,9027,5220,33,36,3,16,3,1307,24,Matches
Arnaud Kalimuendo,fr FRA,FW,21.0,23.8,717,7,37,347,339,107,715,46,17,37.0,25,54.3,559,3294,1046,27,18,13,52,35,564,181,Matches
Adrien Truffert,fr FRA,DF,21.0,23.8,1586,73,388,665,545,47,1586,56,24,42.9,28,50.0,1023,5947,2732,51,61,8,34,24,941,181,Matches
Amine Gouiri,dz ALG,"FW,MF",23.0,23.0,1048,18,109,435,523,132,1048,86,46,53.5,40,46.5,822,4947,2120,59,50,28,41,40,807,185,Matches
Warmed Omari,fr FRA,DF,23.0,23.0,1499,170,664,791,55,8,1499,8,6,75.0,2,25.0,1112,7205,4341,22,17,1,11,7,1015,1,Matches
Baptiste Santamaria,fr FRA,MF,28.0,21.4,1444,67,333,906,212,18,1444,25,14,56.0,9,36.0,1076,5551,2275,13,28,0,27,19,1005,36,Matches
Enzo Le Fée,fr FRA,MF,23.0,17.0,1239,48,227,691,344,19,1239,53,29,54.7,22,41.5,966,5512,2446,45,48,7,33,24,893,58,Matches
Martin Terrier,fr FRA,"FW,MF",26.0,17.0,679,19,75,288,323,87,679,39,16,41.0,18,46.2,506,2828,1153,28,25,9,33,18,511,112,Matches
Ludovic Blas,fr FRA,"FW,MF",25.0,17.4,736,6,92,296,366,59,734,69,25,36.2,39,56.5,557,3916,1737,46,37,8,40,29,515,157,Matches
Désiré Doué,fr FRA,"MF,FW",18.0,18.1,1056,14,124,442,512,70,1056,106,64,60.4,31,29.2,828,6050,2891,78,73,29,58,44,827,172,Matches
Jeanuël Belocian,fr FRA,DF,18.0,16.1,1002,104,385,492,129,5,1002,8,5,62.5,2,25.0,739,4456,2252,16,24,0,8,4,685,37,Matches
Christopher Wooh,cm CMR,DF,21.0,15.4,931,105,411,492,42,19,931,8,1,12.5,3,37.5,655,4133,2261,8,3,1,10,3,609,4,Matches
Guela Doué,ci CIV,DF,20.0,13.7,843,66,270,338,246,24,843,29,20,69.0,7,24.1,509,3429,1708,41,41,9,19,15,442,85,Matches
Lorenz Assignon,tg TOG,DF,23.0,11.2,712,26,158,323,237,21,712,23,10,43.5,13,56.5,489,2754,1380,28,19,7,13,5,431,67,Matches
Nemanja Matić,rs SRB,MF,34.0,11.4,923,53,244,549,147,7,923,21,16,76.2,3,14.3,700,4023,2164,14,37,0,11,15,617,8,Matches
Azor Matusiwa,nl NED,MF,25.0,8.8,530,26,108,317,108,8,530,4,2,50.0,1,25.0,392,1999,800,3,19,0,6,6,371,12,Matches
Alidu Seidu,gh GHA,DF,23.0,6.6,439,23,121,215,109,2,439,11,6,54.5,3,27.3,287,1858,812,14,16,1,11,3,267,24,Matches
Ibrahim Salah,ma MAR,"FW,MF",21.0,5.8,341,14,59,128,159,18,341,29,11,37.9,18,62.1,268,1775,700,15,17,2,18,15,237,61,Matches
Bertuğ Yıldırım,tr TUR,FW,21.0,5.2,155,4,16,82,62,21,155,9,6,66.7,1,11.1,109,716,266,9,7,2,13,7,112,29,Matches
Fabian Rieder,ch SUI,MF,21.0,4.1,255,6,25,159,76,7,255,5,2,40.0,3,60.0,191,989,396,10,6,1,8,3,172,18,Matches
Jeremy Doku,be BEL,FW,21.0,1.2,61,1,6,17,44,12,61,9,9,100.0,0,0.0,60,627,342,11,6,7,2,2,54,19,Matches
Mahamadou Nagida,cm CMR,DF,18.0,1.2,82,0,15,30,39,6,82,5,3,60.0,1,20.0,62,413,251,5,6,2,2,1,53,11,Matches
Lovro Majer,hr CRO,MF,25.0,0.2,20,1,6,9,6,2,20,1,1,100.0,0,0.0,17,131,58,1,0,1,1,0,16,1,Matches
Birger Meling,no NOR,DF,28.0,0.2,10,0,4,2,4,1,10,0,0,0.0,0,0.0,4,10,4,0,0,0,0,0,5,0,Matches
Mathis Lambourde,fr FRA,FW,17.0,0.1,9,1,3,3,3,0,9,0,0,0.0,0,0.0,6,33,10,1,0,0,1,0,4,2,Matches
Jérémy Jacquet,fr FRA,MF,18.0,0.1,7,0,3,4,0,0,7,0,0,0.0,0,0.0,5,43,36,1,0,0,0,0,3,0,Matches
Djaoui Cissé,fr FRA,MF,19.0,0.0,5,0,0,4,1,0,5,0,0,0.0,0,0.0,4,26,9,0,0,0,0,0,4,1,Matches
Squad Total,0,0,25.2,34.0,21300,2090,6252,9861,5425,794,21289,689,351,50.9,289,41.9,15568,92435,44323,606,634,144,500,334,14324,1625,0
Opponent Total,0,0,25.8,34.0,19919,2236,6612,8988,4543,690,19916,557,245,44.0,280,50.3,14101,80069,37902,536,502,139,489,246,12889,1228,0
