Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Steve Mandanda,fr FRA,GK,38.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Benjamin Bourigeaud,fr FRA,"MF,FW",29.0,32,29,2425.0,26.9,9.0,6.0,15.0,2.0,7.0,7.0,1.0,0.0,9.9,4.4,6.7,11.1,27.0,178.0,139.0,0.33,0.22,0.56,0.07,0.3,0.37,0.25,0.62,0.16,0.41,Matches
Arthur Theate,be BEL,DF,23.0,28,27,2296.0,25.5,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.9,1.9,0.8,2.7,33.0,151.0,24.0,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.11,0.07,0.11,Matches
Arnaud Kalimuendo,fr FRA,FW,21.0,30,25,2139.0,23.8,10.0,1.0,11.0,8.0,2.0,2.0,6.0,0.0,9.0,7.4,2.7,10.1,27.0,37.0,181.0,0.42,0.04,0.46,0.34,0.38,0.38,0.11,0.49,0.31,0.43,Matches
Adrien Truffert,fr FRA,DF,21.0,30,24,2145.0,23.8,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,1.7,1.7,1.8,3.5,51.0,98.0,181.0,0.04,0.08,0.13,0.04,0.13,0.07,0.08,0.15,0.07,0.15,Matches
Amine Gouiri,dz ALG,"FW,MF",23.0,31,24,2067.0,23.0,7.0,3.0,10.0,7.0,0.0,0.0,2.0,0.0,7.4,7.3,1.7,9.1,59.0,82.0,185.0,0.3,0.13,0.44,0.3,0.44,0.32,0.08,0.4,0.32,0.39,Matches
Warmed Omari,fr FRA,DF,23.0,25,23,2071.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.7,0.7,0.3,0.9,22.0,123.0,1.0,0.04,0.0,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04,Matches
Baptiste Santamaria,fr FRA,MF,28.0,30,22,1926.0,21.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.9,1.9,0.6,2.5,13.0,134.0,36.0,0.0,0.05,0.05,0.0,0.05,0.09,0.03,0.12,0.09,0.12,Matches
Enzo Le Fée,fr FRA,MF,23.0,25,19,1527.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.8,2.3,45.0,124.0,58.0,0.0,0.06,0.06,0.0,0.06,0.03,0.11,0.14,0.03,0.14,Matches
Martin Terrier,fr FRA,"FW,MF",26.0,24,19,1527.0,17.0,7.0,3.0,10.0,7.0,0.0,0.0,2.0,1.0,5.2,5.2,2.6,7.8,28.0,58.0,112.0,0.41,0.18,0.59,0.41,0.59,0.31,0.15,0.46,0.31,0.46,Matches
