Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Steve Mandanda,fr FRA,GK,38.0,34.0,3,0.09,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Benjamin Bourigeaud,fr FRA,"MF,FW",29.0,26.9,113,4.19,70,34,2,7,0,0,14,0.52,11,1,0,2,0,0,Matches
Arthur Theate,be BEL,DF,23.0,25.5,21,0.82,16,1,1,2,1,0,3,0.12,1,0,0,2,0,0,Matches
Arnaud Kalimuendo,fr FRA,FW,21.0,23.8,70,2.95,49,1,5,6,9,0,7,0.29,3,0,0,1,3,0,Matches
Adrien Truffert,fr FRA,DF,21.0,23.8,38,1.59,27,0,4,2,5,0,3,0.13,1,0,0,1,1,0,Matches
Amine Gouiri,dz ALG,"FW,MF",23.0,23.0,85,3.7,53,3,13,11,5,0,10,0.44,6,0,2,2,0,0,Matches
Warmed Omari,fr FRA,DF,23.0,23.0,21,0.91,20,0,0,1,0,0,2,0.09,2,0,0,0,0,0,Matches
Baptiste Santamaria,fr FRA,MF,28.0,21.4,48,2.24,39,1,1,3,1,3,3,0.14,2,0,0,1,0,0,Matches
Enzo Le Fée,fr FRA,MF,23.0,17.0,57,3.36,47,4,2,2,1,1,1,0.06,1,0,0,0,0,0,Matches
Martin Terrier,fr FRA,"FW,MF",26.0,17.0,51,3.01,35,0,1,6,7,2,7,0.41,6,0,0,1,0,0,Matches
Ludovic Blas,fr FRA,"FW,MF",25.0,17.4,45,2.59,28,5,6,5,1,0,6,0.35,3,0,0,2,1,0,Matches
Désiré Doué,fr FRA,"MF,FW",18.0,18.1,88,4.87,56,4,14,4,7,3,12,0.66,6,0,3,1,1,1,Matches
Jeanuël Belocian,fr FRA,DF,18.0,16.1,15,0.93,11,2,0,2,0,0,1,0.06,1,0,0,0,0,0,Matches
Christopher Wooh,cm CMR,DF,21.0,15.4,14,0.91,10,1,0,2,0,1,0,0.0,0,0,0,0,0,0,Matches
Guela Doué,ci CIV,DF,20.0,13.7,39,2.84,28,2,2,3,3,1,8,0.58,6,0,0,0,2,0,Matches
Lorenz Assignon,tg TOG,DF,23.0,11.2,38,3.38,27,3,4,0,2,2,6,0.53,3,0,2,0,1,0,Matches
Nemanja Matić,rs SRB,MF,34.0,11.4,29,2.54,23,1,1,1,2,1,2,0.18,1,0,0,0,1,0,Matches
Azor Matusiwa,nl NED,MF,25.0,8.8,17,1.93,17,0,0,0,0,0,3,0.34,3,0,0,0,0,0,Matches
Alidu Seidu,gh GHA,DF,23.0,6.6,8,1.21,7,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Ibrahim Salah,ma MAR,"FW,MF",21.0,5.8,17,2.93,13,0,1,3,0,0,1,0.17,1,0,0,0,0,0,Matches
Bertuğ Yıldırım,tr TUR,FW,21.0,5.2,14,2.68,6,0,2,2,3,1,4,0.76,1,0,0,1,1,1,Matches
Fabian Rieder,ch SUI,MF,21.0,4.1,13,3.21,11,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jeremy Doku,be BEL,FW,21.0,1.2,9,7.23,5,0,2,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Mahamadou Nagida,cm CMR,DF,18.0,1.2,8,6.79,4,1,0,2,0,1,0,0.0,0,0,0,0,0,0,Matches
Lovro Majer,hr CRO,MF,25.0,0.2,2,10.59,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Birger Meling,no NOR,DF,28.0,0.2,1,5.29,0,0,0,1,0,0,1,5.29,0,0,0,1,0,0,Matches
Mathis Lambourde,fr FRA,FW,17.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jérémy Jacquet,fr FRA,MF,18.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Djaoui Cissé,fr FRA,MF,19.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.2,34.0,864,25.41,605,67,61,67,47,17,94,2.76,58,1,7,15,11,2,0
Opponent Total,0,0,25.8,34.0,677,19.91,483,61,39,47,36,11,67,1.97,49,3,2,8,5,0,0
