Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Steve Mandanda,fr FRA,GK,38.0,34.0,46,3,0,5,3,38.2,0.25,-4.8,-0.14,134,416,32.2,1017,149,29.9,31.5,192,58.3,43.1,451,36,8.0,37,1.09,15.1,Matches
Squad Total,0,0,25.2,34.0,46,3,0,5,3,38.2,0.25,-4.8,-0.14,134,416,32.2,1001,149,30.4,0.0,208,53.8,40.5,451,36,8.0,37,1.09,0.0,0
Opponent Total,0,0,25.8,34.0,53,10,1,4,0,52.5,0.26,-0.5,-0.02,145,429,33.8,886,119,36.1,34.3,251,43.4,36.6,429,17,4.0,24,0.71,13.0,0
