Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Loïs Openda,be BEL,FW,23.0,30.0,348,524,66.4,4561,1025,211,281,75.1,92,128,71.9,13,31,41.9,7,5.8,4.6,1.2,35,21,21,5,45,Matches
Xavi Simons,nl NED,MF,20.0,29.5,1137,1434,79.3,17935,4994,611,693,88.2,367,442,83.0,106,168,63.1,11,9.8,9.0,1.2,79,102,66,3,187,Matches
David Raum,de GER,DF,25.0,30.4,1566,2154,72.7,28030,10264,680,769,88.4,697,906,76.9,162,371,43.7,8,7.3,10.7,0.7,68,92,62,34,131,Matches
Xaver Schlager,at AUT,MF,25.0,27.5,1587,1798,88.3,26312,7551,749,808,92.7,703,757,92.9,104,152,68.4,5,2.6,3.1,2.4,27,196,22,2,230,Matches
Benjamin Henrichs,de GER,DF,26.0,28.1,1314,1670,78.7,21612,8038,657,743,88.4,548,673,81.4,85,165,51.5,5,4.4,6.0,0.6,40,78,46,11,124,Matches
Castello Lukeba,fr FRA,DF,20.0,24.3,1726,1885,91.6,30847,11113,636,673,94.5,982,1022,96.1,98,162,60.5,0,0.1,0.8,-0.1,4,107,8,2,107,Matches
Mohamed Simakan,fr FRA,DF,23.0,23.8,1347,1573,85.6,23904,8042,530,594,89.2,720,790,91.1,83,152,54.6,3,3.3,2.9,-0.3,15,107,5,2,106,Matches
Janis Blaswich,de GER,GK,32.0,21.0,836,957,87.4,19207,10184,179,183,97.8,493,497,99.2,163,274,59.5,0,0.1,0.1,-0.1,1,10,0,0,3,Matches
Amadou Haidara,ml MLI,MF,25.0,17.0,694,825,84.1,11528,4135,324,372,87.1,310,350,88.6,45,63,71.4,1,1.6,1.6,-0.6,17,95,19,1,97,Matches
Willi Orban,hu HUN,DF,30.0,17.6,1251,1396,89.6,23362,8621,395,432,91.4,763,813,93.8,83,124,66.9,0,0.4,0.8,-0.4,7,67,4,1,97,Matches
Benjamin Šeško,si SVN,FW,20.0,17.0,215,330,65.2,2541,538,135,183,73.8,53,77,68.8,4,10,40.0,2,1.1,1.3,0.9,12,8,7,0,22,Matches
Dani Olmo,es ESP,MF,25.0,16.1,511,657,77.8,8589,2309,256,306,83.7,187,226,82.7,52,74,70.3,5,5.4,3.7,-0.4,32,60,21,7,68,Matches
Lukas Klostermann,de GER,DF,27.0,16.0,1035,1155,89.6,19235,6293,340,372,91.4,610,647,94.3,77,112,68.8,0,0.4,0.9,-0.4,5,77,7,0,90,Matches
Kevin Kampl,si SVN,MF,32.0,15.1,931,1019,91.4,15489,3486,424,446,95.1,428,460,93.0,58,76,76.3,0,1.8,1.5,-1.8,15,67,12,3,88,Matches
Péter Gulácsi,hu HUN,GK,33.0,13.0,406,470,86.4,9045,4821,112,112,100.0,213,213,100.0,81,145,55.9,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Yussuf Poulsen,dk DEN,FW,29.0,13.5,207,289,71.6,2552,622,130,164,79.3,48,66,72.7,6,10,60.0,2,1.0,2.3,1.0,13,8,5,2,16,Matches
Christoph Baumgartner,at AUT,"MF,FW",23.0,12.9,340,456,74.6,4651,1244,189,236,80.1,112,137,81.8,14,26,53.8,1,1.6,1.6,-0.6,16,31,12,1,47,Matches
Nicolas Seiwald,at AUT,MF,22.0,8.0,320,390,82.1,5471,1792,148,167,88.6,139,162,85.8,27,43,62.8,2,0.3,0.4,1.7,5,25,6,0,33,Matches
Emil Forsberg,se SWE,"MF,FW",31.0,5.2,163,199,81.9,2572,551,95,107,88.8,54,60,90.0,12,17,70.6,1,0.9,0.4,0.1,6,14,3,0,22,Matches
Elif Elmas,mk MKD,"MF,FW",23.0,3.0,100,120,83.3,1288,291,66,73,90.4,29,31,93.5,1,5,20.0,0,0.1,0.4,-0.1,2,6,2,0,9,Matches
Timo Werner,de GER,"FW,MF",27.0,2.3,61,88,69.3,983,129,34,43,79.1,23,30,76.7,4,7,57.1,0,0.0,0.1,0.0,2,1,0,0,6,Matches
Fabio Carvalho,pt POR,MF,20.0,1.8,72,92,78.3,855,219,54,60,90.0,14,21,66.7,2,5,40.0,0,0.2,0.2,-0.2,2,6,6,1,9,Matches
Christopher Lenz,de GER,"DF,MF",28.0,0.5,38,49,77.6,600,211,15,16,93.8,21,23,91.3,0,6,0.0,0,0.1,0.1,-0.1,1,3,0,0,2,Matches
El Chadaille Bitshiabu,fr FRA,"DF,MF",18.0,0.4,48,59,81.4,829,270,24,26,92.3,17,22,77.3,7,9,77.8,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Nuha Jatta,gm GAM,FW,17.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jonathan Norbye,no NOR,MF,16.0,0.0,1,1,100.0,19,0,0,0,0.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,25.6,34.0,16254,19590,83.0,282017,96743,6994,7859,89.0,7624,8554,89.1,1287,2207,58.3,53,47.7,52.2,5.3,404,1185,334,75,1541,0
Opponent Total,0,0,26.7,34.0,12519,15867,78.9,221322,84260,5442,6262,86.9,5508,6416,85.8,1223,2261,54.1,29,30.1,35.2,-1.1,299,863,227,72,1128,0
