Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Loïs Openda,be BEL,FW,23.0,30.0,524,495,28,1,5,1,32,11,0,0,0,0,348,1,30,Matches
Xavi Simons,nl NED,MF,20.0,29.5,1434,1293,130,28,19,11,76,11,59,21,21,2,1137,11,42,Matches
David Raum,de GER,DF,25.0,30.4,2154,1675,469,63,2,11,306,277,129,46,54,2,1566,10,61,Matches
Xaver Schlager,at AUT,MF,25.0,27.5,1798,1738,56,45,10,15,14,11,0,0,0,0,1587,4,20,Matches
Benjamin Henrichs,de GER,DF,26.0,28.1,1670,1415,245,23,15,5,67,222,0,0,0,0,1314,10,40,Matches
Castello Lukeba,fr FRA,DF,20.0,24.3,1885,1839,45,34,1,10,5,5,0,0,0,0,1726,1,12,Matches
Mohamed Simakan,fr FRA,DF,23.0,23.8,1573,1456,115,51,3,11,18,64,0,0,0,0,1347,2,12,Matches
Janis Blaswich,de GER,GK,32.0,21.0,957,786,170,36,0,0,0,0,0,0,0,0,836,1,1,Matches
Amadou Haidara,ml MLI,MF,25.0,17.0,825,810,14,13,2,4,4,1,0,0,0,0,694,1,16,Matches
Willi Orban,hu HUN,DF,30.0,17.6,1396,1352,42,39,0,4,1,3,0,0,0,0,1251,2,7,Matches
Benjamin Šeško,si SVN,FW,20.0,17.0,330,316,12,0,4,0,4,1,0,0,0,0,215,2,14,Matches
Dani Olmo,es ESP,MF,25.0,16.1,657,639,13,9,9,9,21,4,0,0,0,0,511,5,21,Matches
Lukas Klostermann,de GER,DF,27.0,16.0,1155,1126,28,14,3,4,8,14,0,0,0,0,1035,1,8,Matches
Kevin Kampl,si SVN,MF,32.0,15.1,1019,983,36,28,3,0,11,8,0,0,0,0,931,0,8,Matches
Péter Gulácsi,hu HUN,GK,33.0,13.0,470,351,119,22,0,0,0,0,0,0,0,0,406,0,0,Matches
Yussuf Poulsen,dk DEN,FW,29.0,13.5,289,272,14,1,3,0,4,2,0,0,0,0,207,3,13,Matches
Christoph Baumgartner,at AUT,"MF,FW",23.0,12.9,456,443,8,5,4,1,8,3,0,0,0,0,340,5,15,Matches
Nicolas Seiwald,at AUT,MF,22.0,8.0,390,377,10,7,2,3,4,0,3,2,0,0,320,3,5,Matches
Emil Forsberg,se SWE,"MF,FW",31.0,5.2,199,190,7,1,0,3,8,0,5,3,2,0,163,2,6,Matches
Elif Elmas,mk MKD,"MF,FW",23.0,3.0,120,115,3,1,0,1,0,2,0,0,0,0,100,2,1,Matches
Timo Werner,de GER,"FW,MF",27.0,2.3,88,83,4,0,0,0,4,3,1,0,0,0,61,1,6,Matches
Fabio Carvalho,pt POR,MF,20.0,1.8,92,90,2,0,1,0,6,1,1,0,0,0,72,0,4,Matches
Christopher Lenz,de GER,"DF,MF",28.0,0.5,49,37,12,2,0,0,5,8,2,0,1,0,38,0,1,Matches
El Chadaille Bitshiabu,fr FRA,"DF,MF",18.0,0.4,59,53,6,0,0,0,2,6,0,0,0,0,48,0,1,Matches
Nuha Jatta,gm GAM,FW,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jonathan Norbye,no NOR,MF,16.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,0,0,25.6,34.0,19590,17935,1588,423,86,93,608,657,200,72,78,4,16254,67,344,0
Opponent Total,0,0,26.7,34.0,15867,14271,1546,405,31,60,539,623,140,70,49,0,12519,50,388,0
