Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Janis Blaswich,de GER,GK,32.0,21.0,30,4,0,7,0,25.3,0.28,-4.7,-0.22,57,155,36.8,822,89,14.7,25.7,134,25.4,30.7,251,16,6.4,37,1.76,17.6,Matches
Péter Gulácsi,hu HUN,GK,33.0,13.0,9,0,1,1,1,10.3,0.25,2.3,0.17,22,79,27.8,373,58,12.9,25.1,97,32.0,32.2,175,7,4.0,14,1.08,14.5,Matches
Squad Total,0,0,25.6,34.0,39,4,1,8,1,35.6,0.27,-2.4,-0.07,79,234,33.8,1189,147,14.2,0.0,237,27.4,30.8,426,23,5.4,51,1.5,0.0,0
Opponent Total,0,0,26.7,34.0,77,4,1,8,3,69.8,0.29,-4.2,-0.12,198,458,43.2,1018,144,32.7,33.0,267,46.8,39.4,485,29,6.0,36,1.06,14.2,0
