Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Loïs Openda,be BEL,FW,23.0,30.0,860,20,52,285,528,214,857,65,20,30.8,35,53.8,545,2923,1473,77,30,38,72,38,643,226,Matches
Xavi Simons,nl NED,MF,20.0,29.5,1817,10,186,844,836,106,1815,160,84,52.5,55,34.4,1213,8332,4654,151,133,37,78,49,1375,216,Matches
David Raum,de GER,DF,25.0,30.4,2442,88,653,1002,807,45,2442,32,18,56.3,13,40.6,1223,5411,2900,77,44,15,33,15,1474,246,Matches
Xaver Schlager,at AUT,MF,25.0,27.5,2060,52,377,1390,313,17,2060,32,19,59.4,8,25.0,1302,7183,4443,73,48,2,32,27,1471,45,Matches
Benjamin Henrichs,de GER,DF,26.0,28.1,1959,61,508,850,620,68,1959,54,33,61.1,15,27.8,1113,5443,2958,53,51,7,32,20,1244,161,Matches
Castello Lukeba,fr FRA,DF,20.0,24.3,2114,191,955,1111,64,16,2114,31,17,54.8,6,19.4,1446,6629,3477,23,23,1,20,9,1617,9,Matches
Mohamed Simakan,fr FRA,DF,23.0,23.8,1852,168,647,987,232,61,1852,22,12,54.5,8,36.4,1132,5202,2747,34,22,8,27,9,1253,76,Matches
Janis Blaswich,de GER,GK,32.0,21.0,993,600,920,75,0,0,993,0,0,0.0,0,0.0,651,2387,1174,0,0,0,1,0,614,0,Matches
Amadou Haidara,ml MLI,MF,25.0,17.0,1007,52,219,632,161,12,1007,11,9,81.8,2,18.2,466,2024,1007,8,10,2,12,9,620,11,Matches
Willi Orban,hu HUN,DF,30.0,17.6,1563,145,669,847,54,27,1563,3,2,66.7,0,0.0,1043,5338,2799,7,11,0,8,2,1147,10,Matches
Benjamin Šeško,si SVN,FW,20.0,17.0,528,31,67,215,253,87,528,35,17,48.6,16,45.7,273,1321,581,21,13,15,32,38,381,98,Matches
Dani Olmo,es ESP,MF,25.0,16.1,854,18,116,419,329,59,854,72,31,43.1,38,52.8,544,3571,1925,60,49,18,28,26,651,111,Matches
Lukas Klostermann,de GER,DF,27.0,16.0,1305,101,456,778,74,7,1305,1,0,0.0,1,100.0,822,3655,2038,14,9,0,4,0,936,13,Matches
Kevin Kampl,si SVN,MF,32.0,15.1,1132,27,183,763,200,11,1132,14,10,71.4,3,21.4,743,4144,1978,28,27,1,15,14,839,27,Matches
Péter Gulácsi,hu HUN,GK,33.0,13.0,497,349,481,16,0,0,497,0,0,0.0,0,0.0,283,1193,682,0,0,0,0,0,263,0,Matches
Yussuf Poulsen,dk DEN,FW,29.0,13.5,424,16,44,214,175,62,424,22,12,54.5,7,31.8,257,950,369,11,10,5,25,20,317,78,Matches
Christoph Baumgartner,at AUT,"MF,FW",23.0,12.9,662,17,94,305,275,67,662,37,18,48.6,15,40.5,390,2146,1252,36,31,13,38,28,479,86,Matches
Nicolas Seiwald,at AUT,MF,22.0,8.0,477,25,162,280,40,2,477,6,4,66.7,2,33.3,240,950,435,3,6,0,2,8,280,4,Matches
Emil Forsberg,se SWE,"MF,FW",31.0,5.2,261,7,25,132,105,19,260,9,3,33.3,4,44.4,173,801,290,8,3,4,12,7,196,38,Matches
Elif Elmas,mk MKD,"MF,FW",23.0,3.0,160,1,20,77,63,14,160,10,5,50.0,3,30.0,95,472,211,9,7,4,6,6,113,18,Matches
Timo Werner,de GER,"FW,MF",27.0,2.3,112,0,8,48,57,15,111,10,5,50.0,4,40.0,74,517,241,10,9,5,3,5,90,32,Matches
Fabio Carvalho,pt POR,MF,20.0,1.8,118,0,13,45,61,7,118,7,3,42.9,3,42.9,72,438,231,8,6,1,7,2,90,13,Matches
Christopher Lenz,de GER,"DF,MF",28.0,0.5,55,3,19,19,18,1,55,0,0,0.0,0,0.0,19,78,32,1,0,0,1,0,34,7,Matches
El Chadaille Bitshiabu,fr FRA,"DF,MF",18.0,0.4,67,3,26,30,11,1,67,0,0,0.0,0,0.0,38,180,75,2,1,1,0,0,42,5,Matches
Nuha Jatta,gm GAM,FW,17.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,Matches
Jonathan Norbye,no NOR,MF,16.0,0.0,1,0,0,1,0,0,1,0,0,0.0,0,0.0,1,2,1,0,0,0,0,0,1,0,Matches
Squad Total,0,0,25.6,34.0,23320,1985,6900,11365,5276,918,23313,633,322,50.9,238,37.6,14158,71290,37973,714,543,177,488,332,16170,1530,0
Opponent Total,0,0,26.7,34.0,19629,2388,6910,8695,4199,658,19624,527,243,46.1,244,46.3,9873,52652,26256,495,358,115,455,294,12398,1121,0
