Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Marcin Bułka,pl POL,GK,23.0,34.0,29,5,0,1,1,30.7,0.22,2.7,0.08,74,189,39.2,1086,158,14.4,23.9,147,22.4,25.5,376,32,8.5,21,0.62,12.2,Matches
Squad Total,0,0,25.8,34.0,29,5,0,1,1,30.7,0.22,2.7,0.08,74,189,39.2,1025,158,15.2,0.0,208,15.9,22.3,376,32,8.5,21,0.62,0.0,0
Opponent Total,0,0,25.8,34.0,40,6,0,4,1,44.6,0.26,5.6,0.17,173,557,31.1,1044,113,40.5,35.8,248,54.0,39.9,472,34,7.2,29,0.85,12.1,0
