Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Marcin Bułka,pl POL,GK,23.0,34.0,1060,1235,85.8,21917,13487,351,355,98.9,500,513,97.5,185,337,54.9,0,0.0,0.1,0.0,0,1,0,0,0,Matches
Dante,br BRA,DF,39.0,31.6,2540,2803,90.6,43573,17293,1157,1213,95.4,1141,1202,94.9,183,303,60.4,1,1.0,1.2,0.0,13,170,7,1,185,Matches
Melvin Bard,fr FRA,DF,22.0,29.5,1457,1784,81.7,23609,6956,719,805,89.3,607,702,86.5,86,192,44.8,2,2.8,2.3,-0.8,18,77,26,14,111,Matches
Jean-Clair Todibo,fr FRA,DF,23.0,29.5,2228,2487,89.6,38405,14380,982,1034,95.0,1068,1136,94.0,143,265,54.0,2,1.6,1.2,0.4,9,113,7,1,150,Matches
Khéphren Thuram,fr FRA,MF,22.0,23.4,978,1134,86.2,15397,3692,507,561,90.4,391,449,87.1,49,75,65.3,1,3.7,3.2,-2.7,31,82,24,6,104,Matches
Jeremie Boga,ci CIV,FW,26.0,22.2,583,753,77.4,8887,2093,347,397,87.4,173,219,79.0,43,87,49.4,6,4.2,4.3,1.8,33,28,28,4,64,Matches
Morgan Sanson,fr FRA,MF,28.0,21.8,630,836,75.4,10830,2818,289,331,87.3,240,300,80.0,71,147,48.3,3,4.0,3.8,-1.0,43,50,20,5,75,Matches
Terem Moffi,ng NGA,FW,24.0,21.7,274,387,70.8,3694,554,161,200,80.5,87,122,71.3,10,19,52.6,2,3.2,1.1,-1.2,22,14,12,0,27,Matches
Gaëtan Laborde,fr FRA,"FW,MF",29.0,21.2,366,558,65.6,5696,1386,188,253,74.3,132,194,68.0,24,66,36.4,2,1.8,2.2,0.2,27,25,26,12,46,Matches
Pablo Rosario,nl NED,"MF,DF",26.0,22.3,1056,1187,89.0,17440,5722,478,524,91.2,496,534,92.9,52,80,65.0,0,1.4,1.5,-1.4,17,81,14,3,93,Matches
Jordan Lotomba,ch SUI,DF,24.0,20.0,834,994,83.9,11866,3883,473,541,87.4,297,345,86.1,21,43,48.8,0,1.1,1.3,-1.1,12,36,14,5,52,Matches
Youssouf Ndayishimiye,bi BDI,"MF,DF",24.0,19.0,1223,1361,89.9,19183,5129,630,674,93.5,488,532,91.7,60,92,65.2,0,0.5,0.5,-0.5,11,85,6,0,96,Matches
Hicham Boudaoui,dz ALG,MF,23.0,17.9,601,717,83.8,9088,2370,318,361,88.1,221,251,88.0,36,56,64.3,0,1.8,1.3,-1.8,21,44,19,2,78,Matches
Evann Guessand,ci CIV,FW,22.0,17.3,218,294,74.1,2999,623,128,158,81.0,68,95,71.6,8,11,72.7,0,1.4,1.0,-1.4,15,15,12,0,34,Matches
Mohamed Ali Cho,fr FRA,FW,19.0,9.6,193,268,72.0,3014,731,111,133,83.5,66,90,73.3,11,27,40.7,2,2.0,1.4,0.0,14,10,11,2,25,Matches
Sofiane Diop,fr FRA,FW,23.0,5.5,143,176,81.3,2076,491,76,88,86.4,52,62,83.9,5,9,55.6,0,0.8,0.9,-0.8,8,7,7,2,17,Matches
Youcef Atal,dz ALG,DF,27.0,4.0,214,238,89.9,3127,832,125,132,94.7,67,73,91.8,14,19,73.7,0,0.8,0.4,-0.8,4,8,3,1,15,Matches
Alexis Claude-Maurice,fr FRA,MF,25.0,5.6,202,253,79.8,2857,570,120,132,90.9,56,75,74.7,12,22,54.5,0,0.3,0.6,-0.3,7,15,6,3,21,Matches
Antoine Mendy,fr FRA,DF,19.0,4.6,211,244,86.5,4086,1001,69,77,89.6,116,129,89.9,21,31,67.7,0,0.4,0.2,-0.4,2,15,2,2,12,Matches
Tom Louchet,fr FRA,"MF,DF",20.0,4.5,195,257,75.9,2973,772,102,119,85.7,72,87,82.8,13,33,39.4,1,0.7,0.7,0.3,7,9,5,2,18,Matches
Romain Perraud,fr FRA,"DF,FW",25.0,4.1,176,243,72.4,2476,626,103,117,88.0,57,80,71.3,5,20,25.0,1,0.9,0.7,0.1,3,8,0,0,11,Matches
Badredine Bouanani,dz ALG,FW,18.0,1.8,54,70,77.1,959,207,24,31,77.4,20,24,83.3,9,13,69.2,0,0.5,0.4,-0.5,6,1,3,3,2,Matches
Aliou Badara Baldé,gn GUI,"FW,DF",20.0,0.8,15,30,50.0,183,33,12,17,70.6,2,9,22.2,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Valentin Rosier,fr FRA,"DF,MF",26.0,0.6,28,33,84.8,401,158,15,17,88.2,11,12,91.7,0,2,0.0,0,0.1,0.1,-0.1,2,2,2,0,5,Matches
Reda Belahyane,fr FRA,MF,19.0,0.3,13,15,86.7,183,17,9,10,90.0,4,4,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,1,0,1,Matches
