Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Marcin Bułka,pl POL,GK,23.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dante,br BRA,DF,39.0,32,32,2843.0,31.6,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.9,0.9,1.0,2.0,13.0,185.0,6.0,0.03,0.03,0.06,0.03,0.06,0.03,0.03,0.06,0.03,0.06,Matches
Melvin Bard,fr FRA,DF,22.0,32,31,2654.0,29.5,1.0,2.0,3.0,1.0,0.0,0.0,7.0,1.0,0.5,0.5,2.8,3.4,60.0,111.0,99.0,0.03,0.07,0.1,0.03,0.1,0.02,0.1,0.11,0.02,0.11,Matches
Jean-Clair Todibo,fr FRA,DF,23.0,30,30,2651.0,29.5,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.6,0.6,1.6,2.2,32.0,150.0,11.0,0.0,0.07,0.07,0.0,0.07,0.02,0.06,0.08,0.02,0.08,Matches
Khéphren Thuram,fr FRA,MF,22.0,27,25,2108.0,23.4,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,3.4,3.4,3.7,7.0,67.0,104.0,57.0,0.04,0.04,0.09,0.04,0.09,0.14,0.16,0.3,0.14,0.3,Matches
Jeremie Boga,ci CIV,FW,26.0,28,24,1998.0,22.2,6.0,6.0,12.0,6.0,0.0,0.0,1.0,0.0,4.3,4.3,4.2,8.5,107.0,64.0,170.0,0.27,0.27,0.54,0.27,0.54,0.19,0.19,0.38,0.19,0.38,Matches
Morgan Sanson,fr FRA,MF,28.0,29,24,1964.0,21.8,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,3.3,3.3,4.0,7.3,57.0,75.0,98.0,0.09,0.14,0.23,0.09,0.23,0.15,0.18,0.33,0.15,0.33,Matches
Terem Moffi,ng NGA,FW,24.0,30,23,1949.0,21.7,11.0,2.0,13.0,8.0,3.0,3.0,4.0,0.0,10.7,8.3,3.2,11.5,24.0,27.0,123.0,0.51,0.09,0.6,0.37,0.46,0.49,0.15,0.64,0.38,0.53,Matches
Gaëtan Laborde,fr FRA,"FW,MF",29.0,34,22,1906.0,21.2,5.0,2.0,7.0,4.0,1.0,2.0,2.0,0.0,7.7,6.1,1.8,7.9,33.0,46.0,161.0,0.24,0.09,0.33,0.19,0.28,0.36,0.08,0.45,0.29,0.37,Matches
Pablo Rosario,nl NED,"MF,DF",26.0,30,21,2009.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2,1.2,1.4,2.6,20.0,93.0,27.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11,Matches
Jordan Lotomba,ch SUI,DF,24.0,28,21,1804.0,20.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,1.1,2.0,36.0,52.0,40.0,0.05,0.0,0.05,0.05,0.05,0.04,0.05,0.1,0.04,0.1,Matches
Youssouf Ndayishimiye,bi BDI,"MF,DF",24.0,23,20,1712.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.2,1.2,0.5,1.7,16.0,96.0,13.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches
Hicham Boudaoui,dz ALG,MF,23.0,29,17,1613.0,17.9,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.3,3.3,1.8,5.1,28.0,78.0,58.0,0.11,0.0,0.11,0.11,0.11,0.19,0.1,0.29,0.19,0.29,Matches
Evann Guessand,ci CIV,FW,22.0,34,14,1553.0,17.3,6.0,0.0,6.0,4.0,2.0,2.0,1.0,0.0,8.4,6.8,1.4,8.2,40.0,34.0,114.0,0.35,0.0,0.35,0.23,0.23,0.48,0.08,0.56,0.39,0.47,Matches
