Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Pietro Terracciano,it ITA,GK,33.0,33.0,35,6,3.0,5.0,0.0,40.2,0.27,5.2,0.16,164.0,382.0,42.9,1051.0,120.0,29.0,32.1,176.0,43.8,38.2,307.0,7.0,2.3,23.0,0.7,14.6,Matches
Oliver Christensen,dk DEN,GK,24.0,4.0,9,2,0.0,0.0,0.0,4.7,0.15,-4.3,-1.08,23.0,61.0,37.7,170.0,15.0,31.8,31.0,20.0,35.0,33.7,32.0,1.0,3.1,9.0,2.25,19.5,Matches
Tommaso Martinelli,it ITA,GK,17.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.0,38.0,46,8,3.0,5.0,0.0,44.9,0.25,-1.1,-0.03,187.0,443.0,42.2,1217.0,135.0,29.5,0.0,200.0,42.0,37.2,339.0,8.0,2.4,32.0,0.84,0.0,0
Opponent Total,0,0,26.4,38.0,61,4,1.0,7.0,1.0,56.4,0.28,-3.6,-0.09,241.0,672.0,35.9,1226.0,177.0,41.3,36.4,293.0,56.7,43.4,593.0,37.0,6.2,15.0,0.39,10.8,0
