Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Harry Kane,eng ENG,FW,30.0,31.5,83,2.63,54,2,7,13,7,0,11,0.35,8,1,0,2,0,0,Matches
Joshua Kimmich,de GER,"MF,DF",28.0,24.2,128,5.29,79,43,2,2,1,1,11,0.45,6,3,1,1,0,0,Matches
Leon Goretzka,de GER,MF,28.0,24.9,71,2.85,64,1,2,2,1,1,12,0.48,12,0,0,0,0,0,Matches
Leroy Sané,de GER,FW,27.0,23.7,143,6.02,98,22,10,7,5,1,18,0.76,12,3,1,1,0,1,Matches
Alphonso Davies,ca CAN,DF,22.0,22.9,76,3.31,63,1,7,1,2,2,14,0.61,10,1,2,0,1,0,Matches
Manuel Neuer,de GER,GK,37.0,22.8,4,0.18,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kim Min-jae,kr KOR,DF,26.0,21.9,26,1.19,24,1,0,0,0,1,3,0.14,3,0,0,0,0,0,Matches
Jamal Musiala,de GER,"MF,FW",20.0,19.5,106,5.44,75,0,12,10,6,3,18,0.92,13,0,3,1,1,0,Matches
Thomas Müller,de GER,"MF,FW",33.0,18.4,96,5.22,81,0,1,7,5,2,14,0.76,12,0,0,0,1,1,Matches
Dayot Upamecano,fr FRA,DF,24.0,19.6,27,1.38,26,0,0,0,1,0,3,0.15,3,0,0,0,0,0,Matches
Konrad Laimer,at AUT,"DF,MF",26.0,19.7,67,3.4,57,3,3,2,1,1,8,0.41,6,0,1,1,0,0,Matches
Matthijs de Ligt,nl NED,DF,23.0,15.4,13,0.84,11,0,0,2,0,0,1,0.06,1,0,0,0,0,0,Matches
Noussair Mazraoui,ma MAR,DF,25.0,13.3,36,2.71,30,1,2,1,0,2,7,0.53,7,0,0,0,0,0,Matches
Kingsley Coman,fr FRA,FW,27.0,12.4,63,5.09,50,0,6,4,3,0,7,0.57,6,0,0,1,0,0,Matches
Aleksandar Pavlovic,de GER,MF,19.0,13.6,40,2.93,31,6,1,0,1,1,6,0.44,3,1,0,0,1,1,Matches
Raphaël Guerreiro,pt POR,"DF,MF",29.0,13.2,50,3.78,41,6,1,1,0,1,7,0.53,7,0,0,0,0,0,Matches
Eric Dier,eng ENG,DF,29.0,13.0,13,1.0,12,0,0,1,0,0,5,0.39,4,0,0,1,0,0,Matches
Sven Ulreich,de GER,GK,34.0,11.0,1,0.09,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Eric Maxim Choupo-Moting,cm CMR,"MF,FW",34.0,8.0,34,4.26,26,0,2,5,1,0,5,0.63,3,0,0,2,0,0,Matches
Mathys Tel,fr FRA,"FW,MF",18.0,11.7,45,3.86,25,0,9,8,3,0,13,1.11,8,0,3,1,1,0,Matches
Serge Gnabry,de GER,"FW,MF",28.0,4.8,19,3.96,12,0,1,5,1,0,2,0.42,1,0,0,0,1,0,Matches
Bryan Zaragoza,es ESP,"FW,MF",22.0,2.0,7,3.44,5,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lovro Zvonarek,hr CRO,"FW,MF",18.0,1.8,3,1.66,3,0,0,0,0,0,1,0.55,1,0,0,0,0,0,Matches
Sacha Boey,fr FRA,DF,22.0,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bouna Sarr,sn SEN,DF,31.0,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Frans Krätzig,de GER,DF,20.0,0.6,2,3.16,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Daniel Peretz,il ISR,GK,23.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matteo Perez Vinlöf,se SWE,FW,17.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ryan Gravenberch,nl NED,FW,21.0,0.1,3,27.0,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jonathan Asp Jensen,dk DEN,FW,17.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,27.4,34.0,1156,34.0,875,86,69,72,38,16,166,4.88,126,9,11,11,6,3,0
Opponent Total,0,0,26.5,34.0,614,18.06,458,46,45,29,19,17,81,2.38,57,8,7,3,5,1,0
