Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Álvaro Aceves,es ESP,GK,20-331,14,14,1260,14.0,18,1.29,45,28,68.9,4,7,3,5,35.7,4,4,0,0,0.0,Matches
Vallejo,es ESP,GK,29-060,11,11,990,11.0,21,1.91,48,28,60.4,2,2,7,1,9.1,2,2,0,0,0.0,Matches
Andoni Zubiaurre,es ESP,GK,27-200,10,10,900,10.0,11,1.1,31,21,67.7,4,3,3,3,30.0,1,1,0,0,0.0,Matches
Ian Mackay,es ESP,GK,37-343,7,7,630,7.0,6,0.86,28,23,78.6,2,2,3,2,28.6,0,0,0,0,0.0,Matches
Squad Total,0,0,29.5,42,42,3780,42.0,56,1.33,152,100,67.8,12,14,16,11,26.2,7,7,0,0,0.0,0
Opponent Total,0,0,27.7,42,42,3780,42.0,46,1.1,132,86,68.9,16,14,12,14,33.3,7,5,0,2,0.0,0
