Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Álex Martínez,es ESP,DF,33-314,3.0,153,12,56,55,45,0,153,1,0,0.0,1,100.0,76,318,170,6,9,0,3,0,74,11,Matches
Nacho Monsalve,es ESP,DF,30-055,2.9,124,8,63,59,4,0,124,1,1,100.0,0,0.0,63,397,221,1,1,0,2,1,61,0,Matches
Arnau Ortiz,es ESP,"MF,FW",22-236,3.2,125,1,10,50,71,9,125,22,9,40.9,11,50.0,86,629,312,8,6,3,6,8,83,12,Matches
Eddie Salcedo,it ITA,"FW,MF",22-264,3.1,120,2,16,36,69,13,119,10,2,20.0,8,80.0,70,291,91,3,1,1,14,4,78,17,Matches
Miguel Juan Llambrich,es ESP,DF,28-155,1.1,62,4,22,25,15,1,62,1,0,0.0,1,100.0,29,158,12,0,1,0,4,1,33,7,Matches
Youness Lachhab Didi,ma MAR,"MF,DF",25-059,3.4,214,16,61,121,34,2,214,2,2,100.0,0,0.0,106,558,238,2,5,0,5,1,121,4,Matches
Marc-Olivier Doué,fr FRA,"FW,MF",23-254,1.4,81,2,13,42,29,2,81,6,3,50.0,3,50.0,43,372,114,4,8,1,9,4,52,13,Matches
Miguel Marí,es ESP,MF,26-357,0.5,23,2,5,17,1,0,23,1,0,0.0,1,100.0,5,23,12,0,0,0,0,0,10,0,Matches
Gabriel Jimeno,es ESP,MF,20-175,0.1,3,0,0,1,2,0,3,0,0,0.0,0,0.0,3,5,0,0,0,0,1,2,4,0,Matches
Squad Total,0,0,29.5,42.0,21401,2266,6776,9131,5705,726,21394,577,237,41.1,306,53.0,10197,50730,23213,458,406,109,677,312,11844,1276,0
Opponent Total,0,0,27.7,42.0,24831,2409,8464,10853,5714,770,24824,560,268,47.9,247,44.1,12951,69226,36025,732,496,135,737,334,15146,1581,0
