D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,19:30,La Liga 2,Matchweek 1,Sun,Away,W,1,0,Cartagena,0.3,0.7,44.0,8655,Carlos Hernández,4-4-2,Miguel Sesma,Match Report,0.0
2023-08-21,19:00,La Liga 2,Matchweek 2,Mon,Away,L,1,3,Villarreal B,1.5,2.0,56.0,3957,Pedro Capó,4-4-2,Manuel Orellana,Match Report,0.0
2023-08-28,19:00,La Liga 2,Matchweek 3,Mon,Home,W,2,1,Eibar,0.3,0.6,40.0,4356,David Timor,4-4-2,Miguel González,Match Report,0.0
2023-09-03,18:30,La Liga 2,Matchweek 4,Sun,Away,L,0,2,Zaragoza,0.5,0.7,42.0,26011,David Timor,4-4-2,José López,Match Report,0.0
2023-09-11,21:00,La Liga 2,Matchweek 5,Mon,Home,D,2,2,Alcorcón,1.2,1.5,59.0,3960,David Timor,4-4-2,Germán Cid Camacho,Match Report,0.0
2023-09-17,18:30,La Liga 2,Matchweek 6,Sun,Away,D,3,3,Espanyol,1.3,3.1,37.0,20773,Carlos Hernández,4-4-2,Álvaro Moreno,Match Report,0.0
2023-09-23,16:15,La Liga 2,Matchweek 7,Sat,Away,L,0,2,Levante,0.6,1.9,59.0,14845,David Timor,4-4-2,Rafael Sánchez,Match Report,0.0
2023-10-01,14:00,La Liga 2,Matchweek 8,Sun,Home,L,1,3,Oviedo,1.5,1.0,51.0,4050,David Timor,4-4-2,Salvador Lax,Match Report,0.0
2023-10-04,19:00,La Liga 2,Matchweek 9,Wed,Home,L,0,1,Valladolid,0.4,0.6,54.0,3584,Pedro Capó,5-4-1,Miguel Sesma,Match Report,0.0
2023-10-07,16:15,La Liga 2,Matchweek 10,Sat,Away,W,1,0,Huesca,0.7,0.6,53.0,4708,David Timor,4-4-2,Adrián Cordero,Match Report,0.0
2023-10-15,16:15,La Liga 2,Matchweek 11,Sun,Home,D,1,1,Elche,0.8,0.3,39.0,4906,David Timor,4-4-2,Dámaso Arcediano,Match Report,0.0
2023-10-22,14:00,La Liga 2,Matchweek 12,Sun,Away,D,1,1,Racing Ferrol,0.6,1.0,45.0,6156,Carlos Hernández,4-4-2,Álvaro Moreno,Match Report,0.0
2023-10-28,14:00,La Liga 2,Matchweek 13,Sat,Home,W,2,0,Amorebieta,1.2,0.6,48.0,3205,Carlos Hernández,4-2-2-2,Daniel Trujillo,Match Report,0.0
2023-11-01,16:30,Copa del Rey,First round,Wed,Away,W,3,2,Real Jaén,0.0,0.0,50.0,12569,Jesús Clemente,4-4-2,Rafael Sánchez,Match Report,0.0
2023-11-05,21:00,La Liga 2,Matchweek 14,Sun,Home,W,2,0,Burgos,0.9,1.2,45.0,3532,Carlos Hernández,4-4-2,José Guzmán,Match Report,0.0
2023-11-12,16:15,La Liga 2,Matchweek 15,Sun,Away,W,3,1,FC Andorra,1.1,1.8,21.0,1931,Carlos Hernández,4-4-2,Germán Cid Camacho,Match Report,0.0
2023-11-19,16:15,La Liga 2,Matchweek 16,Sun,Home,D,2,2,CD Mirandés,3.1,0.6,53.0,4532,Carlos Hernández,4-4-2,Manuel Orellana,Match Report,0.0
2023-11-27,21:00,La Liga 2,Matchweek 17,Mon,Away,L,0,2,Sporting Gijón,0.6,0.7,45.0,14892,Carlos Hernández,4-4-2,Rubén Ávalos,Match Report,0.0
2023-12-02,16:15,La Liga 2,Matchweek 18,Sat,Home,L,0,3,Tenerife,0.7,0.9,58.0,3950,Carlos Hernández,4-4-2,Álvaro Moreno,Match Report,0.0
2023-12-06,17:00,Copa del Rey,Second round,Wed,Away,L,0,1,Málaga,0.0,0.0,0.0,12720,Pedro Capó,4-2-3-1,Iosu Galech,Match Report,0.0
2023-12-10,18:30,La Liga 2,Matchweek 19,Sun,Away,D,1,1,Leganés,0.2,1.5,34.0,7547,Carlos Hernández,3-5-2,José Guzmán,Match Report,0.0
2023-12-16,14:00,La Liga 2,Matchweek 20,Sat,Home,D,3,3,Racing Sant,1.2,0.8,70.0,3638,Carlos Hernández,4-4-2,Oliver De La Fuente,Match Report,0.0
2023-12-19,19:00,La Liga 2,Matchweek 21,Tue,Away,D,1,1,Albacete,0.9,1.0,46.0,10018,Pedro Capó,4-4-2,Germán Cid Camacho,Match Report,0.0
2024-01-15,20:30,La Liga 2,Matchweek 22,Mon,Home,D,1,1,Zaragoza,1.2,0.2,46.0,3981,David Timor,4-4-2,Miguel González,Match Report,0.0
2024-01-20,16:15,La Liga 2,Matchweek 23,Sat,Away,W,2,0,Amorebieta,0.9,0.4,43.0,927,David Timor,4-4-1-1,Álvaro Moreno,Match Report,0.0
2024-01-28,14:00,La Liga 2,Matchweek 24,Sun,Home,W,3,2,Espanyol,2.2,1.0,49.0,5734,David Timor,4-4-1-1,Jon González,Match Report,0.0
2024-02-04,16:15,La Liga 2,Matchweek 25,Sun,Away,D,1,1,Oviedo,0.3,2.7,30.0,20056,David Timor,4-4-2,José Guzmán,Match Report,0.0
2024-02-10,16:15,La Liga 2,Matchweek 26,Sat,Home,D,0,0,Huesca,0.4,0.5,54.0,4005,Carlos Hernández,4-4-2,Raúl González,Match Report,0.0
