Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Sergio Ortuño,es ESP,MF,25-111,38.0,4,36,9,25.0,0.95,0.24,0.11,0.44,23.3,0,0,0,2.4,2.4,0.07,1.6,1.6,Matches
Marc Mateu,es ESP,"DF,MF",34-005,36.5,0,14,2,14.3,0.38,0.05,0.0,0.0,27.2,2,0,1,1.3,0.5,0.04,-1.3,-0.5,Matches
David Timor,es ESP,MF,34-248,33.4,1,38,7,18.4,1.14,0.21,0.03,0.14,32.5,4,0,1,1.8,1.0,0.03,-0.8,0.0,Matches
Tony Abad,es ESP,DF,27-231,31.8,0,8,0,0.0,0.25,0.0,0.0,0.0,30.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Dario Đumić,ba BIH,DF,32-143,28.1,2,9,4,44.4,0.32,0.14,0.22,0.5,7.9,0,0,0,1.6,1.6,0.18,0.4,0.4,Matches
Chapela,es ESP,"MF,FW",25-031,27.2,9,45,17,37.8,1.65,0.62,0.18,0.47,15.5,0,1,1,5.3,4.5,0.1,3.7,3.5,Matches
Soberón,es ESP,FW,27-034,25.8,9,63,25,39.7,2.44,0.97,0.11,0.28,18.1,0,2,2,6.8,5.2,0.08,2.2,1.8,Matches
Carlos Hernández,es ESP,DF,33-280,24.8,1,19,5,26.3,0.77,0.2,0.05,0.2,11.4,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
Piña,es ESP,DF,29-235,26.0,0,6,0,0.0,0.23,0.0,0.0,0.0,11.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Jesús Clemente,es ESP,"MF,FW",24-172,22.0,2,37,11,29.7,1.68,0.5,0.05,0.18,16.3,0,0,0,2.9,2.9,0.08,-0.9,-0.9,Matches
Juanto Ortuño,es ESP,FW,32-131,20.3,11,52,15,28.8,2.57,0.74,0.19,0.67,15.2,1,1,1,5.4,4.6,0.09,5.6,5.4,Matches
Florin Andone,ro ROU,FW,31-071,15.7,3,33,9,27.3,2.1,0.57,0.09,0.33,14.1,0,0,0,4.1,4.1,0.12,-1.1,-1.1,Matches
Álex Bernal,es ESP,"MF,FW",33-110,18.9,0,16,2,12.5,0.85,0.11,0.0,0.0,20.6,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Álvaro Aceves,es ESP,GK,20-331,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Derick,br BRA,"DF,MF",30-294,14.8,0,11,5,45.5,0.74,0.34,0.0,0.0,25.5,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Cris Montes,es ESP,MF,26-316,12.1,1,25,4,16.0,2.07,0.33,0.04,0.25,19.7,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Vallejo,es ESP,GK,29-060,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Andoni Zubiaurre,es ESP,GK,27-200,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Capó,es ESP,"MF,DF",33-193,11.1,1,5,2,40.0,0.45,0.18,0.2,0.5,17.5,0,0,0,0.5,0.5,0.09,0.5,0.5,Matches
Ian Mackay,es ESP,GK,37-343,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Joel Jorquera,es ESP,"MF,FW",23-307,8.9,0,16,3,18.8,1.8,0.34,0.0,0.0,17.1,1,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
Dauda Mohammed,gh GHA,"FW,MF",26-122,5.2,0,11,2,18.2,2.12,0.38,0.0,0.0,14.6,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Álex Martínez,es ESP,DF,33-314,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Nacho Monsalve,es ESP,DF,30-055,2.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Arnau Ortiz,es ESP,"MF,FW",22-236,3.2,0,7,2,28.6,2.21,0.63,0.0,0.0,19.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Eddie Salcedo,it ITA,"FW,MF",22-264,3.1,2,8,3,37.5,2.61,0.98,0.13,0.33,13.7,0,1,1,1.7,0.9,0.11,0.3,0.1,Matches
Miguel Juan Llambrich,es ESP,DF,28-155,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Youness Lachhab Didi,ma MAR,"MF,DF",25-059,3.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Marc-Olivier Doué,fr FRA,"FW,MF",23-254,1.4,0,1,0,0.0,0.74,0.0,0.0,0.0,14.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Miguel Marí,es ESP,MF,26-357,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Jimeno,es ESP,MF,20-175,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,29.5,42.0,46,460,127,27.6,10.95,3.02,0.09,0.32,18.8,8,5,7,39.2,34.1,0.08,6.8,6.9,0
Opponent Total,0,0,27.7,42.0,52,509,145,28.5,12.12,3.45,0.09,0.31,19.0,16,7,7,44.6,39.4,0.08,7.4,5.6,0
