Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Juanto Ortuño,es ESP,FW,32-131,20.3,303,427,71.0,4022,625,189,247,76.5,68,103,66.0,18,24,75.0,0,1.0,0.6,-1.0,11,25,7,0,33,Matches
Florin Andone,ro ROU,FW,31-071,15.7,156,271,57.6,1864,278,103,153,67.3,41,68,60.3,2,9,22.2,1,1.3,1.2,-0.3,8,8,6,0,20,Matches
Álex Bernal,es ESP,"MF,FW",33-110,18.9,490,617,79.4,7422,1837,246,292,84.2,178,214,83.2,32,50,64.0,2,1.1,1.7,0.9,16,53,19,2,76,Matches
Álvaro Aceves,es ESP,GK,20-331,14.0,199,413,48.2,8342,7489,22,23,95.7,52,52,100.0,124,336,36.9,0,0.0,0.0,0.0,0,12,0,0,1,Matches
Derick,br BRA,"DF,MF",30-294,14.8,337,535,63.0,5922,2888,163,188,86.7,124,202,61.4,43,113,38.1,0,0.0,0.3,0.0,1,30,10,8,32,Matches
Cris Montes,es ESP,MF,26-316,12.1,587,716,82.0,8710,1950,334,386,86.5,190,218,87.2,37,59,62.7,0,0.8,1.2,-0.8,17,51,22,4,100,Matches
Vallejo,es ESP,GK,29-060,11.0,201,355,56.6,7173,5942,33,33,100.0,72,73,98.6,95,246,38.6,0,0.0,0.0,0.0,0,13,0,0,0,Matches
Andoni Zubiaurre,es ESP,GK,27-200,10.0,160,301,53.2,5451,4491,24,24,100.0,69,71,97.2,66,204,32.4,0,0.0,0.0,0.0,0,8,0,0,0,Matches
Pedro Capó,es ESP,"MF,DF",33-193,11.1,450,610,73.8,8294,3383,191,218,87.6,198,242,81.8,54,119,45.4,0,0.1,0.2,-0.1,4,56,1,0,51,Matches
Ian Mackay,es ESP,GK,37-343,7.0,105,188,55.9,3955,3306,6,6,100.0,39,40,97.5,58,140,41.4,0,0.0,0.0,0.0,0,7,0,0,0,Matches
Joel Jorquera,es ESP,"MF,FW",23-307,8.9,135,203,66.5,1974,400,73,92,79.3,49,74,66.2,3,15,20.0,0,1.0,0.8,-1.0,13,9,9,1,15,Matches
Dauda Mohammed,gh GHA,"FW,MF",26-122,5.2,71,113,62.8,1014,183,36,48,75.0,24,33,72.7,4,7,57.1,0,0.2,0.3,-0.2,5,5,3,1,3,Matches
Álex Martínez,es ESP,DF,33-314,3.0,95,133,71.4,1567,776,52,55,94.5,30,45,66.7,10,28,35.7,0,0.1,0.2,-0.1,3,8,2,1,9,Matches
Nacho Monsalve,es ESP,DF,30-055,2.9,76,97,78.4,1506,586,24,25,96.0,43,51,84.3,7,17,41.2,0,0.0,0.0,0.0,0,8,1,0,12,Matches
Arnau Ortiz,es ESP,"MF,FW",22-236,3.2,67,80,83.8,937,160,35,39,89.7,22,26,84.6,4,6,66.7,0,0.0,0.1,0.0,1,5,1,0,7,Matches
Eddie Salcedo,it ITA,"FW,MF",22-264,3.1,41,70,58.6,533,162,26,35,74.3,9,20,45.0,3,5,60.0,1,0.2,0.2,0.8,4,1,2,0,5,Matches
Miguel Juan Llambrich,es ESP,DF,28-155,1.1,40,52,76.9,729,264,21,22,95.5,13,16,81.3,6,11,54.5,0,0.0,0.0,0.0,0,1,0,0,3,Matches
Youness Lachhab Didi,ma MAR,"MF,DF",25-059,3.4,136,171,79.5,2413,756,55,67,82.1,72,83,86.7,7,18,38.9,0,0.2,0.2,-0.2,3,11,2,1,15,Matches
Marc-Olivier Doué,fr FRA,"FW,MF",23-254,1.4,41,54,75.9,596,156,26,29,89.7,10,16,62.5,3,5,60.0,0,0.0,0.2,0.0,2,3,1,1,5,Matches
Miguel Marí,es ESP,MF,26-357,0.5,14,18,77.8,193,84,7,8,87.5,6,7,85.7,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
Gabriel Jimeno,es ESP,MF,20-175,0.1,2,2,100.0,26,0,1,1,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Squad Total,0,0,29.5,42.0,11947,16905,70.7,218348,91494,5454,6450,84.6,4548,5800,78.4,1503,3553,42.3,32,27.7,31.6,4.3,334,1062,286,89,1293,0
Opponent Total,0,0,27.7,42.0,15304,20231,75.6,285267,108171,6392,7510,85.1,6676,8099,82.4,1879,3620,51.9,37,31.0,34.3,6.0,364,1156,300,105,1596,0
