Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Manuel Fuster,es ESP,"MF,FW",26-243,38.5,8,101,39,38.6,2.62,1.01,0.08,0.21,20.7,5,0,2,9.7,8.1,0.08,-1.7,-0.1,Matches
Antonio Cristian Glauder García,es ESP,DF,28-247,37.6,3,24,9,37.5,0.64,0.24,0.13,0.33,13.2,0,0,0,1.5,1.5,0.06,1.5,1.5,Matches
Riki Rodríguez,es ESP,MF,26-270,36.1,0,30,4,13.3,0.83,0.11,0.0,0.0,24.3,0,0,0,1.4,1.4,0.05,-1.4,-1.4,Matches
Lander Olaetxea,es ESP,"MF,DF",31-070,34.0,2,24,6,25.0,0.71,0.18,0.08,0.33,15.5,0,0,0,2.3,2.3,0.1,-0.3,-0.3,Matches
Agus Medina,es ESP,MF,29-287,29.0,4,39,15,38.5,1.34,0.52,0.1,0.27,19.2,2,0,0,3.8,3.8,0.1,0.2,0.2,Matches
Alberto Quiles,es ESP,"FW,MF",29-055,26.6,10,81,24,29.6,3.05,0.9,0.1,0.33,17.3,1,2,3,10.2,8.0,0.1,-0.2,0.0,Matches
Bernabé Barragán,es ESP,GK,31-124,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Juanma,es ESP,"FW,MF",31-122,24.1,3,27,7,25.9,1.12,0.29,0.11,0.43,16.2,0,0,0,3.5,3.5,0.13,-0.5,-0.5,Matches
Julio Alonso,es ESP,DF,25-190,23.6,0,9,2,22.2,0.38,0.08,0.0,0.0,19.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Mohammed Djetei,cm CMR,DF,29-308,21.5,1,8,1,12.5,0.37,0.05,0.13,1.0,10.4,0,0,0,0.8,0.8,0.1,0.2,0.2,Matches
Carlos Isaac,es ESP,"DF,MF",26-052,21.5,1,17,6,35.3,0.79,0.28,0.06,0.17,20.3,0,0,0,0.9,0.9,0.05,0.1,0.1,Matches
Dani Escriche,es ESP,FW,26-089,20.9,3,57,13,22.8,2.73,0.62,0.05,0.23,12.8,0,0,0,6.3,6.3,0.11,-3.3,-3.3,Matches
Álvaro Rodríguez,es ESP,DF,29-335,19.9,2,16,2,12.5,0.8,0.1,0.13,1.0,22.6,3,0,0,0.9,0.9,0.06,1.1,1.1,Matches
Jonathan Silva,ar ARG,DF,29-358,18.4,3,16,4,25.0,0.87,0.22,0.19,0.75,20.2,1,0,0,1.0,1.0,0.06,2.0,2.0,Matches
Higinio Marín,es ESP,FW,30-246,14.9,5,41,19,46.3,2.75,1.27,0.12,0.26,14.7,0,0,0,6.4,6.4,0.16,-1.4,-1.4,Matches
Tomáš Vaclík,cz CZE,GK,35-084,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Antonio Ros,es ESP,DF,28-098,12.2,1,7,1,14.3,0.58,0.08,0.14,1.0,10.9,0,0,0,0.9,0.9,0.13,0.1,0.1,Matches
Kaiky,br BRA,DF,20-161,10.5,0,2,1,50.0,0.19,0.1,0.0,0.0,4.6,0,0,0,0.6,0.6,0.29,-0.6,-0.6,Matches
Fidel,es ESP,"MF,FW",34-238,8.3,0,9,1,11.1,1.08,0.12,0.0,0.0,15.1,1,0,0,1.2,1.2,0.13,-1.2,-1.2,Matches
Rai Marchán,es ESP,MF,30-315,6.3,0,3,0,0.0,0.47,0.0,0.0,0.0,18.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Altube,es ESP,GK,24-120,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Pacheco,es ESP,MF,22-170,6.7,1,6,1,16.7,0.89,0.15,0.17,1.0,16.1,0,0,0,0.5,0.5,0.09,0.5,0.5,Matches
Toni Datković,hr CRO,DF,30-228,3.6,0,1,1,100.0,0.28,0.28,0.0,0.0,13.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Samuel Shashoua,eng ENG,"FW,MF",25-039,2.8,0,6,3,50.0,2.13,1.06,0.0,0.0,20.2,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
Pedro Benito,es ESP,FW,24-086,0.6,0,1,0,0.0,1.58,0.0,0.0,0.0,2.6,0,0,0,0.8,0.8,0.84,-0.8,-0.8,Matches
Jovanny Bolívar,ve VEN,FW,22-188,0.5,0,2,1,50.0,4.0,2.0,0.0,0.0,19.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Javi Vargas,es ESP,MF,23-107,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,28.7,42.0,47,527,160,30.4,12.55,3.81,0.09,0.28,17.6,13,2,5,53.1,49.5,0.1,-6.1,-4.5,0
Opponent Total,0,0,27.7,42.0,56,519,144,27.7,12.36,3.43,0.09,0.34,18.1,14,7,10,51.6,44.1,0.09,4.4,4.9,0
