Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Manuel Fuster,es ESP,"MF,FW",26-243,38.5,3,0,0,28,93,9,194,15,22,1,0,0,208,22,24,47.8,Matches
Antonio Cristian Glauder García,es ESP,DF,28-247,37.6,8,0,0,57,16,1,3,52,36,0,1,0,202,95,50,65.5,Matches
Riki Rodríguez,es ESP,MF,26-270,36.1,6,0,0,43,32,0,21,47,36,0,2,0,201,23,48,32.4,Matches
Lander Olaetxea,es ESP,"MF,DF",31-070,34.0,14,0,0,67,39,1,7,52,52,0,1,0,180,69,69,50.0,Matches
Agus Medina,es ESP,MF,29-287,29.0,7,1,0,58,23,2,67,37,43,1,0,0,184,21,50,29.6,Matches
Alberto Quiles,es ESP,"FW,MF",29-055,26.6,4,0,0,29,38,11,9,7,15,0,0,0,80,56,54,50.9,Matches
Bernabé Barragán,es ESP,GK,31-124,25.0,2,0,0,0,3,0,0,0,0,0,0,0,28,2,2,50.0,Matches
Juanma,es ESP,"FW,MF",31-122,24.1,1,0,0,20,31,7,28,9,16,0,0,0,90,31,46,40.3,Matches
Julio Alonso,es ESP,DF,25-190,23.6,5,0,0,26,30,0,81,20,31,1,1,0,147,10,10,50.0,Matches
Mohammed Djetei,cm CMR,DF,29-308,21.5,3,0,0,18,6,0,1,31,11,0,1,0,126,44,32,57.9,Matches
Carlos Isaac,es ESP,"DF,MF",26-052,21.5,4,0,0,36,18,5,116,26,32,0,1,0,95,23,18,56.1,Matches
Dani Escriche,es ESP,FW,26-089,20.9,5,0,0,46,40,18,11,12,7,0,0,0,67,73,108,40.3,Matches
Álvaro Rodríguez,es ESP,DF,29-335,19.9,8,1,1,30,12,1,93,14,32,0,0,0,100,30,22,57.7,Matches
Jonathan Silva,ar ARG,DF,29-358,18.4,8,0,0,33,18,3,92,11,31,0,1,0,97,17,16,51.5,Matches
Higinio Marín,es ESP,FW,30-246,14.9,1,0,0,22,27,13,2,2,9,0,0,0,33,52,57,47.7,Matches
Tomáš Vaclík,cz CZE,GK,35-084,12.0,0,0,0,0,1,0,0,0,0,0,0,0,10,4,0,100.0,Matches
Juan Antonio Ros,es ESP,DF,28-098,12.2,5,1,0,25,10,0,2,15,10,1,1,0,53,35,25,58.3,Matches
Kaiky,br BRA,DF,20-161,10.5,3,0,0,13,4,1,0,7,3,0,1,0,47,27,15,64.3,Matches
Fidel,es ESP,"MF,FW",34-238,8.3,1,0,0,8,14,1,60,2,6,0,0,0,48,7,7,50.0,Matches
Rai Marchán,es ESP,MF,30-315,6.3,3,0,0,8,5,0,0,6,13,0,0,0,32,18,11,62.1,Matches
Altube,es ESP,GK,24-120,5.0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,50.0,Matches
Antonio Pacheco,es ESP,MF,22-170,6.7,1,0,0,2,12,1,4,8,15,0,0,0,46,5,17,22.7,Matches
Toni Datković,hr CRO,DF,30-228,3.6,2,0,0,6,4,0,1,3,3,0,0,0,12,13,6,68.4,Matches
Samuel Shashoua,eng ENG,"FW,MF",25-039,2.8,0,0,0,2,8,0,13,0,9,0,0,0,20,0,8,0.0,Matches
Pedro Benito,es ESP,FW,24-086,0.6,0,0,0,3,0,0,0,0,0,0,0,0,3,1,2,33.3,Matches
Jovanny Bolívar,ve VEN,FW,22-188,0.5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0,Matches
Javi Vargas,es ESP,MF,23-107,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Squad Total,0,0,28.7,42.0,95,3,1,581,484,74,805,376,432,4,10,0,2115,679,700,49.2,0
Opponent Total,0,0,27.7,42.0,93,5,3,511,541,34,861,393,422,6,5,3,2074,700,679,50.8,0
