D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,19:30,La Liga 2,Matchweek 1,Sun,Home,D,1,1,Espanyol,3.3,0.8,55.0,11618,Bernabé Barragán,4-4-2,Adrián Cordero,Match Report,0.0
2023-08-20,22:00,La Liga 2,Matchweek 2,Sun,Home,D,2,2,Amorebieta,1.7,1.5,60.0,10231,Bernabé Barragán,4-5-1,Iosu Galech,Match Report,0.0
2023-08-27,21:30,La Liga 2,Matchweek 3,Sun,Away,L,0,2,Leganés,0.9,1.9,67.0,6927,Bernabé Barragán,4-4-2,Iván Caparrós,Match Report,0.0
2023-09-01,21:30,La Liga 2,Matchweek 4,Fri,Home,W,2,0,Valladolid,1.0,0.5,44.0,11453,Bernabé Barragán,5-3-2,José Guzmán,Match Report,0.0
2023-09-09,20:00,La Liga 2,Matchweek 5,Sat,Away,L,0,2,Tenerife,1.6,1.8,63.0,17612,Bernabé Barragán,5-3-2,Andrés Fuentes,Match Report,0.0
2023-09-16,21:00,La Liga 2,Matchweek 6,Sat,Home,W,2,1,Burgos,2.0,0.8,51.0,10008,Bernabé Barragán,4-1-3-2,Rubén Ávalos,Match Report,0.0
2023-09-23,21:00,La Liga 2,Matchweek 7,Sat,Away,L,1,2,Racing Sant,1.4,1.3,54.0,13563,Bernabé Barragán,4-4-2,Saúl Ais,Match Report,0.0
2023-09-30,21:00,La Liga 2,Matchweek 8,Sat,Home,W,3,1,FC Andorra,1.7,1.0,25.0,10458,Manuel Fuster,5-3-2,Álvaro Moreno,Match Report,0.0
2023-10-03,19:00,La Liga 2,Matchweek 9,Tue,Away,W,2,1,Alcorcón,1.3,1.4,42.0,3395,Mohammed Djetei,3-4-3,Miguel González,Match Report,0.0
2023-10-06,21:00,La Liga 2,Matchweek 10,Fri,Home,L,0,2,Levante,1.2,1.5,65.0,13246,Manuel Fuster,5-3-2,José López,Match Report,0.0
2023-10-13,21:00,La Liga 2,Matchweek 11,Fri,Away,L,0,3,Oviedo,0.5,1.2,36.0,15310,Manuel Fuster,4-4-2,Luis Milla,Match Report,0.0
2023-10-22,18:30,La Liga 2,Matchweek 12,Sun,Home,L,1,3,Sporting Gijón,1.4,0.8,64.0,11007,Bernabé Barragán,3-1-4-2,Raúl González,Match Report,0.0
2023-10-29,16:15,La Liga 2,Matchweek 13,Sun,Away,D,0,0,Huesca,0.4,0.4,48.0,5021,Bernabé Barragán,3-4-3,Rafael Sánchez,Match Report,0.0
2023-11-01,18:00,Copa del Rey,First round,Wed,Away,L,0,1,Terrassa,0.0,0.0,0.0,3500,Julio Alonso,4-4-2,Andrés Fuentes,Match Report,0.0
2023-11-04,21:00,La Liga 2,Matchweek 14,Sat,Home,D,1,1,Elche,1.4,0.6,56.0,10203,Bernabé Barragán,5-3-2,Miguel Sesma,Match Report,0.0
2023-11-12,21:00,La Liga 2,Matchweek 15,Sun,Away,D,1,1,Eibar,1.3,1.5,43.0,4543,Bernabé Barragán,4-4-2,Saúl Ais,Match Report,0.0
2023-11-19,18:30,La Liga 2,Matchweek 16,Sun,Away,D,1,1,Cartagena,1.5,0.4,61.0,8157,Bernabé Barragán,4-2-3-1,Oliver De La Fuente,Match Report,0.0
