Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Bruno Guimarães,br BRA,MF,25.0,37,3263.0,88.0,95.4,36.3,37,88.0,31,0,0.0,0,1.62,81.0,60.0,21.0,0.58,-0.57,74.0,57.4,16.7,0.46,1.63,Matches
Fabian Schär,ch SUI,DF,31.0,36,3054.0,85.0,89.3,33.9,35,86.0,31,1,28.0,0,1.56,72.0,58.0,14.0,0.41,-1.8,63.6,57.3,6.2,0.18,-1.89,Matches
Anthony Gordon,eng ENG,FW,22.0,35,2890.0,83.0,84.5,32.1,34,83.0,16,1,79.0,0,1.57,71.0,48.0,23.0,0.72,0.72,62.2,50.4,11.8,0.37,-0.11,Matches
Dan Burn,eng ENG,DF,31.0,33,2726.0,83.0,79.7,30.3,32,85.0,24,1,18.0,0,1.64,74.0,45.0,29.0,0.96,1.74,63.0,44.9,18.0,0.6,1.04,Matches
Sean Longstaff,eng ENG,MF,25.0,35,2747.0,78.0,80.3,30.5,30,88.0,25,5,24.0,0,1.54,74.0,50.0,24.0,0.79,0.92,61.9,50.4,11.5,0.38,-0.04,Matches
Alexander Isak,se SWE,FW,23.0,30,2255.0,75.0,65.9,25.1,27,80.0,13,3,32.0,1,1.5,51.0,41.0,10.0,0.4,-0.61,51.2,43.1,8.1,0.32,-0.19,Matches
Kieran Trippier,eng ENG,DF,32.0,28,2236.0,80.0,65.4,24.8,26,86.0,21,2,6.0,0,1.46,49.0,43.0,6.0,0.24,-1.05,45.1,39.5,5.6,0.23,-0.46,Matches
Miguel Almirón,py PAR,FW,29.0,33,1937.0,59.0,56.6,21.5,23,74.0,5,10,23.0,0,1.52,40.0,40.0,0.0,0.0,-1.4,39.2,37.4,1.8,0.08,-0.7,Matches
Martin Dúbravka,sk SVK,GK,34.0,23,1985.0,86.0,58.0,22.1,22,90.0,22,1,5.0,14,1.48,48.0,42.0,6.0,0.27,-0.79,44.4,43.5,0.9,0.04,-0.82,Matches
Sven Botman,nl NED,DF,23.0,17,1377.0,81.0,40.3,15.3,15,88.0,12,2,31.0,0,1.35,37.0,29.0,8.0,0.52,-0.14,26.3,31.0,-4.7,-0.31,-1.16,Matches
Nick Pope,eng ENG,GK,31.0,15,1345.0,90.0,39.3,14.9,15,90.0,14,0,0.0,3,1.93,36.0,16.0,20.0,1.34,1.21,31.5,15.1,16.4,1.1,1.17,Matches
Joelinton,br BRA,"MF,FW",26.0,20,1279.0,64.0,37.4,14.2,15,79.0,8,5,18.0,0,1.45,26.0,23.0,3.0,0.21,-0.63,26.6,24.7,1.9,0.13,-0.41,Matches
