Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Martin Dúbravka,sk SVK,GK,34.0,22.1,42,4,0,5,0,42.2,0.29,0.2,0.01,56,165,33.9,480,143,15.6,25.4,169,53.3,39.1,296,20,6.8,22,1.0,12.9,Matches
Nick Pope,eng ENG,GK,31.0,14.9,16,0,1,2,0,16.8,0.3,0.8,0.05,41,118,34.7,304,88,21.1,28.6,95,56.8,43.8,143,9,6.3,28,1.87,19.0,Matches
Loris Karius,de GER,GK,30.0,1.0,4,0,0,1,1,2.0,0.29,-1.0,-0.99,3,18,16.7,27,5,48.1,36.3,9,55.6,41.8,10,1,10.0,3,3.0,19.5,Matches
Squad Total,0,0,27.2,38.0,62,4,1,8,1,61.0,0.29,0.0,0.0,100,301,33.2,803,236,18.8,0.0,281,53.4,40.5,449,30,6.7,53,1.39,0.0,0
Opponent Total,0,0,26.2,38.0,85,8,0,7,2,77.4,0.34,-5.6,-0.15,214,680,31.5,1216,158,40.5,35.1,307,60.9,43.5,508,30,5.9,48,1.26,14.5,0
