Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Bruno Guimarães,br BRA,MF,25.0,36.3,2734,90,573,1482,722,75,2734,132,72,54.5,41,31.1,1842,10297,4241,65,73,19,61,70,2107,73,Matches
Fabian Schär,ch SUI,DF,31.0,33.9,2483,359,1304,1060,140,40,2483,22,13,59.1,8,36.4,1490,7974,4981,28,42,1,17,12,1677,20,Matches
Anthony Gordon,eng ENG,FW,22.0,32.1,1424,15,158,555,733,147,1423,133,54,40.6,56,42.1,955,7622,3668,138,73,59,70,40,1026,232,Matches
Dan Burn,eng ENG,DF,31.0,30.3,2007,204,948,851,212,46,2007,6,4,66.7,2,33.3,924,3930,1664,14,7,3,15,10,1150,25,Matches
Sean Longstaff,eng ENG,MF,25.0,30.5,1533,50,338,780,422,90,1533,23,11,47.8,11,47.8,801,3331,1394,24,24,7,34,35,1076,116,Matches
Alexander Isak,se SWE,FW,23.0,25.1,725,19,46,299,387,139,720,74,42,56.8,28,37.8,421,3052,1613,68,31,38,49,23,511,129,Matches
Kieran Trippier,eng ENG,DF,32.0,24.8,2344,96,732,969,665,36,2344,22,16,72.7,6,27.3,1078,4247,2049,34,37,5,20,9,1411,128,Matches
Miguel Almirón,py PAR,FW,29.0,21.5,1029,25,137,430,475,86,1029,52,23,44.2,22,42.3,652,4488,2276,78,43,22,30,27,741,162,Matches
Martin Dúbravka,sk SVK,GK,34.0,22.1,709,604,702,7,0,0,709,0,0,0.0,0,0.0,378,2050,1374,0,0,0,3,0,260,0,Matches
Sven Botman,nl NED,DF,23.0,15.3,1154,186,676,450,29,20,1154,2,0,0.0,2,100.0,672,2866,1403,0,4,0,5,2,822,5,Matches
