Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Rodri,es ESP,MF,27.0,32.6,3988,114,664,2337,1013,80,3988,64,42,65.6,14,21.9,2513,11575,6408,76,88,12,23,32,3242,55,Matches
Phil Foden,eng ENG,"FW,MF",23.0,31.7,2146,22,174,785,1211,190,2146,102,47,46.1,46,45.1,1435,6921,3434,93,79,56,62,49,1753,269,Matches
Ederson,br BRA,GK,29.0,30.9,1283,965,1263,20,0,0,1283,1,1,100.0,0,0.0,847,3714,2353,0,0,0,0,0,842,0,Matches
Julián Álvarez,ar ARG,"MF,FW",23.0,29.4,1554,20,107,473,988,149,1552,42,20,47.6,22,52.4,914,4459,2092,64,59,28,56,36,1103,180,Matches
Kyle Walker,eng ENG,DF,33.0,30.7,2613,77,526,1358,749,41,2613,35,21,60.0,11,31.4,1509,7514,4015,74,67,7,24,13,1925,172,Matches
Bernardo Silva,pt POR,"MF,FW",28.0,28.6,2194,39,245,905,1055,146,2194,61,38,62.3,21,34.4,1500,8450,4544,140,74,37,43,34,1757,260,Matches
Erling Haaland,no NOR,FW,23.0,28.4,636,15,36,206,398,183,628,30,12,40.0,16,53.3,357,1628,728,35,13,22,41,19,489,126,Matches
Rúben Dias,pt POR,DF,26.0,28.4,2877,231,1002,1600,282,34,2877,1,0,0.0,1,100.0,1996,10862,6693,34,70,1,10,7,2301,16,Matches
Manuel Akanji,ch SUI,"DF,MF",28.0,27.9,2544,163,779,1385,392,27,2544,4,2,50.0,2,50.0,1639,8282,4923,46,51,3,14,9,1983,36,Matches
Joško Gvardiol,hr CRO,DF,21.0,25.9,2179,67,452,1124,622,60,2179,45,26,57.8,14,31.1,1285,6099,3249,63,49,15,23,14,1529,115,Matches
Nathan Aké,nl NED,DF,28.0,22.7,2026,105,634,1116,281,38,2026,10,5,50.0,3,30.0,1280,6039,3501,24,43,1,8,2,1507,18,Matches
Jeremy Doku,be BEL,"FW,MF",21.0,17.7,1161,5,76,275,825,226,1161,169,87,51.5,64,37.9,879,7535,4884,218,61,147,52,37,937,295,Matches
Mateo Kovačić,hr CRO,MF,29.0,17.2,1689,33,226,1079,395,16,1689,32,20,62.5,7,21.9,1141,6091,2733,37,51,1,16,24,1431,38,Matches
Kevin De Bruyne,be BEL,MF,32.0,13.6,1103,2,35,354,724,86,1103,33,10,30.3,21,63.6,633,2916,1647,47,40,12,13,20,833,133,Matches
John Stones,eng ENG,"DF,MF",29.0,11.8,907,54,239,484,189,10,907,6,1,16.7,4,66.7,596,3319,1646,16,24,1,5,6,742,24,Matches
Jack Grealish,eng ENG,"FW,MF",27.0,11.2,697,7,53,206,443,82,697,41,18,43.9,11,26.8,522,4025,2080,87,46,50,19,22,578,146,Matches
Rico Lewis,eng ENG,"DF,MF",18.0,9.0,620,8,119,287,220,30,620,9,4,44.4,4,44.4,380,1758,964,21,20,5,2,12,486,46,Matches
Matheus Nunes,pt POR,MF,24.0,7.3,529,13,59,234,243,36,529,23,9,39.1,13,56.5,347,2001,964,28,22,10,19,12,438,58,Matches
Stefan Ortega,de GER,GK,30.0,7.1,282,213,279,3,0,0,282,0,0,0.0,0,0.0,193,847,480,0,0,0,0,0,187,0,Matches
Oscar Bobb,no NOR,"FW,MF",20.0,3.4,219,4,13,36,173,27,219,18,11,61.1,6,33.3,139,671,395,13,5,5,6,6,159,38,Matches
Kalvin Phillips,eng ENG,MF,27.0,1.0,87,3,14,52,23,1,87,3,1,33.3,2,66.7,51,402,221,7,5,1,4,2,57,3,Matches
Sergio Gómez,es ESP,"FW,MF",22.0,0.6,59,0,10,19,30,3,59,2,2,100.0,0,0.0,38,231,112,4,0,1,0,0,48,4,Matches
Aymeric Laporte,es ESP,DF,29.0,0.1,14,2,7,6,1,1,14,0,0,0.0,0,0.0,10,23,1,0,0,0,0,0,10,0,Matches
Cole Palmer,eng ENG,MF,21.0,0.1,6,0,0,4,2,0,6,0,0,0.0,0,0.0,6,35,4,0,0,0,1,0,6,0,Matches
James Mcatee,eng ENG,MF,20.0,0.0,1,0,0,0,1,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.6,38.0,31414,2162,7012,14348,10260,1466,31404,731,377,51.6,282,38.6,20210,105397,58071,1127,867,415,441,356,24343,2032,0
Opponent Total,0,0,26.4,38.0,18890,3282,8694,7051,3326,561,18887,499,236,47.3,222,44.5,10332,52964,24987,470,325,146,509,295,11765,822,0
