Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Rodri,es ESP,MF,27.0,32.6,8,1,0,41,35,6,12,26,43,1,0,0,235,54,22,71.1,Matches
Phil Foden,eng ENG,"FW,MF",23.0,31.7,2,0,0,14,60,5,89,13,20,0,1,0,127,6,17,26.1,Matches
Ederson,br BRA,GK,29.0,30.9,5,0,0,2,4,0,0,0,0,0,1,0,53,8,0,100.0,Matches
Julián Álvarez,ar ARG,"MF,FW",23.0,29.4,2,0,0,23,13,2,137,2,13,2,0,0,98,4,24,14.3,Matches
Kyle Walker,eng ENG,DF,33.0,30.7,2,0,0,23,18,7,59,27,24,0,0,0,152,25,15,62.5,Matches
Bernardo Silva,pt POR,"MF,FW",28.0,28.6,8,0,0,22,26,3,83,17,23,0,0,0,102,2,9,18.2,Matches
Erling Haaland,no NOR,FW,23.0,28.4,1,0,0,18,31,6,5,2,3,2,0,0,47,39,42,48.1,Matches
Rúben Dias,pt POR,DF,26.0,28.4,0,0,0,23,15,0,13,30,20,0,1,1,108,47,42,52.8,Matches
Manuel Akanji,ch SUI,"DF,MF",28.0,27.9,4,1,1,17,19,0,9,23,28,0,0,0,142,27,27,50.0,Matches
Joško Gvardiol,hr CRO,DF,21.0,25.9,3,0,0,20,22,2,33,27,33,1,0,0,150,31,24,56.4,Matches
Nathan Aké,nl NED,DF,28.0,22.7,0,0,0,10,18,0,11,14,16,0,0,0,119,46,28,62.2,Matches
Jeremy Doku,be BEL,"FW,MF",21.0,17.7,3,0,0,15,33,5,61,9,22,2,0,0,75,2,3,40.0,Matches
Mateo Kovačić,hr CRO,MF,29.0,17.2,4,0,0,17,15,0,0,10,25,0,0,0,72,4,4,50.0,Matches
Kevin De Bruyne,be BEL,MF,32.0,13.6,2,0,0,11,13,1,136,4,9,0,0,0,54,6,5,54.5,Matches
John Stones,eng ENG,"DF,MF",29.0,11.8,2,0,0,4,5,0,5,10,1,0,0,0,46,14,5,73.7,Matches
Jack Grealish,eng ENG,"FW,MF",27.0,11.2,6,0,0,6,41,2,16,6,8,0,0,0,42,3,4,42.9,Matches
Rico Lewis,eng ENG,"DF,MF",18.0,9.0,1,0,0,7,20,0,1,4,7,0,0,0,42,0,6,0.0,Matches
Matheus Nunes,pt POR,MF,24.0,7.3,0,0,0,8,16,2,19,1,4,0,0,0,30,5,8,38.5,Matches
Stefan Ortega,de GER,GK,30.0,7.1,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,100.0,Matches
Oscar Bobb,no NOR,"FW,MF",20.0,3.4,0,0,0,2,3,0,5,5,3,0,0,0,17,1,2,33.3,Matches
Kalvin Phillips,eng ENG,MF,27.0,1.0,0,0,0,3,2,0,2,2,3,0,0,0,8,0,0,0.0,Matches
Sergio Gómez,es ESP,"FW,MF",22.0,0.6,0,0,0,2,0,1,4,1,0,0,0,0,1,0,1,0.0,Matches
Aymeric Laporte,es ESP,DF,29.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,Matches
Cole Palmer,eng ENG,MF,21.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
James Mcatee,eng ENG,MF,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.6,38.0,53,2,1,289,410,42,700,233,305,8,3,1,1734,325,288,53.0,0
Opponent Total,0,0,26.4,38.0,93,2,1,422,280,82,399,314,335,3,10,2,1591,288,325,47.0,0
