Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Yehvann Diouf,fr FRA,GK,23.0,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,0.0,0,1.38,42.0,47.0,-5.0,-0.15,0.0,44.5,46.4,-1.9,-0.06,0.0,Matches
Yunis Abdelhamid,ma MAR,DF,35.0,31,2781.0,90.0,90.9,30.9,31,90.0,30,0,0.0,0,1.29,37.0,46.0,-9.0,-0.29,-1.58,39.2,43.7,-4.5,-0.14,-0.97,Matches
Junya Ito,jp JPN,"FW,MF",30.0,31,2714.0,88.0,88.7,30.2,31,88.0,22,0,0.0,0,1.39,37.0,38.0,-1.0,-0.03,1.01,38.7,39.0,-0.3,-0.01,0.4,Matches
Emmanuel Agbadou,ci CIV,DF,26.0,32,2596.0,81.0,84.8,28.8,29,89.0,27,3,8.0,1,1.47,36.0,39.0,-3.0,-0.1,0.28,38.8,40.9,-2.0,-0.07,-0.1,Matches
Marshall Munetsi,zw ZIM,MF,27.0,27,2173.0,80.0,71.0,24.1,25,84.0,18,2,31.0,0,1.3,29.0,34.0,-5.0,-0.21,-0.21,31.5,33.6,-2.1,-0.09,-0.11,Matches
Teddy Teuma,mt MLT,MF,29.0,28,2113.0,75.0,69.1,23.5,25,81.0,11,3,28.0,0,1.46,32.0,30.0,2.0,0.09,0.75,33.2,29.5,3.6,0.15,0.68,Matches
Thomas Foket,be BEL,DF,28.0,27,1833.0,68.0,59.9,20.4,22,79.0,9,5,17.0,5,1.52,26.0,27.0,-1.0,-0.05,0.24,26.2,22.6,3.5,0.17,0.57,Matches
Thibault De Smet,be BEL,DF,25.0,27,1831.0,68.0,59.8,20.3,22,79.0,12,5,18.0,3,1.41,26.0,33.0,-7.0,-0.34,-0.49,29.4,26.6,2.8,0.14,0.48,Matches
Joseph Okumu,ke KEN,DF,26.0,21,1743.0,83.0,57.0,19.4,19,89.0,17,2,30.0,2,1.43,21.0,23.0,-2.0,-0.1,0.1,23.5,24.3,-0.8,-0.04,0.04,Matches
Mohammed Daramy,dk DEN,"FW,MF",21.0,25,1648.0,66.0,53.9,18.3,19,79.0,5,6,24.0,0,1.52,24.0,25.0,-1.0,-0.05,0.2,26.8,20.5,6.4,0.35,0.87,Matches
Oumar Diakité,ci CIV,FW,19.0,28,1585.0,57.0,51.8,17.6,18,78.0,5,10,18.0,2,1.32,25.0,25.0,0.0,0.0,0.31,20.6,28.0,-7.4,-0.42,-0.76,Matches
Keito Nakamura,jp JPN,"FW,MF",23.0,25,1381.0,55.0,45.1,15.3,17,71.0,2,8,22.0,1,1.4,19.0,20.0,-1.0,-0.07,0.15,19.6,21.0,-1.4,-0.09,-0.06,Matches
