Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Yehvann Diouf,fr FRA,GK,23.0,34.0,47,6,1,4,1,42.7,0.27,-3.3,-0.1,124,353,35.1,1135,179,25.2,30.1,157,42.7,36.9,522,38,7.3,46,1.35,14.2,Matches
Squad Total,0,0,25.9,34.0,47,6,1,4,1,42.7,0.27,-3.3,-0.1,124,353,35.1,1050,179,27.0,0.0,242,28.5,28.2,522,38,7.3,46,1.35,0.0,0
Opponent Total,0,0,25.7,34.0,42,3,1,7,2,40.4,0.29,0.4,0.01,183,476,38.4,929,145,40.3,35.9,229,44.5,36.4,515,28,5.4,33,0.97,13.2,0
