Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Amir Richardson,ma MAR,MF,21.0,15.0,534,651,82.0,9313,1944,235,281,83.6,245,284,86.3,46,65,70.8,1,1.1,1.4,-0.1,12,51,7,2,72,Matches
Sergio Akieme,es ESP,DF,25.0,9.1,277,350,79.1,4318,1253,148,163,90.8,109,133,82.0,14,37,37.8,0,0.4,0.4,-0.4,6,15,4,2,20,Matches
Valentin Atangana Edoa,fr FRA,MF,17.0,6.2,155,179,86.6,2784,585,50,60,83.3,90,97,92.8,10,12,83.3,0,0.1,0.3,-0.1,2,14,1,1,21,Matches
Josh Wilson-Esbrand,eng ENG,"DF,MF",20.0,5.1,186,252,73.8,3191,823,91,108,84.3,75,93,80.6,18,38,47.4,1,1.0,0.8,0.0,5,12,5,1,19,Matches
Amadou Koné,ml MLI,MF,18.0,5.3,204,256,79.7,3787,1027,72,95,75.8,99,113,87.6,23,28,82.1,0,0.2,0.1,-0.2,3,19,1,0,28,Matches
Therence Koudou,fr FRA,DF,18.0,3.5,142,173,82.1,2412,704,62,69,89.9,66,73,90.4,10,21,47.6,0,0.3,0.3,-0.3,5,8,3,2,14,Matches
Benjamin Stambouli,fr FRA,MF,32.0,3.2,95,130,73.1,1740,636,32,47,68.1,51,58,87.9,8,18,44.4,1,0.1,0.3,0.9,3,10,3,2,8,Matches
Abdoul Koné,fr FRA,DF,18.0,2.1,53,85,62.4,1041,401,19,24,79.2,26,42,61.9,8,17,47.1,0,0.7,0.0,-0.7,2,6,1,0,5,Matches
Amine Salama,fr FRA,FW,23.0,3.5,48,73,65.8,752,173,26,38,68.4,19,26,73.1,2,5,40.0,0,0.2,0.2,-0.2,5,7,1,1,7,Matches
Mamadou Diakhon,fr FRA,"FW,MF",17.0,2.3,38,48,79.2,646,131,13,16,81.3,19,25,76.0,3,4,75.0,0,0.2,0.4,-0.2,1,1,0,0,1,Matches
Maxime Busi,be BEL,"FW,DF",23.0,1.8,71,95,74.7,1205,526,30,32,93.8,35,46,76.1,4,11,36.4,0,0.2,0.1,-0.2,3,2,1,0,3,Matches
Ibrahim Diakité,gn GUI,DF,19.0,1.2,57,85,67.1,894,329,28,39,71.8,19,28,67.9,6,9,66.7,0,0.2,0.1,-0.2,2,6,2,1,7,Matches
Adama Bojang,gm GAM,FW,19.0,0.9,17,27,63.0,182,66,14,19,73.7,1,2,50.0,1,1,100.0,0,0.0,0.1,0.0,1,0,0,0,1,Matches
Yaya Kader Fofana,ml MLI,"MF,DF",19.0,0.4,12,21,57.1,143,59,8,13,61.5,2,3,66.7,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,3,Matches
Christ Mbondi,fr FRA,FW,18.0,0.0,1,1,100.0,10,0,1,1,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,25.9,34.0,12995,16365,79.4,243795,83980,4942,5830,84.8,6140,7027,87.4,1553,2684,57.9,28,33.3,34.9,-5.3,318,1098,241,76,1425,0
Opponent Total,0,0,25.7,34.0,12888,16208,79.5,239467,87909,5112,5997,85.2,5826,6753,86.3,1530,2604,58.8,30,32.0,34.5,-2.0,317,1079,273,86,1410,0
