Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Yehvann Diouf,fr FRA,GK,23.0,34.0,1372,1013,1354,19,0,0,1372,3,3,100.0,0,0.0,1061,4997,2703,0,0,0,1,0,775,0,Matches
Yunis Abdelhamid,ma MAR,DF,35.0,30.9,2185,293,976,1119,114,35,2184,15,8,53.3,7,46.7,1506,8663,4921,36,19,0,23,4,1403,9,Matches
Junya Ito,jp JPN,"FW,MF",30.0,30.2,1428,15,134,538,776,100,1428,108,54,50.0,46,42.6,1069,7115,3389,123,76,35,72,37,1026,287,Matches
Emmanuel Agbadou,ci CIV,DF,26.0,28.8,2198,237,820,1233,165,32,2198,31,15,48.4,16,51.6,1582,10223,5460,42,26,2,24,23,1405,19,Matches
Marshall Munetsi,zw ZIM,MF,27.0,24.1,836,50,161,433,253,72,836,33,10,30.3,21,63.6,487,2475,935,19,17,1,51,17,439,81,Matches
Teddy Teuma,mt MLT,MF,29.0,23.5,1761,15,261,967,558,32,1760,47,27,57.4,16,34.0,1272,6693,2853,29,38,4,43,17,1199,112,Matches
Thomas Foket,be BEL,DF,28.0,20.4,1250,78,374,569,314,19,1250,12,7,58.3,5,41.7,796,4095,1848,24,24,1,27,10,730,84,Matches
Thibault De Smet,be BEL,DF,25.0,20.3,1255,79,375,613,276,10,1255,15,5,33.3,9,60.0,809,4641,1984,23,30,1,14,7,742,66,Matches
Joseph Okumu,ke KEN,DF,26.0,19.4,1542,177,765,755,34,15,1542,10,7,70.0,1,10.0,1147,6845,3561,15,16,1,13,5,1017,3,Matches
Mohammed Daramy,dk DEN,"FW,MF",21.0,18.3,718,7,67,255,410,84,717,94,52,55.3,37,39.4,589,4642,2276,72,46,32,46,19,559,162,Matches
Oumar Diakité,ci CIV,FW,19.0,17.6,546,13,55,233,271,89,545,62,25,40.3,34,54.8,380,2557,789,29,21,21,69,28,370,107,Matches
Keito Nakamura,jp JPN,"FW,MF",23.0,15.3,570,11,78,227,280,66,570,32,19,59.4,13,40.6,424,2780,1412,48,24,17,34,28,396,141,Matches
Azor Matusiwa,nl NED,MF,25.0,15.4,929,56,216,558,164,10,929,13,9,69.2,3,23.1,617,3259,1296,12,20,2,15,10,541,12,Matches
Reda Khadra,de GER,"FW,MF",22.0,15.2,556,11,83,199,297,41,556,60,28,46.7,31,51.7,415,3065,1166,35,33,14,41,35,387,110,Matches
Amir Richardson,ma MAR,MF,21.0,15.0,855,45,166,487,214,20,855,26,8,30.8,18,69.2,593,3703,1511,28,28,3,23,21,563,40,Matches
Sergio Akieme,es ESP,DF,25.0,9.1,443,36,135,195,119,11,443,18,8,44.4,9,50.0,259,1562,742,20,12,3,12,8,239,34,Matches
Valentin Atangana Edoa,fr FRA,MF,17.0,6.2,264,13,69,136,65,11,264,8,2,25.0,5,62.5,166,1141,424,10,11,2,12,3,150,17,Matches
Josh Wilson-Esbrand,eng ENG,"DF,MF",20.0,5.1,304,9,66,163,77,10,304,17,10,58.8,7,41.2,196,1058,569,11,10,3,9,8,186,20,Matches
Amadou Koné,ml MLI,MF,18.0,5.3,322,23,97,199,32,2,322,3,2,66.7,1,33.3,224,1213,443,2,5,0,9,4,197,2,Matches
Therence Koudou,fr FRA,DF,18.0,3.5,204,15,52,91,64,1,204,3,3,100.0,0,0.0,122,645,309,8,3,1,3,4,107,21,Matches
Benjamin Stambouli,fr FRA,MF,32.0,3.2,158,11,46,89,25,2,158,1,1,100.0,0,0.0,101,423,229,2,1,0,2,0,93,2,Matches
Abdoul Koné,fr FRA,DF,18.0,2.1,115,12,55,54,9,1,115,3,2,66.7,1,33.3,65,359,116,3,1,1,4,0,52,1,Matches
Amine Salama,fr FRA,FW,23.0,3.5,110,0,10,48,56,10,110,14,10,71.4,3,21.4,85,723,311,10,4,3,15,5,79,33,Matches
Mamadou Diakhon,fr FRA,"FW,MF",17.0,2.3,87,4,17,33,40,5,87,20,6,30.0,10,50.0,63,620,278,11,2,5,7,2,57,16,Matches
Maxime Busi,be BEL,"FW,DF",23.0,1.8,116,5,38,49,31,6,116,4,3,75.0,1,25.0,69,394,175,3,2,3,2,3,60,12,Matches
Ibrahim Diakité,gn GUI,DF,19.0,1.2,100,5,30,40,31,2,100,5,2,40.0,3,60.0,57,385,192,7,5,1,1,0,46,9,Matches
Adama Bojang,gm GAM,FW,19.0,0.9,42,1,5,16,22,10,42,1,1,100.0,0,0.0,25,134,56,2,1,1,4,1,26,8,Matches
Yaya Kader Fofana,ml MLI,"MF,DF",19.0,0.4,31,1,4,12,15,4,31,2,2,100.0,0,0.0,18,114,35,1,2,0,1,0,16,1,Matches
Christ Mbondi,fr FRA,FW,18.0,0.0,3,0,1,1,1,0,3,0,0,0.0,0,0.0,2,9,2,0,0,0,0,0,2,1,Matches
Squad Total,0,0,25.9,34.0,20300,2235,6510,9331,4713,700,20296,660,329,49.8,297,45.0,14199,84533,39985,625,477,157,577,299,12862,1410,0
Opponent Total,0,0,25.7,34.0,20100,2163,6439,9239,4647,756,20093,678,319,47.1,320,47.2,13973,80742,36737,608,472,150,582,320,12744,1394,0
