Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Yehvann Diouf,fr FRA,GK,23.0,34.0,1301,1065,227,70,0,3,0,0,0,0,0,0,1020,9,1,Matches
Yunis Abdelhamid,ma MAR,DF,35.0,30.9,1836,1650,178,75,2,13,3,29,0,0,0,0,1552,8,20,Matches
Junya Ito,jp JPN,"FW,MF",30.0,30.2,1131,993,130,23,10,12,201,23,84,23,47,0,741,8,42,Matches
Emmanuel Agbadou,ci CIV,DF,26.0,28.8,1838,1728,106,50,5,11,6,48,0,0,0,0,1599,4,11,Matches
Marshall Munetsi,zw ZIM,MF,27.0,24.1,542,527,13,3,0,2,18,1,0,0,0,0,380,2,22,Matches
Teddy Teuma,mt MLT,MF,29.0,23.5,1512,1307,197,85,6,17,139,16,77,35,36,0,1181,8,36,Matches
Thomas Foket,be BEL,DF,28.0,20.4,1069,865,192,8,0,0,37,184,0,0,0,0,862,12,27,Matches
Thibault De Smet,be BEL,DF,25.0,20.3,1046,878,163,12,0,2,31,149,2,2,0,0,837,5,29,Matches
Joseph Okumu,ke KEN,DF,26.0,19.4,1293,1256,29,24,0,17,3,2,0,0,0,0,1062,8,12,Matches
Mohammed Daramy,dk DEN,"FW,MF",21.0,18.3,527,499,26,0,7,4,15,12,1,0,0,0,401,2,23,Matches
Oumar Diakité,ci CIV,FW,19.0,17.6,305,279,26,1,4,0,3,1,0,0,0,0,239,0,6,Matches
Keito Nakamura,jp JPN,"FW,MF",23.0,15.3,400,391,5,1,2,5,23,2,1,1,0,0,292,4,13,Matches
Azor Matusiwa,nl NED,MF,25.0,15.4,750,740,9,8,0,5,0,1,0,0,0,0,650,1,8,Matches
Reda Khadra,de GER,"FW,MF",22.0,15.2,389,347,40,7,4,2,46,19,9,4,2,0,289,2,15,Matches
Amir Richardson,ma MAR,MF,21.0,15.0,651,635,14,8,3,3,13,5,0,0,0,0,534,2,11,Matches
Sergio Akieme,es ESP,DF,25.0,9.1,350,287,61,3,0,0,21,57,0,0,0,0,277,2,8,Matches
Valentin Atangana Edoa,fr FRA,MF,17.0,6.2,179,171,7,1,0,0,5,6,0,0,0,0,155,1,3,Matches
Josh Wilson-Esbrand,eng ENG,"DF,MF",20.0,5.1,252,205,43,2,1,0,12,41,0,0,0,0,186,4,6,Matches
Amadou Koné,ml MLI,MF,18.0,5.3,256,251,3,3,0,2,1,0,0,0,0,0,204,2,5,Matches
Therence Koudou,fr FRA,DF,18.0,3.5,173,137,36,2,0,0,14,34,0,0,0,0,142,0,3,Matches
Benjamin Stambouli,fr FRA,MF,32.0,3.2,130,129,1,1,0,0,2,0,0,0,0,0,95,0,3,Matches
Abdoul Koné,fr FRA,DF,18.0,2.1,85,65,20,3,0,1,1,17,0,0,0,0,53,0,3,Matches
Amine Salama,fr FRA,FW,23.0,3.5,73,70,3,0,0,0,5,1,0,0,0,0,48,0,4,Matches
Mamadou Diakhon,fr FRA,"FW,MF",17.0,2.3,48,46,2,0,1,1,4,2,0,0,0,0,38,0,0,Matches
Maxime Busi,be BEL,"FW,DF",23.0,1.8,95,73,22,0,0,1,4,22,0,0,0,0,71,0,3,Matches
Ibrahim Diakité,gn GUI,DF,19.0,1.2,85,67,18,2,0,1,9,16,0,0,0,0,57,0,3,Matches
Adama Bojang,gm GAM,FW,19.0,0.9,27,23,4,0,0,0,1,0,0,0,0,0,17,0,3,Matches
Yaya Kader Fofana,ml MLI,"MF,DF",19.0,0.4,21,20,1,0,0,1,1,0,0,0,0,0,12,0,0,Matches
Christ Mbondi,fr FRA,FW,18.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,0,0,25.9,34.0,16365,14705,1576,392,45,103,618,688,174,65,85,0,12995,84,320,0
Opponent Total,0,0,25.7,34.0,16208,14494,1654,500,51,109,653,673,177,56,84,0,12888,60,302,0
