D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,17:00,Ligue 1,Matchweek 1,Sat,Away,L,1,2,Marseille,0.8,1.0,58,63787,Yunis Abdelhamid,4-2-3-1,Eric Wattellier,Match Report,0
2023-08-20,15:00,Ligue 1,Matchweek 2,Sun,Home,W,2,0,Clermont Foot,2.4,0.4,46,12887,Yunis Abdelhamid,4-2-3-1,Romain Lissorgue,Match Report,0
2023-08-27,15:00,Ligue 1,Matchweek 3,Sun,Away,W,3,1,Montpellier,1.4,0.9,48,14476,Yunis Abdelhamid,4-3-3,Marc Bollengier,Match Report,0
2023-09-03,15:00,Ligue 1,Matchweek 4,Sun,Away,D,2,2,Metz,0.7,1.1,64,24272,Yunis Abdelhamid,4-3-3,Mathieu Vernice,Match Report,0
2023-09-17,15:00,Ligue 1,Matchweek 5,Sun,Home,L,1,2,Brest,1.7,1.5,52,12948,Yunis Abdelhamid,4-3-3,Gaël Angoula,Match Report,0
2023-09-26,21:00,Ligue 1,Matchweek 6,Tue,Away,W,2,1,Lille,0.5,1.2,31,33075,Yunis Abdelhamid,4-3-3,Jérémie Pignard,Match Report,0
2023-10-01,13:00,Ligue 1,Matchweek 7,Sun,Home,W,2,0,Lyon,2.0,0.7,50,16477,Yunis Abdelhamid,4-3-3,François Letexier,Match Report,0
2023-10-07,21:00,Ligue 1,Matchweek 8,Sat,Home,L,1,3,Monaco,1.5,1.2,54,19000,Yunis Abdelhamid,4-3-3,Hakim Ben El Hadj Salem,Match Report,0
2023-10-22,15:00,Ligue 1,Matchweek 9,Sun,Away,D,1,1,Toulouse,1.3,0.8,51,23895,Yunis Abdelhamid,3-4-1-2,Jeremy Stinat,Match Report,0
2023-10-28,17:00,Ligue 1,Matchweek 10,Sat,Home,W,1,0,Lorient,0.8,0.4,56,14033,Yunis Abdelhamid,3-4-1-2,Benoît Bastien,Match Report,0
2023-11-05,15:00,Ligue 1,Matchweek 11,Sun,Away,W,1,0,Nantes,1.1,1.8,50,33621,Yunis Abdelhamid,3-4-1-2,Gaël Angoula,Match Report,0
2023-11-11,17:00,Ligue 1,Matchweek 12,Sat,Home,L,0,3,Paris S-G,1.3,2.3,39,20500,Yunis Abdelhamid,5-4-1,Willy Delajod,Match Report,0
2023-11-26,17:05,Ligue 1,Matchweek 13,Sun,Away,L,1,3,Rennes,1.6,1.8,62,27718,Yunis Abdelhamid,4-3-3,Ruddy Buquet,Match Report,0
2023-12-01,21:00,Ligue 1,Matchweek 14,Fri,Home,W,2,1,Strasbourg,1.3,1.7,51,14500,Yunis Abdelhamid,3-1-4-2,Hakim Ben El Hadj Salem,Match Report,0
2023-12-10,13:00,Ligue 1,Matchweek 15,Sun,Away,L,1,2,Nice,1.3,0.9,48,24325,Yunis Abdelhamid,3-1-4-2,Benoît Bastien,Match Report,0
2023-12-16,21:00,Ligue 1,Matchweek 16,Sat,Away,L,0,2,Lens,1.1,1.3,54,38055,Yunis Abdelhamid,4-3-3,François Letexier,Match Report,0
