Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Bart van Hintum,nl NED,DF,36.0,2.0,91,129,70.5,2181,1264,20,27,74.1,43,55,78.2,27,44,61.4,0,0.5,0.4,-0.5,7,24,2,1,22,Matches
Mike Hauptmeijer,nl NED,GK,26.0,2.0,68,99,68.7,1682,1188,15,15,100.0,33,33,100.0,20,51,39.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Lennart-Marten Czyborra,de GER,DF,24.0,1.7,56,85,65.9,1069,361,17,27,63.0,30,35,85.7,8,17,47.1,0,0.0,0.0,0.0,1,3,0,0,5,Matches
Kaj de Rooij,nl NED,"FW,MF",22.0,1.8,47,74,63.5,653,146,31,41,75.6,12,21,57.1,2,3,66.7,0,0.5,0.3,-0.5,2,2,1,1,5,Matches
Dean Huiberts,nl NED,"MF,DF",23.0,1.3,10,16,62.5,100,44,10,13,76.9,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,4,0,0,1,Matches
Nicolás Serrano,es ESP,"FW,MF",20.0,1.6,45,71,63.4,885,305,18,19,94.7,19,27,70.4,6,13,46.2,1,0.1,0.4,0.9,3,2,4,2,5,Matches
Divaio Jhaïr-Bobson,nl NED,"DF,FW",19.0,0.6,15,19,78.9,188,26,10,10,100.0,4,6,66.7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Anthony Fontana,us USA,"MF,FW",23.0,0.5,10,16,62.5,136,34,5,5,100.0,4,5,80.0,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Mohamed Oukhattou,nl NED,"FW,MF",18.0,0.4,10,17,58.8,232,68,4,7,57.1,3,5,60.0,3,5,60.0,0,0.2,0.2,-0.2,3,0,0,0,0,Matches
Teun Gijselhart,nl NED,MF,18.0,0.1,3,5,60.0,98,33,0,0,0.0,1,2,50.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Squad Total,0,0,26.4,34.0,12385,15989,77.5,231154,90542,5068,5930,85.5,5656,6630,85.3,1411,2653,53.2,31,31.0,32.0,0.0,322,912,256,88,1239,0
Opponent Total,0,0,25.2,34.0,13001,16730,77.7,243672,91366,5312,6133,86.6,5756,6760,85.1,1590,2922,54.4,48,43.9,43.4,4.1,407,1138,333,91,1485,0
