Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Sam Kersten,nl NED,DF,25.0,34.0,63,43,45,16,2,26,46,56.5,20,48,29,19,55,118,148,1,Matches
Jasper Schendelaar,nl NED,GK,22.0,32.0,1,1,1,0,0,1,4,25.0,3,0,0,0,3,4,17,4,Matches
Bram van Polen,nl NED,DF,37.0,29.5,34,24,20,10,4,22,39,56.4,17,39,20,19,27,61,113,1,Matches
Thomas Lam,fi FIN,DF,29.0,29.4,34,20,28,5,1,27,40,67.5,13,25,13,12,25,59,151,0,Matches
Lennart Thy,de GER,"FW,MF",31.0,29.7,19,9,9,7,3,7,22,31.8,15,18,3,15,11,30,27,1,Matches
Younes Namli,dk DEN,"FW,MF",29.0,28.5,37,18,16,11,10,24,47,51.1,23,26,2,24,11,48,20,1,Matches
Anselmo García MacNulty,ie IRL,DF,20.0,27.9,73,42,48,19,6,50,82,61.0,32,31,15,16,36,109,78,0,Matches
Dave Van Den Berg,nl NED,MF,23.0,28.4,64,44,32,26,6,34,57,59.6,23,35,3,32,24,88,33,0,Matches
Odysseus Velanas,nl NED,"MF,FW",25.0,23.8,24,18,14,3,7,16,43,37.2,27,20,4,16,7,31,35,0,Matches
Eliano Reijnders,nl NED,"FW,DF",22.0,23.1,34,24,16,15,3,17,47,36.2,30,22,3,19,22,56,38,0,Matches
Zico Buurmeester,nl NED,MF,21.0,15.1,23,15,13,9,1,11,25,44.0,14,15,6,9,25,48,29,0,Matches
Anouar El Azzouzi,nl NED,MF,22.0,14.6,45,27,25,18,2,22,43,51.2,21,19,5,14,18,63,59,0,Matches
Ferdy Druijf,nl NED,"FW,MF",25.0,10.5,4,3,1,0,3,3,8,37.5,5,6,3,3,0,4,11,0,Matches
Filip Krastev,bg BUL,MF,21.0,10.0,31,20,14,15,2,12,27,44.4,15,18,2,16,13,44,12,2,Matches
Silvester van der Water,nl NED,"FW,MF",26.0,6.4,15,9,9,4,2,9,16,56.3,7,9,2,7,5,20,8,0,Matches
Ryan Thomas,nz NZL,MF,28.0,3.7,11,9,4,5,2,7,11,63.6,4,7,2,5,6,17,16,0,Matches
Apostolos Vellios,gr GRE,"FW,MF",31.0,8.1,2,2,0,1,1,1,5,20.0,4,1,0,1,0,2,19,0,Matches
Nick Fichtinger,0,MF,0.0,3.9,17,7,7,9,1,7,16,43.8,9,3,2,1,6,23,5,0,Matches
Damian van der Haar,0,DF,0.0,3.2,6,3,5,1,0,5,9,55.6,4,6,2,4,6,12,9,0,Matches
Bart van Hintum,nl NED,DF,36.0,2.0,6,3,3,2,1,4,6,66.7,2,1,0,1,6,12,8,0,Matches
Mike Hauptmeijer,nl NED,GK,26.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,Matches
Lennart-Marten Czyborra,de GER,DF,24.0,1.7,1,0,1,0,0,0,3,0.0,3,0,0,0,1,2,3,0,Matches
Kaj de Rooij,nl NED,"FW,MF",22.0,1.8,6,3,3,3,0,4,4,100.0,0,2,1,1,0,6,2,0,Matches
Dean Huiberts,nl NED,"MF,DF",23.0,1.3,2,2,0,1,1,1,7,14.3,6,2,0,2,4,6,4,0,Matches
Nicolás Serrano,es ESP,"FW,MF",20.0,1.6,5,5,3,2,0,4,5,80.0,1,2,0,2,0,5,1,0,Matches
Divaio Jhaïr-Bobson,nl NED,"DF,FW",19.0,0.6,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,Matches
Anthony Fontana,us USA,"MF,FW",23.0,0.5,1,0,1,0,0,0,0,0.0,0,0,0,0,1,2,0,0,Matches
Mohamed Oukhattou,nl NED,"FW,MF",18.0,0.4,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,1,0,Matches
Teun Gijselhart,nl NED,MF,18.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.4,34.0,558,351,318,182,58,314,614,51.1,300,358,118,240,312,870,849,10,0
Opponent Total,0,0,25.2,34.0,447,275,187,188,72,195,408,47.8,213,371,101,270,262,709,530,9,0
