D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,21:00,Eredivisie,Matchweek 1,Sat,Home,L,1,2,Sparta R'dam,0.9,1.2,53,12500,Bram van Polen,5-3-2,Joey Kooij,Match Report,0.0
2023-08-20,14:30,Eredivisie,Matchweek 2,Sun,Away,L,1,3,Twente,1.7,1.6,33,29000,Bram van Polen,3-4-3,Serdar Gözübüyük,Match Report,0.0
2023-08-27,12:15,Eredivisie,Matchweek 3,Sun,Home,W,1,0,Utrecht,1.1,0.4,47,14000,Bram van Polen,4-4-2,Laurens Gerrets,Match Report,0.0
2023-09-02,16:30,Eredivisie,Matchweek 4,Sat,Away,W,2,1,Almere City,0.9,0.6,54,3824,Bram van Polen,4-4-2,Marc Nagtegaal,Match Report,0.0
2023-09-17,12:15,Eredivisie,Matchweek 5,Sun,Home,D,1,1,Go Ahead Eag,2.7,1.0,62,13750,Bram van Polen,4-2-3-1,Rob Dieperink,Match Report,0.0
2023-09-24,16:45,Eredivisie,Matchweek 6,Sun,Home,L,0,3,AZ Alkmaar,0.8,1.0,46,14000,Bram van Polen,4-2-3-1,Edwin van de Graaf,Match Report,0.0
2023-10-01,14:30,Eredivisie,Matchweek 7,Sun,Away,L,1,2,Heracles Almelo,1.6,2.5,56,11624,Younes Namli,4-2-3-1,Bas Nijhuis,Match Report,0.0
2023-10-08,12:15,Eredivisie,Matchweek 8,Sun,Home,L,0,2,Feyenoord,0.8,2.2,42,14000,Younes Namli,4-2-3-1,Sander van der Eijk,Match Report,0.0
2023-10-22,14:30,Eredivisie,Matchweek 9,Sun,Away,W,4,2,Excelsior,1.2,2.1,46,4400,Bram van Polen,4-2-3-1,Jannick van der Laan,Match Report,0.0
2023-10-27,20:00,Eredivisie,Matchweek 10,Fri,Away,D,1,1,Vitesse,0.2,2.3,37,15023,Bram van Polen,4-1-4-1,Robin Hensgens,Match Report,0.0
2023-11-05,14:30,Eredivisie,Matchweek 11,Sun,Home,W,2,0,Fortuna Sittard,1.6,0.9,57,14000,Bram van Polen,4-3-3,Danny Makkelie,Match Report,0.0
2023-11-12,12:15,Eredivisie,Matchweek 12,Sun,Away,L,0,4,PSV Eindhoven,0.3,1.9,34,34200,Bram van Polen,4-3-3,Ingmar Oostrom,Match Report,0.0
2023-11-25,21:00,Eredivisie,Matchweek 13,Sat,Home,L,1,2,RKC Waalwijk,1.0,1.4,53,14000,Bram van Polen,4-3-3,Martin van den Kerkhof,Match Report,0.0
2023-12-02,18:45,Eredivisie,Matchweek 14,Sat,Away,W,5,0,Volendam,2.1,0.9,59,6800,Bram van Polen,4-2-3-1,Dennis Higler,Match Report,0.0
2023-12-09,20:00,Eredivisie,Matchweek 15,Sat,Home,L,1,3,NEC Nijmegen,1.2,1.2,54,13324,Bram van Polen,4-2-3-1,Pol van Boekel,Match Report,0.0
2023-12-17,16:45,Eredivisie,Matchweek 16,Sun,Away,D,2,2,Ajax,1.8,2.4,36,53853,Bram van Polen,4-2-3-1,Joey Kooij,Match Report,0.0
2024-01-13,20:00,Eredivisie,Matchweek 17,Sat,Home,D,2,2,Heerenveen,1.7,2.7,55,14000,Bram van Polen,4-4-2,Danny Makkelie,Match Report,0.0
2024-01-20,20:00,Eredivisie,Matchweek 18,Sat,Away,D,2,2,AZ Alkmaar,1.8,2.9,37,17782,Bram van Polen,4-2-3-1,Allard Lindhout,Match Report,0.0
2024-01-26,20:00,Eredivisie,Matchweek 19,Fri,Home,W,1,0,Vitesse,1.5,0.6,44,13800,Bram van Polen,4-2-3-1,Laurens Gerrets,Match Report,0.0
2024-02-04,16:45,Eredivisie,Matchweek 20,Sun,Away,W,2,0,Sparta R'dam,1.6,2.3,43,9446,Bram van Polen,4-2-3-1,Jeroen Manschot,Match Report,0.0
2024-02-11,12:15,Eredivisie,Matchweek 21,Sun,Away,D,1,1,Go Ahead Eag,1.3,2.4,54,9469,Bram van Polen,4-2-3-1,Dennis Higler,Match Report,0.0
2024-02-17,21:00,Eredivisie,Matchweek 22,Sat,Home,L,0,1,Almere City,1.1,0.1,62,13714,Younes Namli,4-2-3-1,Martijn Vos,Match Report,0.0
2024-02-24,20:00,Eredivisie,Matchweek 23,Sat,Home,L,1,7,PSV Eindhoven,0.4,3.6,42,14000,Bram van Polen,4-2-3-1,Alex Bos,Match Report,0.0
2024-03-03,14:30,Eredivisie,Matchweek 24,Sun,Away,L,0,2,Heerenveen,0.7,1.7,53,22849,Bram van Polen,4-2-3-1,Robin Hensgens,Match Report,0.0
2024-03-10,14:30,Eredivisie,Matchweek 25,Sun,Home,D,1,1,Volendam,2.9,0.9,65,13560,Bram van Polen,4-2-3-1,Pol van Boekel,Match Report,0.0
2024-03-16,18:45,Eredivisie,Matchweek 26,Sat,Away,L,1,3,Fortuna Sittard,0.3,2.4,57,11017,Bram van Polen,4-2-3-1,Marc Nagtegaal,Match Report,0.0
2024-03-31,12:15,Eredivisie,Matchweek 27,Sun,Home,L,1,3,Ajax,1.2,1.6,53,14000,Bram van Polen,4-2-3-1,Jeroen Manschot,Match Report,0.0
2024-04-03,20:00,Eredivisie,Matchweek 28,Wed,Away,L,1,5,Utrecht,0.2,2.9,47,19606,Bram van Polen,4-1-4-1,Serdar Gözübüyük,Match Report,0.0
2024-04-06,20:00,Eredivisie,Matchweek 29,Sat,Home,W,2,1,Excelsior,3.1,1.4,53,13655,Bram van Polen,4-2-3-1,Martin Perez,Match Report,0.0
2024-04-14,20:00,Eredivisie,Matchweek 30,Sun,Away,D,2,2,NEC Nijmegen,0.9,1.6,42,12540,Bram van Polen,4-2-3-1,Dennis Higler,Match Report,0.0
2024-04-28,12:15,Eredivisie,Matchweek 31,Sun,Home,W,3,1,Heracles Almelo,2.1,1.1,51,13857,Bram van Polen,4-2-3-1,Serdar Gözübüyük,Match Report,0.0
2024-05-05,20:00,Eredivisie,Matchweek 32,Sun,Away,L,0,5,Feyenoord,0.4,5.0,36,47500,Bram van Polen,4-2-3-1,Marc Nagtegaal,Match Report,0.0
2024-05-12,14:30,Eredivisie,Matchweek 33,Sun,Away,D,1,1,RKC Waalwijk,1.1,2.9,56,6988,Bram van Polen,4-2-3-1,Bas Nijhuis,Match Report,0.0
2024-05-19,14:30,Eredivisie,Matchweek 34,Sun,Home,L,1,2,Twente,1.1,2.6,48,14000,Bram van Polen,4-2-3-1,Dennis Higler,Match Report,0.0
