Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Jasper Schendelaar,nl NED,GK,22.0,32.0,64,7,0,9,4,60.1,0.28,0.1,0.0,248,633,39.2,1115,183,45.2,37.4,240,53.8,45.9,549,33,6.0,30,0.94,12.5,Matches
Mike Hauptmeijer,nl NED,GK,26.0,2.0,3,1,0,0,0,3.9,0.26,0.9,0.44,8,33,24.2,77,15,31.2,32.5,22,40.9,36.9,36,5,13.9,6,3.0,15.6,Matches
Squad Total,0,0,26.4,34.0,67,8,0,9,4,64.0,0.28,1.0,0.03,256,666,38.4,1132,198,46.6,0.0,322,43.2,38.9,585,38,6.5,36,1.06,0.0,0
Opponent Total,0,0,25.2,34.0,45,2,1,3,0,45.0,0.27,0.0,0.0,203,580,35.0,1071,163,42.4,37.2,243,51.9,43.3,430,23,5.3,33,0.97,14.0,0
