Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Sam Kersten,nl NED,DF,25.0,34.0,2061,310,1143,863,59,12,2061,9,4,44.4,3,33.3,1126,5868,3285,29,18,1,9,7,1320,9,Matches
Jasper Schendelaar,nl NED,GK,22.0,32.0,1451,1294,1441,10,0,0,1451,0,0,0.0,0,0.0,858,4478,2278,0,0,0,0,0,684,0,Matches
Bram van Polen,nl NED,DF,37.0,29.5,1603,162,646,652,312,44,1603,12,6,50.0,6,50.0,711,3182,1661,30,15,4,34,4,838,97,Matches
Thomas Lam,fi FIN,DF,29.0,29.4,2038,368,1144,799,103,34,2038,6,5,83.3,0,0.0,1073,5027,2536,12,17,0,8,8,1296,8,Matches
Lennart Thy,de GER,"FW,MF",31.0,29.7,1092,36,134,595,370,120,1092,30,12,40.0,18,60.0,568,2005,750,18,16,5,68,35,782,118,Matches
Younes Namli,dk DEN,"FW,MF",29.0,28.5,1552,22,216,701,657,66,1552,96,53,55.2,33,34.4,957,7462,3519,109,87,31,57,36,1112,186,Matches
Anselmo García MacNulty,ie IRL,DF,20.0,27.9,1861,127,785,777,308,22,1861,17,11,64.7,6,35.3,909,3764,2110,43,37,2,28,8,1107,98,Matches
Dave Van Den Berg,nl NED,MF,23.0,28.4,1757,65,415,965,394,41,1757,48,27,56.3,18,37.5,1039,4904,2334,43,37,4,51,30,1211,97,Matches
Odysseus Velanas,nl NED,"MF,FW",25.0,23.8,962,35,148,425,396,62,962,35,10,28.6,22,62.9,546,3182,1505,57,32,17,46,20,643,159,Matches
Eliano Reijnders,nl NED,"FW,DF",22.0,23.1,968,45,228,401,347,56,968,40,13,32.5,20,50.0,526,3727,1838,63,43,19,34,16,571,159,Matches
Zico Buurmeester,nl NED,MF,21.0,15.1,741,52,206,393,149,11,741,23,9,39.1,13,56.5,387,1607,682,9,15,2,10,10,430,29,Matches
Anouar El Azzouzi,nl NED,MF,22.0,14.6,1036,64,314,627,105,11,1036,19,10,52.6,8,42.1,495,2350,1068,16,13,2,25,11,608,12,Matches
Ferdy Druijf,nl NED,"FW,MF",25.0,10.5,354,16,28,168,158,43,352,13,9,69.2,4,30.8,198,670,212,4,5,4,29,11,278,57,Matches
Filip Krastev,bg BUL,MF,21.0,10.0,550,23,135,281,155,21,550,47,27,57.4,16,34.0,303,2126,1118,35,24,12,23,19,336,34,Matches
Silvester van der Water,nl NED,"FW,MF",26.0,6.4,241,11,50,88,108,22,241,14,4,28.6,7,50.0,140,936,402,15,5,4,15,11,148,50,Matches
Ryan Thomas,nz NZL,MF,28.0,3.7,265,20,73,160,38,3,265,6,1,16.7,3,50.0,125,871,410,8,8,1,5,1,139,6,Matches
Apostolos Vellios,gr GRE,"FW,MF",31.0,8.1,296,19,28,152,117,42,296,5,3,60.0,2,40.0,133,379,100,3,6,1,22,8,217,34,Matches
Nick Fichtinger,0,MF,0.0,3.9,196,12,69,107,22,0,196,0,0,0.0,0,0.0,84,396,205,3,4,1,6,1,89,2,Matches
Damian van der Haar,0,DF,0.0,3.2,188,14,91,79,18,1,188,1,1,100.0,0,0.0,75,312,117,1,1,1,5,1,100,3,Matches
Bart van Hintum,nl NED,DF,36.0,2.0,156,14,56,73,29,1,156,2,1,50.0,1,50.0,74,369,240,3,1,0,2,0,71,4,Matches
Mike Hauptmeijer,nl NED,GK,26.0,2.0,110,99,108,2,0,0,110,2,1,50.0,1,50.0,67,321,204,0,0,0,0,0,52,0,Matches
Lennart-Marten Czyborra,de GER,DF,24.0,1.7,95,4,21,44,30,4,95,0,0,0.0,0,0.0,50,296,162,5,3,2,2,0,51,11,Matches
Kaj de Rooij,nl NED,"FW,MF",22.0,1.8,103,4,12,51,42,8,103,4,1,25.0,3,75.0,50,335,157,4,2,2,6,3,66,15,Matches
Dean Huiberts,nl NED,"MF,DF",23.0,1.3,41,4,12,18,11,4,41,5,1,20.0,4,80.0,14,110,18,1,1,1,4,4,14,4,Matches
Nicolás Serrano,es ESP,"FW,MF",20.0,1.6,109,1,17,39,53,6,109,9,3,33.3,4,44.4,70,617,227,6,2,0,7,8,71,30,Matches
Divaio Jhaïr-Bobson,nl NED,"DF,FW",19.0,0.6,23,0,3,12,9,0,23,1,1,100.0,0,0.0,17,145,79,2,2,0,3,0,16,4,Matches
Anthony Fontana,us USA,"MF,FW",23.0,0.5,19,0,3,10,6,1,19,1,0,0.0,1,100.0,10,87,40,1,0,0,0,0,11,1,Matches
Mohamed Oukhattou,nl NED,"FW,MF",18.0,0.4,23,1,3,10,10,1,23,2,0,0.0,2,100.0,6,14,7,0,0,0,0,0,9,2,Matches
Teun Gijselhart,nl NED,MF,18.0,0.1,6,0,1,5,0,0,6,0,0,0.0,0,0.0,5,33,24,0,0,0,0,0,5,0,Matches
Squad Total,0,0,26.4,34.0,19897,2822,7530,8507,4006,636,19895,447,213,47.7,195,43.6,10616,55573,27288,520,394,116,499,252,12275,1229,0
Opponent Total,0,0,25.2,34.0,20428,2121,6107,9274,5264,912,20418,673,300,44.6,314,46.7,11398,64213,33390,672,465,199,540,245,12839,1463,0
