Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Jonas Wind,dk DEN,FW,24.0,29.5,920,24,72,449,403,107,919,30,13,43.3,16,53.3,487,1793,607,17,21,5,64,35,701,115,Matches
Maximilian Arnold,de GER,MF,29.0,27.8,1827,91,429,1089,324,5,1827,11,7,63.6,3,27.3,988,4240,1846,20,15,1,20,17,1163,19,Matches
Joakim Mæhle,dk DEN,"DF,MF",26.0,27.2,1851,85,521,814,536,56,1851,58,22,37.9,29,50.0,963,5547,3021,84,60,12,35,15,1051,137,Matches
Maxence Lacroix,fr FRA,DF,23.0,26.2,1732,193,903,781,59,22,1732,15,7,46.7,8,53.3,925,4290,2119,5,9,0,20,1,1077,5,Matches
Koen Casteels,be BEL,GK,31.0,25.0,1004,794,995,9,0,0,1004,0,0,0.0,0,0.0,605,3130,1910,0,0,0,1,0,528,0,Matches
Lovro Majer,hr CRO,"MF,FW",25.0,23.4,1288,14,179,598,531,65,1286,50,25,50.0,19,38.0,794,4884,2049,61,38,9,59,27,927,140,Matches
Ridle Baku,de GER,"DF,MF",25.0,22.4,1328,52,313,574,457,54,1328,40,17,42.5,18,45.0,732,3412,1536,37,31,9,48,20,811,130,Matches
Moritz Jenz,de GER,DF,24.0,19.4,1274,163,682,578,20,7,1274,1,1,100.0,0,0.0,742,3467,1863,2,3,0,6,2,838,4,Matches
Mattias Svanberg,se SWE,MF,24.0,19.1,1035,33,199,567,285,29,1035,30,15,50.0,13,43.3,501,2374,1249,28,20,7,36,11,649,52,Matches
Cedric Zesiger,ch SUI,DF,25.0,18.2,1314,141,629,634,58,10,1314,4,3,75.0,0,0.0,729,3666,2046,14,9,0,4,6,857,3,Matches
Yannick Gerhardt,de GER,"MF,DF",29.0,18.1,904,34,187,474,247,41,904,4,0,0.0,3,75.0,453,1814,856,17,14,4,13,9,575,73,Matches
Sebastiaan Bornauw,be BEL,DF,24.0,15.9,1009,142,547,440,25,14,1009,5,4,80.0,1,20.0,539,2020,807,2,5,0,9,1,650,2,Matches
Kevin Paredes,us USA,"FW,MF",20.0,15.9,809,24,180,325,311,35,809,40,14,35.0,19,47.5,478,2330,1043,34,24,8,34,17,527,112,Matches
Aster Vranckx,be BEL,MF,20.0,12.8,748,45,209,434,112,6,748,27,16,59.3,9,33.3,382,1706,569,3,6,1,15,11,472,9,Matches
Václav Černý,cz CZE,"FW,MF",25.0,10.2,472,8,64,180,234,37,472,33,14,42.4,18,54.5,274,1601,786,26,19,10,22,15,337,83,Matches
Tiago Tomás,pt POR,"FW,MF",21.0,11.5,447,9,61,184,206,53,447,55,21,38.2,28,50.9,281,1557,548,21,13,19,49,23,339,112,Matches
Rogério,br BRA,DF,25.0,10.1,659,25,168,337,163,10,659,18,4,22.2,13,72.2,364,2102,1019,27,16,4,12,8,369,42,Matches
Pavao Pervan,at AUT,GK,35.0,9.0,314,279,314,0,0,0,314,0,0,0.0,0,0.0,170,784,465,0,0,0,0,0,163,0,Matches
Patrick Wimmer,at AUT,"FW,MF",22.0,6.5,292,2,42,138,117,23,292,18,8,44.4,9,50.0,165,935,441,8,8,3,18,6,197,44,Matches
Kevin Behrens,de GER,FW,32.0,6.8,239,5,12,97,132,30,239,8,3,37.5,5,62.5,110,391,143,7,3,3,15,10,175,41,Matches
Jakub Kamiński,pl POL,"FW,MF",21.0,5.3,259,6,44,97,119,22,259,12,1,8.3,11,91.7,140,791,334,13,5,9,9,14,169,53,Matches
Kilian Fischer,de GER,"DF,MF",22.0,3.2,185,9,60,71,55,8,185,2,1,50.0,1,50.0,72,399,179,6,3,1,5,1,93,9,Matches
Nicolas Cozza,fr FRA,DF,24.0,3.1,225,6,75,125,25,1,225,7,4,57.1,3,42.9,116,520,266,5,1,0,8,0,141,8,Matches
Amin Sarr,se SWE,"FW,MF",22.0,4.3,181,3,13,89,80,10,181,11,2,18.2,8,72.7,112,466,175,3,5,0,13,9,134,26,Matches
Lukas Nmecha,de GER,FW,24.0,0.5,22,0,0,8,14,6,22,0,0,0.0,0,0.0,10,30,4,0,1,0,4,2,14,5,Matches
Dženan Pejčinović,de GER,FW,18.0,0.4,16,0,0,7,9,4,16,0,0,0.0,0,0.0,8,23,19,1,0,0,1,0,11,2,Matches
Bennit Bröger,de GER,FW,17.0,0.1,8,0,1,5,2,0,8,2,0,0.0,1,50.0,6,19,8,0,0,0,1,1,7,0,Matches
Kofi Amoako,de GER,MF,18.0,0.0,1,0,1,0,0,0,1,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,Matches
Squad Total,0,0,25.6,34.0,20363,2187,6900,9104,4524,655,20360,481,202,42.0,235,48.9,11147,54291,25908,441,329,105,521,261,12976,1226,0
Opponent Total,0,0,26.4,34.0,21938,2129,7233,9688,5202,746,21935,575,265,46.1,262,45.6,12233,61365,30341,532,420,132,519,288,14598,1337,0
