Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Jonas Wind,dk DEN,FW,24.0,29.5,3,0,0,28,45,9,8,3,10,0,0,0,60,90,85,51.4,Matches
Maximilian Arnold,de GER,MF,29.0,27.8,9,0,0,37,46,0,110,24,31,0,0,0,174,14,30,31.8,Matches
Joakim Mæhle,dk DEN,"DF,MF",26.0,27.2,5,0,0,19,15,2,60,29,39,0,1,0,134,22,24,47.8,Matches
Maxence Lacroix,fr FRA,DF,23.0,26.2,5,3,1,27,19,0,5,24,29,0,0,0,126,64,50,56.1,Matches
Koen Casteels,be BEL,GK,31.0,25.0,2,0,0,1,3,0,0,0,1,0,1,0,33,8,0,100.0,Matches
Lovro Majer,hr CRO,"MF,FW",25.0,23.4,5,0,0,37,37,1,89,12,18,1,0,0,143,11,18,37.9,Matches
Ridle Baku,de GER,"DF,MF",25.0,22.4,4,0,0,24,35,3,54,21,20,0,0,0,124,21,27,43.8,Matches
Moritz Jenz,de GER,DF,24.0,19.4,7,1,1,26,3,0,0,26,24,0,0,1,81,48,22,68.6,Matches
Mattias Svanberg,se SWE,MF,24.0,19.1,8,0,0,42,32,2,55,21,17,1,0,0,98,20,11,64.5,Matches
Cedric Zesiger,ch SUI,DF,25.0,18.2,5,0,0,24,10,0,5,15,9,0,1,0,66,39,16,70.9,Matches
Yannick Gerhardt,de GER,"MF,DF",29.0,18.1,5,0,0,18,16,2,27,7,20,0,0,0,78,28,27,50.9,Matches
Sebastiaan Bornauw,be BEL,DF,24.0,15.9,5,0,0,27,5,1,1,18,12,0,0,2,66,29,24,54.7,Matches
Kevin Paredes,us USA,"FW,MF",20.0,15.9,4,0,0,11,53,5,33,23,21,1,0,0,62,10,14,41.7,Matches
Aster Vranckx,be BEL,MF,20.0,12.8,6,0,0,29,24,0,10,14,15,0,0,0,72,15,6,71.4,Matches
Václav Černý,cz CZE,"FW,MF",25.0,10.2,2,0,0,9,0,4,33,8,3,0,0,0,58,1,6,14.3,Matches
Tiago Tomás,pt POR,"FW,MF",21.0,11.5,3,0,0,12,26,3,28,3,2,0,0,0,37,15,14,51.7,Matches
Rogério,br BRA,DF,25.0,10.1,0,0,0,7,12,0,27,5,6,0,0,0,55,7,14,33.3,Matches
Pavao Pervan,at AUT,GK,35.0,9.0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,100.0,Matches
Patrick Wimmer,at AUT,"FW,MF",22.0,6.5,3,1,0,14,11,1,12,3,5,0,0,0,27,13,9,59.1,Matches
Kevin Behrens,de GER,FW,32.0,6.8,1,0,0,8,5,4,4,3,1,0,0,0,15,32,26,55.2,Matches
Jakub Kamiński,pl POL,"FW,MF",21.0,5.3,0,0,0,3,5,2,16,2,5,0,0,0,24,4,12,25.0,Matches
Kilian Fischer,de GER,"DF,MF",22.0,3.2,1,0,0,4,3,0,11,1,6,0,0,0,10,0,5,0.0,Matches
Nicolas Cozza,fr FRA,DF,24.0,3.1,1,0,0,1,0,0,4,4,6,0,0,0,12,3,9,25.0,Matches
Amin Sarr,se SWE,"FW,MF",22.0,4.3,0,0,0,3,3,2,1,2,2,0,0,0,14,13,11,54.2,Matches
Lukas Nmecha,de GER,FW,24.0,0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,3,3,50.0,Matches
Dženan Pejčinović,de GER,FW,18.0,0.4,1,0,0,2,0,0,0,0,0,0,0,0,2,1,2,33.3,Matches
Bennit Bröger,de GER,FW,17.0,0.1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,2,0.0,Matches
Kofi Amoako,de GER,MF,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,25.6,34.0,86,5,2,415,412,41,593,268,303,3,3,3,1580,512,467,52.3,0
Opponent Total,0,0,26.4,34.0,79,4,2,424,397,95,616,274,300,3,3,0,1665,467,512,47.7,0
