Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Jonas Wind,dk DEN,FW,24.0,29.5,76,2.58,60,1,1,9,4,1,14,0.48,10,0,1,3,0,0,Matches
Maximilian Arnold,de GER,MF,29.0,27.8,82,2.94,47,28,1,3,2,1,3,0.11,1,0,0,2,0,0,Matches
Joakim Mæhle,dk DEN,"DF,MF",26.0,27.2,68,2.5,56,3,6,1,1,1,10,0.37,7,1,1,1,0,0,Matches
Maxence Lacroix,fr FRA,DF,23.0,26.2,24,0.91,21,0,0,1,2,0,2,0.08,2,0,0,0,0,0,Matches
Koen Casteels,be BEL,GK,31.0,25.0,6,0.24,6,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Lovro Majer,hr CRO,"MF,FW",25.0,23.4,84,3.59,64,10,2,4,4,0,11,0.47,8,0,1,1,1,0,Matches
Ridle Baku,de GER,"DF,MF",25.0,22.4,59,2.64,50,0,0,5,4,0,1,0.04,1,0,0,0,0,0,Matches
Moritz Jenz,de GER,DF,24.0,19.4,13,0.67,12,0,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
Mattias Svanberg,se SWE,MF,24.0,19.1,59,3.09,34,10,4,6,5,0,9,0.47,7,0,0,1,1,0,Matches
Cedric Zesiger,ch SUI,DF,25.0,18.2,14,0.77,11,1,0,2,0,0,2,0.11,2,0,0,0,0,0,Matches
Yannick Gerhardt,de GER,"MF,DF",29.0,18.1,35,1.93,32,0,0,1,2,0,1,0.06,1,0,0,0,0,0,Matches
Sebastiaan Bornauw,be BEL,DF,24.0,15.9,5,0.31,2,0,0,1,1,1,0,0.0,0,0,0,0,0,0,Matches
Kevin Paredes,us USA,"FW,MF",20.0,15.9,46,2.89,35,0,4,2,5,0,5,0.31,5,0,0,0,0,0,Matches
Aster Vranckx,be BEL,MF,20.0,12.8,11,0.86,9,0,0,1,1,0,2,0.16,2,0,0,0,0,0,Matches
Václav Černý,cz CZE,"FW,MF",25.0,10.2,32,3.12,30,1,1,0,0,0,4,0.39,4,0,0,0,0,0,Matches
Tiago Tomás,pt POR,"FW,MF",21.0,11.5,30,2.62,13,2,7,7,1,0,1,0.09,1,0,0,0,0,0,Matches
Rogério,br BRA,DF,25.0,10.1,19,1.89,16,0,2,0,1,0,1,0.1,1,0,0,0,0,0,Matches
Pavao Pervan,at AUT,GK,35.0,9.0,1,0.11,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Patrick Wimmer,at AUT,"FW,MF",22.0,6.5,16,2.44,7,0,2,2,5,0,1,0.15,0,0,0,0,1,0,Matches
Kevin Behrens,de GER,FW,32.0,6.8,18,2.63,15,0,1,2,0,0,2,0.29,2,0,0,0,0,0,Matches
Jakub Kamiński,pl POL,"FW,MF",21.0,5.3,7,1.33,7,0,0,0,0,0,2,0.38,2,0,0,0,0,0,Matches
Kilian Fischer,de GER,"DF,MF",22.0,3.2,6,1.85,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nicolas Cozza,fr FRA,DF,24.0,3.1,4,1.3,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Amin Sarr,se SWE,"FW,MF",22.0,4.3,5,1.17,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Lukas Nmecha,de GER,FW,24.0,0.5,2,4.29,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Dženan Pejčinović,de GER,FW,18.0,0.4,2,4.86,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Bennit Bröger,de GER,FW,17.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kofi Amoako,de GER,MF,18.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.6,34.0,724,21.29,544,56,32,50,38,4,73,2.15,58,1,3,8,3,0,0
Opponent Total,0,0,26.4,34.0,765,22.5,559,78,35,40,40,13,100,2.94,77,6,6,5,4,2,0
