D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,19:30,La Liga 2,Matchweek 1,Sun,Away,D,1.0,1.0,Albacete,0.8,3.3,45.0,11618.0,Leandro Cabrera,4-3-3,Adrián Cordero,Match Report,0
2023-08-19,19:00,La Liga 2,Matchweek 2,Sat,Home,W,2.0,0.0,Racing Sant,1.4,0.8,47.0,0.0,Leandro Cabrera,4-4-2,Raúl González,Match Report,0
2023-08-27,19:30,La Liga 2,Matchweek 3,Sun,Away,W,1.0,0.0,CD Mirandés,0.9,0.1,49.0,3452.0,Leandro Cabrera,4-3-3,Saúl Ais,Match Report,0
2023-09-03,18:30,La Liga 2,Matchweek 4,Sun,Home,W,3.0,2.0,Amorebieta,3.4,0.9,59.0,19510.0,Javi Puado,4-2-3-1,Manuel Orellana,Match Report,0
2023-09-08,21:00,La Liga 2,Matchweek 5,Fri,Away,W,4.0,1.0,Levante,2.3,1.0,42.0,15548.0,Javi Puado,4-4-2,Jon González,Match Report,0
2023-09-17,18:30,La Liga 2,Matchweek 6,Sun,Home,D,3.0,3.0,Eldense,3.1,1.3,63.0,20773.0,Javi Puado,4-4-2,Álvaro Moreno,Match Report,0
2023-09-25,20:00,La Liga 2,Matchweek 7,Mon,Away,L,0.0,1.0,Tenerife,1.9,1.8,54.0,18229.0,Javi Puado,4-4-2,Dámaso Arcediano,Match Report,0
2023-10-02,21:00,La Liga 2,Matchweek 8,Mon,Home,W,3.0,0.0,Racing Ferrol,0.8,0.3,58.0,16577.0,Javi Puado,4-4-2,Alejandro Quintero,Match Report,0
2023-10-05,21:30,La Liga 2,Matchweek 9,Thu,Away,W,2.0,0.0,Cartagena,2.4,0.4,59.0,7748.0,Sergi Gómez,4-2-3-1,Luis Milla,Match Report,0
2023-10-09,21:00,La Liga 2,Matchweek 10,Mon,Away,L,1.0,3.0,Villarreal B,1.1,1.5,59.0,4132.0,Sergi Gómez,3-5-2,Oliver De La Fuente,Match Report,0
2023-10-14,21:00,La Liga 2,Matchweek 11,Sat,Home,W,2.0,0.0,Valladolid,1.4,1.0,34.0,21439.0,Javi Puado,4-4-1-1,Iván Caparrós,Match Report,0
2023-10-20,21:00,La Liga 2,Matchweek 12,Fri,Home,L,0.0,1.0,Leganés,0.8,1.6,61.0,20599.0,Javi Puado,4-4-2,Miguel Sesma,Match Report,0
2023-10-28,18:30,La Liga 2,Matchweek 13,Sat,Away,L,0.0,2.0,Sporting Gijón,1.5,0.8,61.0,19951.0,Javi Puado,4-4-1-1,Adrián Cordero,Match Report,0
2023-10-31,19:00,Copa del Rey,First round,Tue,Away,W,2.0,0.0,Mensajero,0.0,0.0,0.0,900.0,Leandro Cabrera,4-4-1-1,Manuel Orellana,Match Report,0
2023-11-03,21:00,La Liga 2,Matchweek 14,Fri,Home,D,2.0,2.0,Eibar,3.3,0.8,44.0,18096.0,Sergi Gómez,3-4-3,José López,Match Report,0
2023-11-12,18:30,La Liga 2,Matchweek 15,Sun,Away,D,1.0,1.0,Huesca,1.0,1.4,42.0,7303.0,Sergi Gómez,4-4-2,Andrés Fuentes,Match Report,0
2023-11-18,21:00,La Liga 2,Matchweek 16,Sat,Home,W,2.0,0.0,Elche,1.5,1.2,44.0,19617.0,Leandro Cabrera,4-4-2,Álvaro Moreno,Match Report,0
2023-11-26,21:00,La Liga 2,Matchweek 17,Sun,Home,W,2.0,0.0,Alcorcón,2.0,0.4,65.0,16547.0,Leandro Cabrera,4-4-2,Rafael Sánchez,Match Report,0
2023-12-01,20:30,La Liga 2,Matchweek 18,Fri,Away,L,0.0,2.0,Oviedo,0.4,1.5,47.0,13023.0,Javi Puado,4-4-2,Alejandro Quintero,Match Report,0
2023-12-05,21:00,Copa del Rey,Second round,Tue,Home,W,3.0,1.0,Valladolid,0.0,0.0,41.0,15464.0,Sergi Gómez,4-4-2,Jose Lax Franco,Match Report,0
2023-12-08,21:00,La Liga 2,Matchweek 19,Fri,Home,D,1.0,1.0,Zaragoza,0.2,0.6,48.0,21993.0,Javi Puado,4-4-2,Dámaso Arcediano,Match Report,0
2023-12-16,16:15,La Liga 2,Matchweek 20,Sat,Away,D,1.0,1.0,FC Andorra,0.4,1.4,33.0,3020.0,Sergi Gómez,4-4-2,Miguel Sesma,Match Report,0
2023-12-19,21:30,La Liga 2,Matchweek 21,Tue,Home,D,3.0,3.0,Burgos,1.0,1.1,68.0,13474.0,Javi Puado,4-4-2,Adrián Cordero,Match Report,0
2024-01-06,17:00,Copa del Rey,Round of 32,Sat,Home,L,0.0,1.0,Getafe,0.0,0.0,53.0,15197.0,Sergi Gómez,4-4-2,Mario Melero,Match Report,0
2024-01-13,21:00,La Liga 2,Matchweek 22,Sat,Away,D,0.0,0.0,Racing Ferrol,0.7,0.2,47.0,7227.0,Sergi Gómez,4-4-2,Manuel Orellana,Match Report,0
2024-01-20,18:30,La Liga 2,Matchweek 23,Sat,Home,W,2.0,1.0,Villarreal B,1.6,0.8,55.0,18249.0,Sergi Gómez,4-4-2,Rafael Sánchez,Match Report,0
2024-01-28,14:00,La Liga 2,Matchweek 24,Sun,Away,L,2.0,3.0,Eldense,1.0,2.2,51.0,5734.0,Sergi Gómez,4-4-2,Jon González,Match Report,0
2024-02-04,18:30,La Liga 2,Matchweek 25,Sun,Home,W,2.0,1.0,Levante,1.4,1.0,42.0,19524.0,Sergi Gómez,4-4-2,Dámaso Arcediano,Match Report,0
2024-02-10,21:00,La Liga 2,Matchweek 26,Sat,Away,L,0.0,2.0,Racing Sant,0.3,1.3,62.0,13512.0,Sergi Gómez,4-4-2,Miguel Sesma,Match Report,0
2024-02-17,21:00,La Liga 2,Matchweek 27,Sat,Home,W,3.0,0.0,CD Mirandés,2.6,0.6,50.0,16797.0,Sergi Gómez,4-4-2,Luis Milla,Match Report,0
2024-02-24,18:30,La Liga 2,Matchweek 28,Sat,Away,W,3.0,2.0,Eibar,1.2,1.1,46.0,6194.0,Sergi Gómez,4-4-2,Alejandro Quintero,Match Report,0
2024-03-02,16:15,La Liga 2,Matchweek 29,Sat,Home,D,0.0,0.0,Huesca,1.3,0.1,57.0,22472.0,Sergi Gómez,4-4-2,Saúl Ais,Match Report,0
2024-03-10,21:00,La Liga 2,Matchweek 30,Sun,Away,D,1.0,1.0,Alcorcón,0.6,0.6,62.0,2521.0,Sergi Gómez,3-4-3,Jon González,Match Report,0
2024-03-17,18:30,La Liga 2,Matchweek 31,Sun,Away,W,1.0,0.0,Zaragoza,0.7,0.6,40.0,29468.0,Javi Puado,4-2-3-1,Dámaso Arcediano,Match Report,0
2024-03-23,21:00,La Liga 2,Matchweek 32,Sat,Home,D,1.0,1.0,Tenerife,2.1,0.4,66.0,21159.0,Sergi Gómez,4-1-4-1,Manuel Orellana,Match Report,0
2024-03-29,20:30,La Liga 2,Matchweek 33,Fri,Away,D,0.0,0.0,Burgos,0.4,1.3,51.0,10822.0,Sergi Gómez,4-4-2,Adrián Cordero,Match Report,0
2024-04-07,18:30,La Liga 2,Matchweek 34,Sun,Home,W,2.0,1.0,Albacete,0.7,1.2,52.0,23233.0,Javi Puado,4-2-3-1,Oliver De La Fuente,Match Report,0
2024-04-12,20:30,La Liga 2,Matchweek 35,Fri,Away,D,0.0,0.0,Leganés,0.5,0.9,55.0,11573.0,Sergi Gómez,4-4-2,Daniel Trujillo,Match Report,0
2024-04-21,14:00,La Liga 2,Matchweek 36,Sun,Home,D,1.0,1.0,FC Andorra,0.9,0.6,48.0,24644.0,Sergi Gómez,4-4-1-1,Miguel González,Match Report,0
2024-04-27,18:30,La Liga 2,Matchweek 37,Sat,Away,D,2.0,2.0,Elche,1.8,0.5,41.0,21009.0,Sergi Gómez,4-4-2,Álvaro Moreno,Match Report,0
2024-05-05,16:15,La Liga 2,Matchweek 38,Sun,Home,D,0.0,0.0,Sporting Gijón,1.3,0.4,53.0,25015.0,Sergi Gómez,4-4-2,Luis Milla,Match Report,0
2024-05-11,18:30,La Liga 2,Matchweek 39,Sat,Away,D,0.0,0.0,Valladolid,0.1,1.3,42.0,23450.0,Sergi Gómez,4-4-2,Adrián Cordero,Match Report,0
2024-05-20,20:30,La Liga 2,Matchweek 40,Mon,Home,W,2.0,1.0,Oviedo,1.5,0.9,44.0,23330.0,Sergi Gómez,4-4-2,Salvador Lax,Match Report,0
2024-05-26,18:30,La Liga 2,Matchweek 41,Sun,Away,D,0.0,0.0,Amorebieta,0.5,0.4,63.0,2924.0,Javi Puado,3-4-3,Dámaso Arcediano,Match Report,0
2024-06-02,18:30,La Liga 2,Matchweek 42,Sun,Home,W,3.0,0.0,Cartagena,2.2,0.5,57.0,19029.0,Javi Puado,4-2-3-1,Oliver De La Fuente,Match Report,0
