Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Martin Braithwaite,dk DEN,FW,33-016,39,37,3335.0,37.1,22.0,2.0,24.0,15.0,7.0,8.0,4.0,0.0,17.4,11.1,2.3,13.3,37.0,70.0,183.0,0.59,0.05,0.65,0.4,0.46,0.47,0.06,0.53,0.3,0.36,Matches
Leandro Cabrera,uy URU,DF,33-004,37,34,3100.0,34.4,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.9,0.9,0.7,1.7,22.0,166.0,12.0,0.03,0.03,0.06,0.03,0.06,0.03,0.02,0.05,0.03,0.05,Matches
Omar El Hilali,ma MAR,DF,20-283,36,32,2874.0,31.9,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,0.2,0.2,1.8,2.1,44.0,111.0,163.0,0.0,0.13,0.13,0.0,0.13,0.01,0.06,0.07,0.01,0.07,Matches
Javi Puado,es ESP,"MF,FW",26-027,34,32,2795.0,31.1,13.0,2.0,15.0,10.0,3.0,3.0,6.0,0.0,12.4,10.0,3.6,13.7,68.0,82.0,153.0,0.42,0.06,0.48,0.32,0.39,0.4,0.12,0.52,0.32,0.44,Matches
Brian Oliván,es ESP,DF,30-081,33,30,2529.0,28.1,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,0.9,0.9,4.1,5.0,48.0,79.0,167.0,0.0,0.11,0.11,0.0,0.11,0.03,0.15,0.18,0.03,0.18,Matches
Pere Milla,es ESP,"FW,MF",31-272,38,30,2502.0,27.8,4.0,3.0,7.0,4.0,0.0,0.0,4.0,0.0,4.8,4.8,4.3,9.0,34.0,79.0,159.0,0.14,0.11,0.25,0.14,0.25,0.17,0.15,0.32,0.17,0.32,Matches
Fernando Pacheco,es ESP,GK,32-034,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Álvaro Aguado,es ESP,MF,28-051,32,25,2129.0,23.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.6,1.6,2.4,4.0,78.0,211.0,48.0,0.04,0.08,0.13,0.04,0.13,0.07,0.1,0.17,0.07,0.17,Matches
Sergi Gómez,es ESP,DF,32-085,34,23,2136.0,23.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,0.1,1.2,14.0,72.0,2.0,0.04,0.0,0.04,0.04,0.04,0.05,0.0,0.05,0.05,0.05,Matches
Jofre,es ESP,"MF,FW",23-004,35,21,1841.0,20.5,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,2.7,2.7,4.2,6.9,78.0,38.0,169.0,0.15,0.2,0.34,0.15,0.34,0.13,0.21,0.34,0.13,0.34,Matches
Fernando Calero,es ESP,DF,28-281,23,21,1791.0,19.9,3.0,0.0,3.0,3.0,0.0,0.0,9.0,1.0,1.5,1.5,0.3,1.8,9.0,107.0,1.0,0.15,0.0,0.15,0.15,0.15,0.07,0.01,0.09,0.07,0.09,Matches
