Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Fernando Pacheco,es ESP,GK,32-034,28,28,2520,28.0,33,1.18,95,61,65.3,13,8,7,9,32.1,2,0,2,0,100.0,Matches
Joan García,es ESP,GK,23-048,14,14,1260,14.0,7,0.5,40,33,82.5,4,10,0,8,57.1,0,0,0,0,0.0,Matches
Squad Total,0,0,28.2,42,42,3780,42.0,40,0.95,135,94,70.4,17,18,7,17,40.5,2,0,2,0,100.0,0
Opponent Total,0,0,27.7,42,42,3780,42.0,59,1.4,152,94,67.8,7,18,17,12,28.6,11,10,1,0,9.1,0
