Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Martin Braithwaite,dk DEN,FW,33-016,39,3335.0,86.0,88.2,37.1,37,88.0,33,2,31.0,0,1.57,52.0,36.0,16.0,0.43,-0.17,47.4,35.3,12.0,0.33,-0.29,Matches
Leandro Cabrera,uy URU,DF,33-004,37,3100.0,84.0,82.0,34.4,34,89.0,32,3,30.0,2,1.68,50.0,29.0,21.0,0.61,0.87,46.9,33.6,13.3,0.39,0.15,Matches
Omar El Hilali,ma MAR,DF,20-283,36,2874.0,80.0,76.0,31.9,32,87.0,23,4,27.0,0,1.79,46.0,31.0,15.0,0.47,0.07,42.1,25.8,16.3,0.51,0.63,Matches
Javi Puado,es ESP,"MF,FW",26-027,34,2795.0,82.0,73.9,31.1,32,86.0,20,2,18.0,2,1.57,43.0,33.0,10.0,0.32,-0.5,41.1,26.8,14.3,0.46,0.38,Matches
Brian Oliván,es ESP,DF,30-081,33,2529.0,77.0,66.9,28.1,30,82.0,21,3,28.0,4,1.53,33.0,23.0,10.0,0.36,-0.29,32.9,27.3,5.6,0.2,-0.48,Matches
Pere Milla,es ESP,"FW,MF",31-272,38,2502.0,66.0,66.2,27.8,30,76.0,7,8,29.0,2,1.68,41.0,29.0,12.0,0.43,-0.06,36.1,27.1,9.0,0.32,-0.11,Matches
Fernando Pacheco,es ESP,GK,32-034,28,2520.0,90.0,66.7,28.0,28,90.0,28,0,0.0,11,1.68,46.0,33.0,13.0,0.46,0.04,40.4,30.5,10.0,0.36,-0.01,Matches
Álvaro Aguado,es ESP,MF,28-051,32,2129.0,67.0,56.3,23.7,25,76.0,5,7,32.0,4,1.57,33.0,25.0,8.0,0.34,-0.26,29.6,18.1,11.5,0.49,0.29,Matches
Sergi Gómez,es ESP,DF,32-085,34,2136.0,63.0,56.5,23.7,23,86.0,19,11,14.0,8,1.61,29.0,24.0,5.0,0.21,-0.56,28.2,22.0,6.2,0.26,-0.22,Matches
Jofre,es ESP,"MF,FW",23-004,35,1841.0,53.0,48.7,20.5,21,67.0,3,14,31.0,3,1.58,28.0,21.0,7.0,0.34,-0.21,26.4,20.1,6.3,0.31,-0.1,Matches
