Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Fernando Pacheco,es ESP,GK,32-034,28.0,33,0,0,6,1,29.7,0.3,-2.3,-0.08,101,284,35.6,645,121,31.6,31.7,174,46.0,39.3,365,24,6.6,22,0.79,14.0,Matches
Joan García,es ESP,GK,23-048,14.0,7,0,0,3,0,10.6,0.27,3.6,0.25,36,141,25.5,376,86,28.2,31.5,68,51.5,45.4,186,30,16.1,23,1.64,13.7,Matches
Squad Total,0,0,28.2,42.0,40,0,0,9,1,40.3,0.29,1.3,0.03,137,425,32.2,954,207,32.5,0.0,309,37.2,34.2,551,54,9.8,45,1.07,0.0,0
Opponent Total,0,0,27.7,42.0,59,10,1,10,2,55.3,0.3,-1.7,-0.04,219,605,36.2,1030,182,39.0,36.3,364,55.8,42.4,719,49,6.8,38,0.9,13.1,0
