Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Rubén Yáñez,es ESP,GK,30-253,38,3408.0,90.0,90.2,37.9,38,90.0,37,0,0.0,0,1.48,47.0,39.0,8.0,0.21,-0.03,39.4,41.0,-1.6,-0.04,-0.08,Matches
Rober,es ESP,"DF,MF",29-126,39,3198.0,82.0,84.6,35.5,36,87.0,32,3,23.0,1,1.46,43.0,37.0,6.0,0.17,-0.3,34.9,37.9,-3.0,-0.08,-0.32,Matches
Juan Ferney Otero,co COL,"FW,MF",29-026,38,3188.0,84.0,84.3,35.4,36,86.0,25,2,45.0,1,1.5,47.0,32.0,15.0,0.42,1.34,37.1,35.7,1.4,0.04,0.48,Matches
Gaspar Campos,es ESP,"MF,FW",24-086,40,2766.0,69.0,73.2,30.7,36,74.0,6,4,23.0,1,1.52,40.0,31.0,9.0,0.29,0.29,31.1,32.0,-0.9,-0.03,0.02,Matches
Nacho Méndez,es ESP,MF,26-083,38,2803.0,74.0,74.2,31.1,34,79.0,14,4,32.0,1,1.48,40.0,30.0,10.0,0.32,0.41,30.7,35.0,-4.3,-0.14,-0.4,Matches
José Ángel,es ESP,DF,34-290,39,2997.0,77.0,79.3,33.3,33,87.0,28,6,22.0,2,1.4,41.0,32.0,9.0,0.27,0.27,36.3,37.9,-1.5,-0.05,-0.05,Matches
Pablo Insua,es ESP,DF,30-286,30,2608.0,87.0,69.0,29.0,30,87.0,26,0,0.0,5,1.66,34.0,22.0,12.0,0.41,0.64,28.8,27.5,1.3,0.04,0.25,Matches
Haissem Hassan,fr FRA,"MF,FW",22-134,38,2398.0,63.0,63.4,26.6,28,76.0,4,10,28.0,1,1.43,27.0,26.0,1.0,0.04,-0.48,27.9,27.2,0.7,0.03,0.17,Matches
Alexandru Pașcanu,ro ROU,DF,25-267,26,1908.0,73.0,50.5,21.2,25,75.0,11,1,24.0,12,1.54,23.0,21.0,2.0,0.09,-0.24,20.0,22.1,-2.1,-0.1,-0.12,Matches
Uroš Đurđević,me MNE,FW,30-111,37,2025.0,55.0,53.6,22.5,23,76.0,9,14,20.0,2,1.61,25.0,23.0,2.0,0.09,-0.27,22.2,24.2,-2.0,-0.09,-0.11,Matches
