Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Rubén Yáñez,es ESP,GK,30-253,37.9,1309,1101,1299,10,0,0,1309,1,1,100.0,0,0.0,670,3583,2306,0,0,0,0,0,532,0,Matches
Rober,es ESP,"DF,MF",29-126,35.5,2590,234,1122,1351,132,21,2590,17,14,82.4,2,11.8,1449,8398,5651,55,25,1,22,8,1743,12,Matches
Juan Ferney Otero,co COL,"FW,MF",29-026,35.4,1352,50,168,531,670,172,1351,67,27,40.3,37,55.2,796,4215,2032,80,40,38,99,55,1012,247,Matches
Gaspar Campos,es ESP,"MF,FW",24-086,30.7,1432,14,172,645,632,91,1432,93,38,40.9,53,57.0,826,4101,1587,44,32,15,74,60,1062,216,Matches
Nacho Méndez,es ESP,MF,26-083,31.1,1875,56,386,1169,338,23,1875,36,19,52.8,16,44.4,971,4209,1761,26,27,3,35,29,1299,55,Matches
José Ángel,es ESP,DF,34-290,33.3,2360,121,666,953,765,38,2360,33,21,63.6,10,30.3,1066,5637,2609,54,55,9,32,20,1274,203,Matches
Pablo Insua,es ESP,DF,30-286,29.0,1947,250,1074,826,51,26,1947,2,2,100.0,0,0.0,1162,5765,3405,14,10,2,14,5,1394,0,Matches
Haissem Hassan,fr FRA,"MF,FW",22-134,26.6,1072,9,143,421,546,129,1072,197,80,40.6,88,44.7,787,9707,4794,181,99,79,69,26,786,191,Matches
Alexandru Pașcanu,ro ROU,DF,25-267,21.2,1332,108,511,640,193,13,1332,7,3,42.9,4,57.1,602,2692,1485,21,16,0,12,5,728,31,Matches
Uroš Đurđević,me MNE,FW,30-111,22.5,558,15,67,220,275,88,557,32,9,28.1,19,59.4,331,1624,561,28,13,9,72,21,390,128,Matches
Carlos Izquierdoz,ar ARG,DF,35-231,19.4,1412,246,751,635,32,20,1412,3,2,66.7,1,33.3,821,4772,3306,11,8,1,5,1,957,2,Matches
Cristian Rivera,es ESP,MF,26-348,15.5,985,40,224,617,149,11,985,18,11,61.1,7,38.9,502,2897,1528,27,15,3,11,5,660,17,Matches
Guillermo Rosas,es ESP,"DF,MF",24-035,17.5,1233,46,435,505,304,18,1233,26,11,42.3,14,53.8,602,3377,1695,32,24,3,19,2,742,87,Matches
Fran Villalba,es ESP,"MF,FW",26-041,15.2,873,11,132,460,287,25,873,35,13,37.1,20,57.1,537,3160,1510,38,31,5,21,18,680,67,Matches
Roque Mesa,es ESP,MF,35-014,14.3,1046,35,211,674,185,11,1046,41,21,51.2,13,31.7,682,4512,2380,47,25,3,32,17,724,23,Matches
Diego Sánchez,es ESP,DF,20-339,13.3,930,71,413,461,58,8,930,7,3,42.9,3,42.9,586,3002,1933,35,20,1,11,2,699,15,Matches
Nacho Martin,es ESP,MF,22-094,11.1,733,18,148,496,93,1,733,12,8,66.7,4,33.3,402,2303,1311,15,14,0,11,6,499,11,Matches
Víctor Campuzano,es ESP,FW,27-021,9.6,258,6,24,109,127,37,258,24,9,37.5,13,54.2,153,732,271,12,6,9,33,19,187,44,Matches
Pablo García,es ESP,"DF,MF",24-016,9.5,539,29,166,197,181,21,539,19,9,47.4,10,52.6,199,957,473,18,5,8,9,3,258,59,Matches
Mario González,es ESP,FW,28-117,9.4,237,7,30,120,90,38,237,13,6,46.2,6,46.2,117,523,205,9,5,7,23,8,168,32,Matches
Jonathan Varane,fr FRA,MF,22-286,7.9,495,27,146,303,54,4,495,19,10,52.6,6,31.6,260,1404,583,15,12,3,18,10,288,17,Matches
Christian Joel,cu CUB,GK,24-348,4.1,138,126,138,0,0,0,138,0,0,0.0,0,0.0,62,347,137,0,0,0,0,0,45,0,Matches
Dani Queipo,es ESP,"MF,DF",22-172,7.1,411,13,85,166,166,26,411,26,10,38.5,16,61.5,242,1435,773,26,23,9,23,13,287,52,Matches
Enol Coto,es ESP,DF,23-090,1.4,98,3,35,50,13,0,98,3,2,66.7,1,33.3,42,233,96,1,1,0,2,0,60,2,Matches
Esteban Lozano,mx MEX,"FW,MF",21-103,1.3,56,2,6,19,31,11,56,2,1,50.0,1,50.0,25,110,69,2,0,0,4,1,41,9,Matches
Alejandro Lozano,0,MF,0,0.8,55,0,7,28,20,5,55,4,1,25.0,3,75.0,39,177,76,1,6,0,3,2,40,12,Matches
Ignacio Jeraldino,cl CHI,MF,28-198,0.4,20,1,3,11,6,1,20,1,0,0.0,1,100.0,13,26,7,0,0,0,3,2,14,3,Matches
Jorge Zarfino,uy URU,"FW,MF",32-257,0.3,29,2,8,11,10,7,29,2,0,0.0,2,100.0,9,39,6,0,0,1,4,1,17,4,Matches
Jordan Carrillo,mx MEX,MF,22-204,0.1,7,0,2,2,3,2,7,0,0,0.0,0,0.0,5,30,15,0,0,0,0,0,5,1,Matches
Squad Total,0,0,28.0,42.0,25382,2641,8572,11630,5411,847,25380,740,331,44.7,350,47.3,13958,79967,42565,792,512,209,661,339,16591,1540,0
Opponent Total,0,0,27.5,42.0,22641,2320,6905,10184,5789,823,22636,798,363,45.5,379,47.5,11674,65223,32796,681,532,142,672,326,13777,1541,0
