Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Federico Valverde,uy URU,MF,25.0,37,33,2904.0,32.3,2.0,7.0,9.0,2.0,0.0,0.0,2.0,0.0,3.5,3.5,5.8,9.3,104.0,231.0,102.0,0.06,0.22,0.28,0.06,0.28,0.11,0.18,0.29,0.11,0.29,Matches
Antonio Rüdiger,de GER,DF,30.0,33,30,2709.0,30.1,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.5,1.5,1.2,2.6,17.0,88.0,1.0,0.03,0.0,0.03,0.03,0.03,0.05,0.04,0.09,0.05,0.09,Matches
Rodrygo,br BRA,FW,22.0,34,28,2380.0,26.4,10.0,5.0,15.0,10.0,0.0,1.0,2.0,0.0,11.7,10.9,4.0,14.9,159.0,90.0,301.0,0.38,0.19,0.57,0.38,0.57,0.44,0.15,0.59,0.41,0.56,Matches
Jude Bellingham,eng ENG,MF,20.0,28,27,2315.0,25.7,19.0,6.0,25.0,18.0,1.0,1.0,5.0,1.0,11.1,10.3,5.3,15.6,85.0,196.0,177.0,0.74,0.23,0.97,0.7,0.93,0.43,0.21,0.64,0.4,0.61,Matches
Dani Carvajal,es ESP,DF,31.0,28,25,2171.0,24.1,4.0,3.0,7.0,4.0,0.0,0.0,5.0,1.0,1.7,1.7,2.7,4.4,30.0,82.0,168.0,0.17,0.12,0.29,0.17,0.29,0.07,0.11,0.18,0.07,0.18,Matches
Toni Kroos,de GER,MF,33.0,33,24,2124.0,23.6,1.0,8.0,9.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,4.9,6.5,32.0,290.0,29.0,0.04,0.34,0.38,0.04,0.38,0.07,0.21,0.28,0.07,0.28,Matches
Aurélien Tchouaméni,fr FRA,"MF,DF",23.0,27,22,1987.0,22.1,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,1.3,1.3,0.9,2.1,28.0,111.0,15.0,0.14,0.05,0.18,0.14,0.18,0.06,0.04,0.1,0.06,0.1,Matches
Vinicius Júnior,br BRA,FW,23.0,26,22,1864.0,20.7,15.0,5.0,20.0,14.0,1.0,1.0,7.0,0.0,13.1,12.3,4.2,16.6,137.0,57.0,277.0,0.72,0.24,0.97,0.68,0.92,0.63,0.21,0.84,0.59,0.8,Matches
Andriy Lunin,ua UKR,GK,24.0,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Eduardo Camavinga,fr FRA,"MF,DF",20.0,31,21,1817.0,20.2,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.9,0.9,1.4,2.3,49.0,106.0,31.0,0.0,0.1,0.1,0.0,0.1,0.05,0.07,0.11,0.05,0.11,Matches
Ferland Mendy,fr FRA,DF,28.0,23,21,1720.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.9,1.1,19.0,84.0,96.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Nacho,es ESP,DF,33.0,29,18,1746.0,19.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.5,0.5,1.2,1.7,13.0,55.0,9.0,0.0,0.05,0.05,0.0,0.05,0.03,0.06,0.09,0.03,0.09,Matches
