Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Federico Valverde,uy URU,MF,25.0,32.3,2,0,0,19,15,0,30,43,34,0,0,0,160,21,10,67.7,Matches
Antonio Rüdiger,de GER,DF,30.0,30.1,7,0,0,26,5,1,4,11,15,0,0,0,124,49,23,68.1,Matches
Rodrygo,br BRA,FW,22.0,26.4,2,0,0,10,46,13,32,8,15,1,0,0,61,5,21,19.2,Matches
Jude Bellingham,eng ENG,MF,20.0,25.7,5,1,0,32,72,4,21,21,34,0,0,0,118,24,25,49.0,Matches
Dani Carvajal,es ESP,DF,31.0,24.1,5,1,1,23,19,2,49,22,32,0,0,0,120,21,19,52.5,Matches
Toni Kroos,de GER,MF,33.0,23.6,3,0,0,17,38,3,118,17,34,0,0,0,144,8,4,66.7,Matches
Aurélien Tchouaméni,fr FRA,"MF,DF",23.0,22.1,7,0,0,20,22,0,22,28,23,0,0,0,99,51,24,68.0,Matches
Vinicius Júnior,br BRA,FW,23.0,20.7,7,0,0,24,54,10,56,1,13,0,0,0,44,1,7,12.5,Matches
Andriy Lunin,ua UKR,GK,24.0,21.0,2,0,0,0,3,0,0,0,0,0,0,0,17,8,0,100.0,Matches
Eduardo Camavinga,fr FRA,"MF,DF",20.0,20.2,9,0,0,49,68,1,4,29,47,0,1,0,146,18,17,51.4,Matches
Ferland Mendy,fr FRA,DF,28.0,19.1,5,0,0,17,15,0,5,13,10,0,0,0,97,6,5,54.5,Matches
Nacho,es ESP,DF,33.0,19.4,4,2,0,21,13,2,3,18,10,0,0,0,82,27,18,60.0,Matches
Luka Modrić,hr CRO,MF,37.0,18.8,2,0,0,19,21,2,90,21,15,0,0,0,92,8,8,50.0,Matches
Brahim Díaz,ma MAR,"FW,MF",23.0,17.2,0,0,0,22,41,5,31,5,19,0,0,0,74,3,9,25.0,Matches
Joselu,es ESP,FW,33.0,18.7,1,0,0,10,14,18,6,6,3,0,0,0,36,41,34,54.7,Matches
Fran Garcia,es ESP,DF,23.0,15.5,2,0,0,10,15,10,60,19,17,0,0,0,104,7,15,31.8,Matches
Lucas Vázquez,es ESP,DF,32.0,15.8,0,0,0,22,25,5,47,12,25,1,0,0,78,4,6,40.0,Matches
David Alaba,at AUT,DF,31.0,12.8,2,0,0,4,0,0,17,15,9,0,0,1,63,10,9,52.6,Matches
Kepa Arrizabalaga,es ESP,GK,28.0,13.3,1,0,0,0,2,0,0,0,0,0,0,0,17,2,0,100.0,Matches
Éder Militão,br BRA,DF,25.0,5.5,0,0,0,5,5,2,1,4,3,0,0,0,19,11,13,45.8,Matches
Dani Ceballos,es ESP,"MF,FW",26.0,6.6,2,0,0,5,19,0,8,0,5,0,0,0,38,2,5,28.6,Matches
Arda Güler,tr TUR,"FW,MF",18.0,4.2,1,0,0,11,8,1,13,2,4,1,0,0,21,0,0,0.0,Matches
Thibaut Courtois,be BEL,GK,31.0,3.7,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0,Matches
Nicolás Paz,ar ARG,"MF,FW",18.0,0.3,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,100.0,Matches
Gonzalo García,es ESP,"FW,MF",19.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Mario Martín,es ESP,MF,19.0,0.2,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0.0,Matches
Álvaro Muñoz,uy URU,FW,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Squad Total,0,0,27.4,38.0,69,4,1,368,523,79,618,296,368,3,1,1,1766,329,272,54.7,0
Opponent Total,0,0,27.1,38.0,95,0,0,548,354,38,680,296,389,0,5,2,1609,272,329,45.3,0
