Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Federico Valverde,uy URU,MF,25.0,37,2904.0,78.0,84.9,32.3,33,86.0,22,4,19.0,1,2.49,76.0,22.0,54.0,1.67,0.45,60.1,30.3,29.8,0.92,0.3,Matches
Antonio Rüdiger,de GER,DF,30.0,33,2709.0,82.0,79.2,30.1,30,88.0,28,3,25.0,1,2.55,65.0,23.0,42.0,1.4,-1.01,54.3,28.0,26.3,0.87,-0.03,Matches
Rodrygo,br BRA,FW,22.0,34,2380.0,70.0,69.6,26.4,28,81.0,10,6,21.0,3,2.44,53.0,20.0,33.0,1.25,-1.18,45.6,24.0,21.6,0.82,-0.2,Matches
Jude Bellingham,eng ENG,MF,20.0,28,2315.0,83.0,67.7,25.7,27,85.0,17,1,25.0,4,2.46,57.0,16.0,41.0,1.59,-0.04,46.7,23.4,23.3,0.91,0.09,Matches
Dani Carvajal,es ESP,DF,31.0,28,2171.0,78.0,63.5,24.1,25,86.0,18,3,8.0,5,2.57,55.0,13.0,42.0,1.74,0.37,44.7,21.7,23.0,0.95,0.21,Matches
Toni Kroos,de GER,MF,33.0,33,2124.0,64.0,62.1,23.6,24,80.0,10,9,22.0,5,2.48,53.0,19.0,34.0,1.44,-0.43,42.1,23.9,18.3,0.77,-0.27,Matches
Aurélien Tchouaméni,fr FRA,"MF,DF",23.0,27,1987.0,74.0,58.1,22.1,22,86.0,18,5,20.0,1,2.67,48.0,13.0,35.0,1.59,-0.05,40.0,18.8,21.2,0.96,0.2,Matches
Vinicius Júnior,br BRA,FW,23.0,26,1864.0,72.0,54.5,20.7,22,80.0,7,4,26.0,3,2.62,48.0,12.0,36.0,1.74,0.29,39.3,19.3,20.0,0.96,0.19,Matches
Andriy Lunin,ua UKR,GK,24.0,21,1890.0,90.0,55.3,21.0,21,90.0,21,0,0.0,17,2.52,52.0,17.0,35.0,1.67,0.14,39.1,18.9,20.2,0.96,0.19,Matches
Eduardo Camavinga,fr FRA,"MF,DF",20.0,31,1817.0,59.0,53.1,20.2,21,75.0,5,10,25.0,0,2.45,47.0,14.0,33.0,1.63,0.06,37.7,19.7,18.0,0.89,0.03,Matches
Ferland Mendy,fr FRA,DF,28.0,23,1720.0,75.0,50.3,19.1,21,80.0,12,2,18.0,5,2.43,44.0,9.0,35.0,1.83,0.45,34.7,16.3,18.4,0.97,0.18,Matches
Nacho,es ESP,DF,33.0,29,1746.0,60.0,51.1,19.4,18,83.0,13,11,23.0,5,2.41,41.0,8.0,33.0,1.7,0.2,34.7,18.4,16.2,0.84,-0.08,Matches
Luka Modrić,hr CRO,MF,37.0,32,1688.0,53.0,49.4,18.8,18,77.0,4,14,21.0,5,2.41,43.0,16.0,27.0,1.44,-0.33,33.2,16.7,16.4,0.88,-0.01,Matches
Brahim Díaz,ma MAR,"FW,MF",23.0,31,1545.0,50.0,45.2,17.2,18,74.0,1,13,17.0,7,2.52,44.0,9.0,35.0,2.04,0.79,32.2,13.8,18.4,1.07,0.35,Matches
Joselu,es ESP,FW,33.0,34,1687.0,50.0,49.3,18.7,15,84.0,10,19,23.0,2,2.5,51.0,10.0,41.0,2.19,1.15,38.5,17.4,21.1,1.12,0.48,Matches
Fran Garcia,es ESP,DF,23.0,25,1398.0,56.0,40.9,15.5,15,81.0,9,10,19.0,13,2.48,34.0,15.0,19.0,1.22,-0.65,26.1,15.3,10.8,0.69,-0.31,Matches
