D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-11,22:00,La Liga,Matchweek 1,Fri,Home,L,1,2,Valencia,0.7,1.1,55,34184.0,Jesús Navas,4-2-3-1,José Sánchez,Match Report,0.0
2023-08-16,22:00,Super Cup,UEFA Super Cup,Wed,Away,D,1 (4),1 (5),eng Manchester City,0.0,0.0,26,0.0,Jesús Navas,4-2-3-1,François Letexier,Match Report,0.0
2023-08-21,19:00,La Liga,Matchweek 2,Mon,Away,L,3,4,Alavés,0.6,1.8,66,15308.0,Jesús Navas,4-2-3-1,Guillermo Cuadra,Match Report,0.0
2023-08-26,21:30,La Liga,Matchweek 3,Sat,Home,L,1,2,Girona,1.7,1.7,52,29304.0,Jesús Navas,4-2-3-1,Jesús Gil,Match Report,0.0
2023-09-17,18:30,La Liga,Matchweek 5,Sun,Home,W,1,0,Las Palmas,1.7,1.0,43,40578.0,Jesús Navas,4-2-3-1,Juan Martínez,Match Report,0.0
2023-09-20,21:00,Champions Lg,Group stage,Wed,Home,D,1,1,fr Lens,0.8,1.3,56,33544.0,Ivan Rakitić,4-2-3-1,Tobias Stieler,Match Report,0.0
2023-09-23,16:15,La Liga,Matchweek 6,Sat,Away,D,0,0,Osasuna,0.8,1.4,56,19670.0,Ivan Rakitić,4-2-3-1,Javier Villanueva,Match Report,0.0
2023-09-26,19:00,La Liga,Matchweek 7,Tue,Home,W,5,1,Almería,2.2,1.8,46,35729.0,Jesús Navas,4-2-3-1,Guillermo Cuadra,Match Report,0.0
2023-09-29,21:00,La Liga,Matchweek 8,Fri,Away,L,0,1,Barcelona,1.1,2.4,42,41116.0,Ivan Rakitić,4-2-3-1,Miguel Ángel Ortiz Arias,Match Report,0.0
2023-10-03,21:00,Champions Lg,Group stage,Tue,Away,D,2,2,nl PSV Eindhoven,1.3,2.6,37,34206.0,Jesús Navas,4-2-3-1,Daniele Orsato,Match Report,0.0
2023-10-07,21:00,La Liga,Matchweek 9,Sat,Home,D,2,2,Rayo Vallecano,1.0,1.0,64,35817.0,Fernando,4-2-3-1,Isidro Díaz de Mera,Match Report,0.0
2023-10-21,18:30,La Liga,Matchweek 10,Sat,Home,D,1,1,Real Madrid,1.5,1.6,49,41212.0,Jesús Navas,4-3-3,Ricardo de Burgos,Match Report,0.0
2023-10-24,21:00,Champions Lg,Group stage,Tue,Home,L,1,2,eng Arsenal,0.8,1.9,57,39595.0,Jesús Navas,4-2-3-1,Glenn Nyberg,Match Report,0.0
2023-10-28,21:00,La Liga,Matchweek 11,Sat,Away,D,2,2,Cádiz,1.2,1.1,66,18886.0,Ivan Rakitić,4-3-3,César Soto,Match Report,0.0
2023-11-01,15:30,Copa del Rey,First round,Wed,Away,W,3,0,Quintanar,0.0,0.0,80,4500.0,Fernando,4-2-2-2,Juan Martínez,Match Report,0.0
2023-11-04,18:30,La Liga,Matchweek 12,Sat,Away,D,1,1,Celta Vigo,0.9,2.1,61,19023.0,Jesús Navas,4-3-3,Alejandro Hernández,Match Report,0.0
2023-11-08,20:00,Champions Lg,Group stage,Wed,Away,L,0,2,eng Arsenal,0.0,1.5,38,60024.0,Fernando,4-2-3-1,István Kovács,Match Report,0.0
2023-11-12,18:30,La Liga,Matchweek 13,Sun,Home,D,1,1,Betis,0.7,1.8,61,42222.0,Jesús Navas,4-1-4-1,Jesús Gil,Match Report,0.0
2023-11-26,16:15,La Liga,Matchweek 14,Sun,Away,L,1,2,Real Sociedad,0.6,0.7,51,33879.0,Jesús Navas,4-2-3-1,Miguel Ángel Ortiz Arias,Match Report,0.0
2023-11-29,18:45,Champions Lg,Group stage,Wed,Home,L,2,3,nl PSV Eindhoven,1.8,2.2,40,29403.0,Jesús Navas,4-3-3,Davide Massa,Match Report,0.0
2023-12-03,18:30,La Liga,Matchweek 15,Sun,Home,D,1,1,Villarreal,1.8,1.2,57,33898.0,Ivan Rakitić,4-3-3,Isidro Díaz de Mera,Match Report,0.0
2023-12-06,21:00,Copa del Rey,Second round,Wed,Away,W,2,0,Atlético Astorga,0.0,0.0,67,2050.0,Sergio Ramos,3-4-3,Alejandro Muñíz,Match Report,0.0
2023-12-09,21:00,La Liga,Matchweek 16,Sat,Away,L,0,1,Mallorca,0.6,0.5,65,16041.0,Ivan Rakitić,4-3-3,Javier Alberola,Match Report,0.0
2023-12-12,18:45,Champions Lg,Group stage,Tue,Away,L,1,2,fr Lens,1.3,1.4,65,37456.0,Ivan Rakitić,3-5-1-1,Felix Zwayer,Match Report,0.0
