Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Lucas Ocampos,ar ARG,"FW,MF",29.0,31.9,4,63,23,36.5,1.97,0.72,0.05,0.13,16.9,0,1,1,5.4,4.6,0.07,-1.4,-1.6,Matches
Youssef En-Nesyri,ma MAR,FW,26.0,28.6,16,72,29,40.3,2.52,1.02,0.21,0.52,12.1,0,1,1,10.8,10.0,0.14,5.2,5.0,Matches
Sergio Ramos,es ESP,DF,37.0,28.0,3,28,11,39.3,1.0,0.39,0.11,0.27,18.9,5,0,0,1.9,1.9,0.07,1.1,1.1,Matches
Loïc Bade,fr FRA,DF,23.0,25.3,0,14,3,21.4,0.55,0.12,0.0,0.0,12.7,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
Boubakary Soumaré,fr FRA,MF,24.0,25.4,0,1,0,0.0,0.04,0.0,0.0,0.0,19.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jesús Navas,es ESP,DF,37.0,22.3,0,7,2,28.6,0.31,0.09,0.0,0.0,25.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Ørjan Nyland,no NOR,GK,32.0,24.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Nemanja Gudelj,rs SRB,"DF,MF",31.0,19.4,1,19,3,15.8,0.98,0.15,0.05,0.33,24.1,4,0,0,0.8,0.8,0.04,0.2,0.2,Matches
Kike Salas,es ESP,DF,21.0,17.8,3,16,5,31.3,0.9,0.28,0.19,0.6,12.0,0,0,0,0.8,0.8,0.05,2.2,2.2,Matches
Óliver Torres,es ESP,MF,28.0,18.0,0,9,3,33.3,0.5,0.17,0.0,0.0,20.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Djibril Sow,ch SUI,MF,26.0,16.2,1,18,5,27.8,1.11,0.31,0.06,0.2,17.7,0,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches
Marcos Acuña,ar ARG,DF,31.0,14.4,1,9,4,44.4,0.63,0.28,0.11,0.25,27.9,0,0,0,0.3,0.3,0.03,0.7,0.7,Matches
