Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Lucas Ocampos,ar ARG,"FW,MF",29.0,31.9,1247,1112,131,5,2,19,120,124,1,0,1,0,837,4,51,Matches
Youssef En-Nesyri,ma MAR,FW,26.0,28.6,318,271,47,0,2,2,4,3,0,0,0,0,205,0,13,Matches
Sergio Ramos,es ESP,DF,37.0,28.0,1524,1470,52,46,1,31,2,5,0,0,0,0,1356,2,3,Matches
Loïc Bade,fr FRA,DF,23.0,25.3,1346,1308,34,30,1,18,2,4,0,0,0,0,1113,4,12,Matches
Boubakary Soumaré,fr FRA,MF,24.0,25.4,1232,1221,9,8,2,6,3,1,0,0,0,0,1109,2,15,Matches
Jesús Navas,es ESP,DF,37.0,22.3,1270,1067,192,16,1,9,143,176,0,0,0,0,922,11,39,Matches
Ørjan Nyland,no NOR,GK,32.0,24.0,787,497,287,86,0,2,0,0,0,0,0,0,486,3,0,Matches
Nemanja Gudelj,rs SRB,"DF,MF",31.0,19.4,1061,1011,46,43,1,14,3,3,0,0,0,0,914,4,11,Matches
Kike Salas,es ESP,DF,21.0,17.8,1009,951,54,23,2,4,7,31,0,0,0,0,794,4,13,Matches
Óliver Torres,es ESP,MF,28.0,18.0,883,838,40,13,2,5,44,9,12,6,3,0,714,5,19,Matches
Djibril Sow,ch SUI,MF,26.0,16.2,682,664,16,12,0,5,5,1,1,0,1,0,582,2,14,Matches
Marcos Acuña,ar ARG,DF,31.0,14.4,847,672,173,32,1,11,82,122,19,7,12,0,628,2,16,Matches
Ivan Rakitić,hr CRO,MF,35.0,15.8,1095,912,175,71,2,32,131,22,82,24,39,0,821,8,19,Matches
Adrià Pedrosa,es ESP,DF,25.0,19.5,931,747,179,18,2,3,111,151,10,6,1,0,681,5,28,Matches
Suso,es ESP,"MF,FW",29.0,16.9,907,797,105,37,2,21,132,14,50,27,17,0,702,5,29,Matches
Isaac Bernal,es ESP,FW,23.0,11.5,209,187,17,0,1,1,12,0,0,0,0,0,146,5,11,Matches
Marko Dmitrović,rs SRB,GK,31.0,13.0,394,291,102,23,0,0,0,0,0,0,0,0,292,1,0,Matches
Dodi Lukebakio,be BEL,"FW,MF",25.0,12.5,351,337,11,4,1,4,36,2,2,1,1,0,269,3,16,Matches
Juanlu Sánchez,es ESP,DF,19.0,13.1,730,605,125,8,0,1,61,117,0,0,0,0,577,0,24,Matches
Lucien Agoume,fr FRA,MF,21.0,8.6,360,356,4,4,1,2,2,0,0,0,0,0,301,0,6,Matches
Érik Lamela,ar ARG,"FW,MF",31.0,5.1,174,165,9,2,1,0,12,5,1,1,0,0,142,0,3,Matches
Fernando,br BRA,MF,36.0,5.1,242,233,8,8,1,3,4,0,0,0,0,0,209,1,2,Matches
Joan Jordán,es ESP,MF,29.0,4.2,243,232,10,7,0,4,3,2,0,0,0,0,212,1,3,Matches
Rafa Mir,es ESP,"FW,MF",26.0,4.3,88,83,4,0,0,2,2,0,0,0,0,0,61,1,5,Matches
Marcão,br BRA,DF,27.0,3.9,199,190,6,5,0,0,0,1,0,0,0,0,176,3,1,Matches
Tanguy Nianzou,fr FRA,DF,21.0,3.5,156,147,8,4,0,2,0,4,0,0,0,0,137,1,1,Matches
Mariano,do DOM,"FW,MF",29.0,2.7,53,46,7,0,1,1,1,1,0,0,0,0,37,0,2,Matches
Manuel Sebastián,es ESP,MF,19.0,1.3,49,49,0,0,0,0,0,0,0,0,0,0,45,0,0,Matches
Hannibal Mejbri,tn TUN,MF,20.0,1.2,50,49,1,1,0,1,2,0,0,0,0,0,41,0,0,Matches
Yassine Bounou,ma MAR,GK,32.0,1.0,31,21,10,3,0,0,0,0,0,0,0,0,20,0,0,Matches
Adnan Januzaj,be BEL,"FW,MF",28.0,2.1,88,80,8,3,0,3,8,3,2,0,1,0,70,0,1,Matches
Diego Iturralde,es ESP,DF,20.0,0.4,14,9,5,0,0,0,0,5,0,0,0,0,9,0,0,Matches
Alejo Véliz,ar ARG,FW,19.0,0.4,6,4,2,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Jesús Corona,mx MEX,"MF,DF",30.0,0.2,14,14,0,0,1,0,2,0,0,0,0,0,9,0,0,Matches
Federico Gattoni,ar ARG,"DF,FW",24.0,0.1,9,7,2,1,0,0,0,1,0,0,0,0,7,0,0,Matches
Squad Total,0,0,28.6,38.0,18599,16643,1879,513,28,206,934,807,180,72,76,0,14628,77,357,0
Opponent Total,0,0,27.2,38.0,18653,16574,2001,528,62,141,698,843,196,56,69,4,14795,78,340,0
