Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Joan Jordán,es ESP,MF,29.0,4.2,279,6,47,175,59,3,279,1,1,100.0,0,0.0,138,573,239,0,2,0,5,3,176,1,Matches
Rafa Mir,es ESP,"FW,MF",26.0,4.3,136,2,11,61,67,20,136,6,2,33.3,3,50.0,73,349,147,3,2,3,9,3,93,16,Matches
Marcão,br BRA,DF,27.0,3.9,237,18,108,123,7,1,237,3,1,33.3,1,33.3,129,783,542,3,5,0,3,0,165,0,Matches
Tanguy Nianzou,fr FRA,DF,21.0,3.5,192,20,63,115,16,3,192,2,2,100.0,0,0.0,105,473,261,2,3,0,3,2,119,1,Matches
Mariano,do DOM,"FW,MF",29.0,2.7,85,2,3,33,49,16,85,2,1,50.0,1,50.0,45,329,111,3,3,3,9,6,62,17,Matches
Manuel Sebastián,es ESP,MF,19.0,1.3,68,2,26,30,13,0,68,2,1,50.0,1,50.0,40,180,85,1,2,0,7,1,53,1,Matches
Hannibal Mejbri,tn TUN,MF,20.0,1.2,68,0,12,28,28,4,68,5,3,60.0,1,20.0,38,247,96,1,4,0,6,6,50,6,Matches
Yassine Bounou,ma MAR,GK,32.0,1.0,31,25,30,1,0,0,31,0,0,0.0,0,0.0,16,77,64,0,0,0,0,0,16,0,Matches
Adnan Januzaj,be BEL,"FW,MF",28.0,2.1,119,1,8,56,57,5,119,11,5,45.5,4,36.4,79,383,156,1,3,0,10,1,92,17,Matches
Diego Iturralde,es ESP,DF,20.0,0.4,17,3,11,6,1,0,17,1,1,100.0,0,0.0,6,69,52,1,1,0,0,0,6,0,Matches
Alejo Véliz,ar ARG,FW,19.0,0.4,14,1,2,6,6,2,14,0,0,0.0,0,0.0,4,9,0,0,0,0,3,0,8,1,Matches
Jesús Corona,mx MEX,"MF,DF",30.0,0.2,17,0,1,8,8,0,17,1,1,100.0,0,0.0,13,76,31,0,1,0,1,0,13,4,Matches
Federico Gattoni,ar ARG,"DF,FW",24.0,0.1,11,1,6,5,0,0,11,0,0,0.0,0,0.0,3,15,12,0,0,0,0,0,3,0,Matches
Squad Total,0,0,28.6,38.0,22878,2261,7429,10033,5651,746,22876,632,292,46.2,278,44.0,12225,64805,32942,635,447,146,620,280,14506,1406,0
Opponent Total,0,0,27.2,38.0,22883,2402,7397,10296,5374,787,22878,692,291,42.1,335,48.4,12098,66048,34820,693,492,188,536,362,14675,1469,0
